   Runnr	   Alpha	      Cd	      Cl	      Cm	      Cn	      Ct	Cd-press	Cl-press	      Re	       M	       Q	       V	  Z_w.r.	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	 Cn-corr	 Ct-corr	 Cm-corr
      25	  -0.014	0.011508	  0.2559	 -0.0665	  0.2559	0.011568	0.007402	  0.2561	3.005E+6	   0.238	 3977.66	   83.94	  200.79	   0.000	 0.16700	 0.09992	 0.04143	-0.02224	-0.08944	-0.16182	-0.23922	-0.31480	-0.39114	-0.46342	-0.53455	-0.60725	-0.66797	-0.71284	-0.75481	-0.79282	-0.80742	-0.80702	-0.79027	-0.78162	-0.75488	-0.72786	-0.69132	-0.65562	-0.60388	-0.54935	-0.49034	-0.46917	-0.49026	-0.40042	-0.28621	-0.17320	-0.06778	 0.05168	 0.19590	 0.38758	 0.60174	 0.81462	 0.97017	 0.99862	 0.99892	 0.47751	 0.13607	-0.09600	-0.18524	-0.26768	-0.35003	-0.34938	-0.35498	-0.38972	-0.41312	-0.42271	-0.44579	-0.43475	-0.40895	-0.34801	-0.27630	-0.17359	-0.08545	 0.00613	 0.10251	 0.23581	 0.16661	  0.2557	0.007506	 -0.0666	
      26	  -2.061	0.011429	  0.0275	 -0.0647	  0.0271	0.012411	0.006955	  0.0274	3.005E+6	   0.238	 3977.81	   83.95	  199.22	   0.000	 0.17960	 0.10650	 0.05161	-0.00775	-0.06986	-0.13558	-0.20527	-0.27268	-0.33957	-0.40185	-0.46310	-0.52381	-0.57249	-0.60499	-0.63454	-0.66007	-0.66252	-0.65102	-0.62297	-0.60257	-0.56557	-0.52599	-0.47980	-0.43158	-0.36844	-0.30302	-0.23287	-0.19096	-0.18463	-0.07903	 0.04264	 0.16456	 0.28327	 0.41563	 0.56441	 0.73425	 0.89009	 0.98876	 0.97987	 0.84691	 0.84703	-0.11491	-0.44853	-0.61778	-0.61997	-0.63787	-0.65066	-0.62470	-0.59212	-0.59969	-0.60037	-0.58786	-0.59200	-0.56227	-0.51770	-0.43831	-0.35064	-0.23126	-0.12986	-0.02692	 0.07636	 0.21890	 0.17910	  0.0271	0.007995	 -0.0647	
      27	  -4.120	0.012311	 -0.2021	 -0.0621	 -0.2025	-0.002239	0.006906	 -0.2027	3.004E+6	   0.238	 3977.02	   83.95	  200.76	   0.000	 0.18232	 0.11148	 0.06297	 0.00985	-0.04630	-0.10451	-0.16641	-0.22563	-0.28322	-0.33655	-0.38705	-0.43694	-0.47423	-0.49525	-0.51362	-0.52761	-0.51915	-0.49781	-0.46013	-0.42967	-0.38471	-0.33421	-0.28055	-0.22197	-0.15235	-0.07876	 0.00027	 0.05614	 0.08688	 0.19974	 0.32139	 0.44447	 0.56308	 0.69004	 0.81826	 0.93668	 0.99802	 0.96325	 0.75886	 0.40359	 0.40382	-0.93034	-1.18995	-1.24213	-1.12029	-1.04056	-0.99578	-0.92092	-0.84401	-0.81976	-0.79465	-0.75729	-0.73990	-0.68992	-0.62501	-0.52607	-0.42156	-0.28537	-0.17062	-0.05712	 0.05066	 0.19603	 0.18266	 -0.2023	-0.007477	 -0.0621	
      28	  -6.174	0.014231	 -0.4277	 -0.0597	 -0.4267	-0.031847	0.007749	 -0.4289	3.000E+6	   0.238	 3968.94	   83.87	  199.16	   0.000	 0.17485	 0.11289	 0.07296	 0.02714	-0.02236	-0.07271	-0.12672	-0.17757	-0.22614	-0.27014	-0.31073	-0.35013	-0.37674	-0.38722	-0.39555	-0.39807	-0.38019	-0.35011	-0.30422	-0.26556	-0.21344	-0.15494	-0.09536	-0.02772	 0.04594	 0.12458	 0.20636	 0.27257	 0.32317	 0.43593	 0.55132	 0.66623	 0.77233	 0.87637	 0.96121	 0.99943	 0.94670	 0.73796	 0.29814	-0.32055	-0.32059	-1.96441	-2.07976	-1.95939	-1.63943	-1.48739	-1.37082	-1.23424	-1.10736	-1.04636	-0.99188	-0.92706	-0.88543	-0.81313	-0.72604	-0.60640	-0.48436	-0.33137	-0.20355	-0.08170	 0.02569	 0.16589	 0.17553	 -0.4265	-0.037992	 -0.0597	
      29	  -8.224	0.017608	 -0.6356	 -0.0583	 -0.6316	-0.073490	0.009592	 -0.6377	2.996E+6	   0.237	 3962.45	   83.82	  200.85	   0.000	 0.14538	 0.10516	 0.07662	 0.03927	-0.00280	-0.04510	-0.09122	-0.13400	-0.17370	-0.20892	-0.24024	-0.26999	-0.28682	-0.28746	-0.28643	-0.27945	-0.25329	-0.21633	-0.16324	-0.11688	-0.05999	 0.00535	 0.06940	 0.14228	 0.21691	 0.29741	 0.38108	 0.45246	 0.51495	 0.62228	 0.72591	 0.82490	 0.90822	 0.97488	 0.99959	 0.94560	 0.74944	 0.33243	-0.36062	-1.27206	-1.27189	-3.15566	-3.06522	-2.76104	-2.19918	-1.94733	-1.74539	-1.54441	-1.36443	-1.26320	-1.17708	-1.08306	-1.01478	-0.91903	-0.80817	-0.66689	-0.52667	-0.35749	-0.21845	-0.09495	 0.00072	 0.11823	 0.14634	 -0.6314	-0.081015	 -0.0583	
      30	 -10.278	0.024673	 -0.7930	 -0.0580	 -0.7847	-0.117225	0.015294	 -0.7961	2.994E+6	   0.237	 3958.86	   83.79	  199.19	   0.000	 0.06748	 0.07171	 0.05963	 0.03320	-0.00044	-0.03418	-0.07238	-0.10743	-0.13888	-0.16602	-0.18868	-0.20963	-0.21778	-0.21027	-0.20026	-0.18509	-0.15163	-0.10824	-0.04951	 0.00277	 0.06296	 0.13381	 0.20044	 0.27645	 0.34924	 0.43413	 0.51662	 0.58863	 0.65557	 0.75390	 0.84249	 0.92057	 0.97661	 0.99969	 0.96408	 0.80404	 0.46145	-0.16494	-1.09920	-2.29640	-2.29605	-4.34115	-4.02636	-3.33647	-2.72732	-2.35569	-2.06924	-1.80822	-1.57761	-1.43615	-1.31793	-1.19472	-1.09816	-0.97729	-0.84001	-0.67470	-0.51413	-0.33197	-0.19413	-0.09755	-0.04179	 0.03006	 0.06117	 -0.7846	-0.126147	 -0.0579	
      31	 -12.272	0.057917	 -0.8721	 -0.0459	 -0.8645	-0.128778	0.031953	 -0.8822	2.989E+6	   0.237	 3948.05	   83.71	  201.14	   0.000	-0.06538	 0.00533	 0.01415	 0.00055	-0.02385	-0.04841	-0.07900	-0.10667	-0.13032	-0.15002	-0.16536	-0.17941	-0.17922	-0.16390	-0.14644	-0.12474	-0.08433	-0.03638	 0.02504	 0.08295	 0.14773	 0.22248	 0.29031	 0.36694	 0.44201	 0.52621	 0.60715	 0.67809	 0.74529	 0.83391	 0.90856	 0.96751	 0.99809	 0.98556	 0.89521	 0.64612	 0.18585	-0.60548	-1.72014	-3.12465	-3.12416	-5.23217	-4.72991	-3.79814	-3.06435	-2.59702	-2.24222	-1.93596	-1.66520	-1.48614	-1.33495	-1.17931	-1.04434	-0.88649	-0.70413	-0.51253	-0.37359	-0.27692	-0.23617	-0.21102	-0.19231	-0.13552	-0.10797	 -0.8648	-0.155291	 -0.0458	
      32	 -13.252	0.095649	 -0.8452	 -0.0305	 -0.8446	-0.100635	0.053190	 -0.8624	2.982E+6	   0.237	 3930.45	   83.54	  150.00	   0.000	-0.17840	-0.05908	-0.03536	-0.04012	-0.05865	-0.07768	-0.10429	-0.12789	-0.14773	-0.16388	-0.17579	-0.18663	-0.18329	-0.16437	-0.14382	-0.11909	-0.07698	-0.02651	 0.03630	 0.09680	 0.16288	 0.23998	 0.30868	 0.38630	 0.46215	 0.54604	 0.62639	 0.69683	 0.76349	 0.84933	 0.92006	 0.97407	 0.99861	 0.97810	 0.87639	 0.61128	 0.12972	-0.68704	-1.81373	-3.22967	-3.22903	-5.32027	-4.70963	-3.77343	-3.01191	-2.52880	-2.16184	-1.84774	-1.57059	-1.37656	-1.20355	-1.02672	-0.85910	-0.68524	-0.52670	-0.41856	-0.36360	-0.33288	-0.32923	-0.32268	-0.31076	-0.25640	-0.21647	 -0.8452	-0.144963	 -0.0304	Wake not in center of rake!; 
      33	 -14.107	0.319174	 -0.5830	  0.0492	 -0.6432	0.167455	0.187560	 -0.6353	2.992E+6	   0.238	 3953.98	   83.91	  150.00	   0.000	-0.40183	-0.21099	-0.16984	-0.16623	-0.18184	-0.19843	-0.22547	-0.24884	-0.26954	-0.28703	-0.30060	-0.31269	-0.31187	-0.29293	-0.27458	-0.25079	-0.20885	-0.15741	-0.09145	-0.03329	 0.03241	 0.10761	 0.17770	 0.25636	 0.33282	 0.41672	 0.49826	 0.56877	 0.63314	 0.72956	 0.81755	 0.89703	 0.95817	 0.99469	 0.98580	 0.88784	 0.65184	 0.20829	-0.45383	-1.27775	-1.27728	-2.54592	-2.12578	-1.43652	-1.09751	-0.95814	-0.88478	-0.84313	-0.81109	-0.78686	-0.75966	-0.73400	-0.71177	-0.69597	-0.68292	-0.67491	-0.67211	-0.66228	-0.66794	-0.65624	-0.62553	-0.49875	-0.41780	 -0.6475	0.026532	  0.0498	Wake not in center of rake!; 
      34	 -11.281	0.041430	 -0.8436	 -0.0559	 -0.8354	-0.124382	0.021215	 -0.8509	3.026E+6	   0.240	 4056.17	   84.87	  199.17	   0.000	 0.02151	 0.04953	 0.04531	 0.02388	-0.00606	-0.03588	-0.07072	-0.10236	-0.13013	-0.15349	-0.17254	-0.19042	-0.19399	-0.18249	-0.16877	-0.15070	-0.11330	-0.06710	-0.00631	 0.04873	 0.11101	 0.18306	 0.25048	 0.32685	 0.40058	 0.48504	 0.56700	 0.63847	 0.70593	 0.79919	 0.88054	 0.94866	 0.99137	 0.99573	 0.93157	 0.72458	 0.31988	-0.39445	-1.42619	-2.73543	-2.73485	-4.83554	-4.42840	-3.59165	-2.92732	-2.50436	-2.18159	-1.89624	-1.64439	-1.48463	-1.35188	-1.21509	-1.10437	-0.97122	-0.82033	-0.64373	-0.47616	-0.30134	-0.18695	-0.11914	-0.08185	-0.02734	-0.00502	 -0.8354	-0.144553	 -0.0558	
      35	  -9.249	0.020416	 -0.7250	 -0.0581	 -0.7189	-0.096373	0.011744	 -0.7276	3.006E+6	   0.239	 4002.81	   84.30	  200.82	   0.000	 0.11438	 0.09299	 0.07182	 0.03955	 0.00153	-0.03656	-0.07874	-0.11759	-0.15299	-0.18404	-0.21086	-0.23610	-0.24847	-0.24458	-0.23913	-0.22784	-0.19785	-0.15746	-0.10149	-0.05183	 0.00714	 0.07499	 0.14068	 0.21552	 0.28877	 0.37208	 0.45556	 0.52746	 0.59281	 0.69599	 0.79211	 0.88093	 0.95040	 0.99495	 0.98919	 0.88133	 0.60983	 0.08491	-0.73391	-1.79550	-1.79513	-3.77349	-3.56754	-3.09417	-2.48159	-2.16758	-1.92177	-1.68903	-1.48244	-1.36067	-1.25810	-1.14939	-1.06690	-0.95887	-0.83511	-0.68233	-0.53228	-0.35559	-0.21345	-0.09641	-0.01631	 0.08117	 0.11366	 -0.7187	-0.104523	 -0.0580	
      36	  -7.201	0.015622	 -0.5337	 -0.0588	 -0.5314	-0.051402	0.008768	 -0.5352	3.001E+6	   0.238	 3988.98	   84.15	  199.14	   0.000	 0.16433	 0.11094	 0.07620	 0.03436	-0.01157	-0.05798	-0.10810	-0.15494	-0.19894	-0.23861	-0.27445	-0.30893	-0.33086	-0.33620	-0.33984	-0.33746	-0.31543	-0.28145	-0.23253	-0.18964	-0.13506	-0.07281	-0.01067	 0.05968	 0.13461	 0.21322	 0.29601	 0.36582	 0.42372	 0.53437	 0.64450	 0.75283	 0.84849	 0.93566	 0.99234	 0.98748	 0.86665	 0.55820	-0.00459	-0.76525	-0.76490	-2.53680	-2.55752	-2.34215	-1.90724	-1.71525	-1.55751	-1.38916	-1.23631	-1.15584	-1.08590	-1.00712	-0.95238	-0.86906	-0.77024	-0.64016	-0.50913	-0.34797	-0.21430	-0.09021	 0.01380	 0.14541	 0.16534	 -0.5312	-0.057834	 -0.0587	
      37	  -5.153	0.013064	 -0.3166	 -0.0608	 -0.3165	-0.015423	0.007334	 -0.3175	3.003E+6	   0.238	 3996.50	   84.24	  200.77	   0.000	 0.18034	 0.11290	 0.06842	 0.01880	-0.03407	-0.08837	-0.14635	-0.20134	-0.25410	-0.30290	-0.34819	-0.39287	-0.42491	-0.44032	-0.45339	-0.46160	-0.44850	-0.42244	-0.38058	-0.34548	-0.29702	-0.24206	-0.18522	-0.12196	-0.05027	 0.02671	 0.10769	 0.16898	 0.21061	 0.32413	 0.44350	 0.56375	 0.67733	 0.79489	 0.90415	 0.98554	 0.99215	 0.87633	 0.55818	 0.07547	 0.07584	-1.42198	-1.61848	-1.59120	-1.37995	-1.25830	-1.18186	-1.07667	-0.97530	-0.93329	-0.89385	-0.84330	-0.81381	-0.75326	-0.67720	-0.56805	-0.45474	-0.31001	-0.18874	-0.07045	 0.03797	 0.18228	 0.18074	 -0.3163	-0.020903	 -0.0608	
      38	  -3.092	0.011772	 -0.0923	 -0.0633	 -0.0928	0.006777	0.006871	 -0.0926	3.003E+6	   0.238	 3997.55	   84.25	  199.16	   0.000	 0.18201	 0.10922	 0.05735	 0.00115	-0.05794	-0.11982	-0.18548	-0.24864	-0.31054	-0.36771	-0.42358	-0.47864	-0.52147	-0.54775	-0.57140	-0.59067	-0.58741	-0.57066	-0.53735	-0.51157	-0.47035	-0.42471	-0.37439	-0.32049	-0.25375	-0.18348	-0.10857	-0.05890	-0.03862	 0.07160	 0.19395	 0.31750	 0.43796	 0.56982	 0.71112	 0.85784	 0.96893	 0.99753	 0.89613	 0.65288	 0.65312	-0.51022	-0.81355	-0.93003	-0.87159	-0.84116	-0.82648	-0.77613	-0.72142	-0.71309	-0.70083	-0.67596	-0.66900	-0.62939	-0.57425	-0.48497	-0.38854	-0.26036	-0.15216	-0.04352	 0.06265	 0.20781	 0.18180	 -0.0927	0.001984	 -0.0633	
      39	  -1.032	0.011309	  0.1405	 -0.0656	  0.1403	0.013839	0.007310	  0.1406	3.003E+6	   0.239	 3998.77	   84.27	  200.77	   0.000	 0.17455	 0.10347	 0.04637	-0.01550	-0.08022	-0.14940	-0.22288	-0.29434	-0.36557	-0.43281	-0.49853	-0.56549	-0.62013	-0.65843	-0.69422	-0.72555	-0.73406	-0.72786	-0.70501	-0.69037	-0.65792	-0.62441	-0.58300	-0.54102	-0.48128	-0.42183	-0.35656	-0.32360	-0.32996	-0.23218	-0.11352	 0.00463	 0.11861	 0.24689	 0.39671	 0.58104	 0.77068	 0.93153	 1.00000	 0.95892	 0.95904	 0.20602	-0.13947	-0.34559	-0.39583	-0.45033	-0.48850	-0.48583	-0.47301	-0.49478	-0.50700	-0.50589	-0.51947	-0.49963	-0.46432	-0.39425	-0.31441	-0.20330	-0.10855	-0.01106	 0.08904	 0.22751	 0.17413	  0.1402	0.009879	 -0.0657	
      40	  -1.032	0.011368	  0.1413	 -0.0657	  0.1411	0.013912	0.007317	  0.1413	3.003E+6	   0.238	 3996.77	   84.25	  199.18	   0.000	 0.17433	 0.10322	 0.04611	-0.01581	-0.08054	-0.14975	-0.22324	-0.29472	-0.36601	-0.43326	-0.49896	-0.56604	-0.62064	-0.65902	-0.69478	-0.72617	-0.73467	-0.72850	-0.70569	-0.69106	-0.65863	-0.62510	-0.58360	-0.54178	-0.48193	-0.42252	-0.35725	-0.32433	-0.33080	-0.23301	-0.11440	 0.00397	 0.11770	 0.24601	 0.39579	 0.58024	 0.77004	 0.93113	 1.00000	 0.95940	 0.95946	 0.20747	-0.13808	-0.34436	-0.39482	-0.44951	-0.48774	-0.48520	-0.47246	-0.49426	-0.50656	-0.50550	-0.51913	-0.49929	-0.46398	-0.39402	-0.31424	-0.20316	-0.10844	-0.01097	 0.08909	 0.22750	 0.17404	  0.1410	0.009901	 -0.0657	
      41	   0.008	0.011512	  0.2537	 -0.0665	  0.2537	0.011478	0.007690	  0.2539	3.002E+6	   0.238	 3996.62	   84.25	  200.77	   0.000	 0.16697	 0.09979	 0.04130	-0.02235	-0.08955	-0.16186	-0.23922	-0.31471	-0.39077	-0.46292	-0.53386	-0.60643	-0.66725	-0.71178	-0.75380	-0.79146	-0.80609	-0.80555	-0.78848	-0.77978	-0.75287	-0.72573	-0.68922	-0.65333	-0.60153	-0.54679	-0.48772	-0.46629	-0.48680	-0.39697	-0.28265	-0.16921	-0.06396	 0.05557	 0.20027	 0.39164	 0.60570	 0.81740	 0.97170	 0.99876	 0.99887	 0.47338	 0.13183	-0.10022	-0.18853	-0.27090	-0.34605	-0.35153	-0.35728	-0.39176	-0.41501	-0.42459	-0.44725	-0.43647	-0.41017	-0.34928	-0.27731	-0.17440	-0.08620	 0.00561	 0.10205	 0.23551	 0.16656	  0.2535	0.007699	 -0.0665	
