   Runnr	   Alpha	      Cd	      Cl	      Cm	      Cn	      Ct	Cd-press	Cl-press	      Re	       M	       Q	       V	  Z_w.r.	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	 Cn-corr	 Ct-corr	 Cm-corr
      26	  -6.177	0.011679	 -0.4407	 -0.0596	 -0.4394	-0.035805	0.008031	 -0.4414	3.015E+6	   0.233	 3834.53	   81.52	  190.76	   0.000	 0.18755	 0.12201	 0.08063	 0.03412	-0.01585	-0.06632	-0.12038	-0.17114	-0.21969	-0.26387	-0.30412	-0.34354	-0.36903	-0.38096	-0.38850	-0.39124	-0.37286	-0.34358	-0.29643	-0.25818	-0.20641	-0.14742	-0.08662	-0.01971	 0.05483	 0.13218	 0.22004	 0.23929	 0.35595	 0.46169	 0.57178	 0.68312	 0.78553	 0.88751	 0.96742	 0.99899	 0.93830	 0.72212	 0.27647	-0.34243	-0.38192	-1.97623	-2.08779	-1.96538	-1.70089	-1.50255	-1.27767	-1.28277	-1.11867	-1.06366	-1.00689	-0.94049	-0.90425	-0.83042	-0.74397	-0.62271	-0.50017	-0.34331	-0.21370	-0.08786	 0.03048	 0.19073	 0.18786	 -0.4392	-0.039059	 -0.0596	
      27	  -7.199	0.012565	 -0.5556	 -0.0583	 -0.5528	-0.057153	0.008390	 -0.5565	3.011E+6	   0.232	 3827.46	   81.46	  189.15	   0.000	 0.18349	 0.12397	 0.08716	 0.04442	-0.00206	-0.04874	-0.09875	-0.14538	-0.18951	-0.22919	-0.26466	-0.29893	-0.31949	-0.32639	-0.32911	-0.32685	-0.30403	-0.27078	-0.22089	-0.17806	-0.12335	-0.06094	 0.00216	 0.07193	 0.14778	 0.22681	 0.31471	 0.34318	 0.45765	 0.56177	 0.66652	 0.77015	 0.86226	 0.94559	 0.99529	 0.98100	 0.84791	 0.52642	-0.04808	-0.81432	-0.86333	-2.57927	-2.59111	-2.36192	-2.07103	-1.67697	-1.49412	-1.45484	-1.25848	-1.18295	-1.10941	-1.02802	-0.97828	-0.89276	-0.79466	-0.66272	-0.53116	-0.36526	-0.22880	-0.09873	 0.01918	 0.17446	 0.18430	 -0.5525	-0.060816	 -0.0583	
      28	  -8.227	0.013620	 -0.6649	 -0.0569	 -0.6600	-0.081662	0.009641	 -0.6660	3.010E+6	   0.232	 3826.50	   81.45	  190.78	   0.000	 0.17553	 0.12446	 0.09265	 0.05386	 0.01094	-0.03184	-0.07788	-0.12050	-0.16033	-0.19554	-0.22647	-0.25581	-0.27140	-0.27359	-0.27163	-0.26473	-0.23782	-0.20161	-0.14776	-0.10156	-0.04431	 0.02106	 0.08613	 0.15826	 0.23496	 0.31470	 0.40024	 0.43784	 0.54911	 0.65030	 0.74814	 0.84209	 0.92090	 0.98211	 0.99846	 0.93100	 0.71914	 0.28363	-0.42562	-1.34809	-1.40725	-3.22956	-3.12623	-2.79076	-2.22425	-1.94073	-1.69353	-1.62445	-1.39667	-1.30044	-1.20971	-1.11377	-1.04998	-0.95229	-0.84221	-0.69925	-0.55838	-0.38342	-0.24028	-0.10692	 0.00800	 0.15549	 0.17650	 -0.6598	-0.085009	 -0.0568	
      29	  -9.250	0.015095	 -0.7688	 -0.0560	 -0.7612	-0.108682	0.010955	 -0.7701	3.006E+6	   0.232	 3818.98	   81.38	  189.21	   0.000	 0.16081	 0.12189	 0.09576	 0.06121	 0.02198	-0.01692	-0.05911	-0.09774	-0.13331	-0.16441	-0.19083	-0.21552	-0.22662	-0.22490	-0.21803	-0.20664	-0.17606	-0.13661	-0.07996	-0.03048	 0.02827	 0.09689	 0.16291	 0.23702	 0.31414	 0.39384	 0.47879	 0.52179	 0.62896	 0.72574	 0.81570	 0.89837	 0.96177	 0.99833	 0.98078	 0.85363	 0.55900	 0.00522	-0.84085	-1.92518	-1.99601	-3.90740	-3.67805	-3.26463	-2.43749	-2.18862	-1.88828	-1.78985	-1.53025	-1.41290	-1.30514	-1.19420	-1.11631	-1.00627	-0.88407	-0.73004	-0.57957	-0.39574	-0.24617	-0.11162	-0.00341	 0.13103	 0.16175	 -0.7611	-0.112087	 -0.0559	
      30	 -10.294	0.017201	 -0.8672	 -0.0558	 -0.8563	-0.138055	0.012306	 -0.8689	3.005E+6	   0.232	 3817.14	   81.37	  190.61	   0.000	 0.13503	 0.11441	 0.09534	 0.06559	 0.03033	-0.00446	-0.04273	-0.07741	-0.10883	-0.13566	-0.15785	-0.17873	-0.18470	-0.17870	-0.16766	-0.15287	-0.11813	-0.07549	-0.01629	 0.03602	 0.09656	 0.16761	 0.23228	 0.30917	 0.38651	 0.46611	 0.54987	 0.59651	 0.69898	 0.79005	 0.87097	 0.94080	 0.98713	 0.99777	 0.94240	 0.75106	 0.36996	-0.30769	-1.29270	-2.54036	-2.62591	-4.61211	-4.24891	-3.76626	-2.76579	-2.42978	-2.07874	-1.94956	-1.65848	-1.51898	-1.39361	-1.26718	-1.17471	-1.05190	-0.91688	-0.75098	-0.59018	-0.39732	-0.24197	-0.11092	-0.01675	 0.09642	 0.13488	 -0.8563	-0.142152	 -0.0557	
      31	 -11.315	0.021423	 -0.9430	 -0.0554	 -0.9289	-0.164013	0.015521	 -0.9452	3.001E+6	   0.232	 3809.69	   81.30	  189.23	   0.000	 0.09096	 0.09708	 0.08698	 0.06286	 0.03198	 0.00145	-0.03289	-0.06380	-0.09119	-0.11419	-0.13224	-0.14891	-0.15076	-0.14089	-0.12611	-0.10746	-0.06959	-0.02414	 0.03724	 0.09212	 0.15411	 0.22686	 0.29040	 0.36993	 0.44652	 0.52593	 0.60810	 0.65720	 0.75447	 0.83959	 0.91144	 0.96862	 0.99795	 0.98449	 0.89165	 0.63958	 0.17732	-0.61510	-1.72716	-3.12539	-3.22506	-5.26259	-4.77744	-4.06187	-3.04692	-2.63726	-2.24141	-2.08283	-1.76389	-1.60408	-1.46122	-1.32008	-1.21345	-1.07792	-0.92948	-0.75083	-0.57855	-0.37698	-0.22007	-0.10567	-0.03854	 0.04393	 0.08651	 -0.9290	-0.169160	 -0.0553	
      32	 -12.311	0.038263	 -1.0011	 -0.0522	 -0.9862	-0.176058	0.021582	 -1.0079	3.001E+6	   0.232	 3810.57	   81.33	  190.83	   0.000	 0.04049	 0.07682	 0.07586	 0.05739	 0.03067	 0.00421	-0.02642	-0.05382	-0.07805	-0.09678	-0.11107	-0.12378	-0.12164	-0.10798	-0.08957	-0.06743	-0.02661	 0.02153	 0.08519	 0.14229	 0.20532	 0.27880	 0.34294	 0.42227	 0.49935	 0.57801	 0.65826	 0.70873	 0.80038	 0.87907	 0.94159	 0.98605	 0.99875	 0.96129	 0.83196	 0.52132	-0.01712	-0.91722	-2.14579	-3.68002	-3.78569	-5.87258	-5.23402	-4.16926	-3.28875	-2.81131	-2.37429	-2.18768	-1.84408	-1.66560	-1.50544	-1.34986	-1.22923	-1.08134	-0.91914	-0.72774	-0.54499	-0.34224	-0.20165	-0.12119	-0.08120	-0.02136	 0.02882	 -0.9865	-0.192436	 -0.0521	
      33	  -0.003	0.010486	  0.2592	 -0.0679	  0.2592	0.010501	0.008536	  0.2593	3.007E+6	   0.232	 3828.47	   81.51	  189.13	   0.000	 0.17192	 0.10071	 0.04103	-0.02331	-0.09171	-0.16440	-0.24216	-0.31785	-0.39416	-0.46674	-0.53793	-0.61083	-0.67034	-0.71681	-0.75748	-0.79651	-0.80999	-0.81083	-0.79205	-0.78435	-0.75726	-0.73009	-0.69292	-0.65706	-0.60375	-0.55170	-0.47805	-0.55890	-0.44716	-0.36775	-0.26386	-0.15728	-0.05552	 0.06591	 0.21064	 0.40014	 0.61083	 0.82089	 0.97104	 0.99785	 0.99851	 0.48754	 0.15042	-0.08102	-0.17353	-0.25543	-0.30751	-0.39451	-0.34966	-0.38944	-0.41358	-0.42307	-0.44767	-0.43610	-0.41043	-0.34869	-0.27672	-0.17291	-0.08428	 0.00722	 0.10622	 0.24368	 0.17173	  0.2590	0.008605	 -0.0680	
      34	   5.657	0.012969	  0.8831	 -0.0698	  0.8800	-0.074137	0.011856	  0.8833	3.001E+6	   0.232	 3814.99	   81.37	  190.84	   0.000	 0.11485	 0.07167	 0.01748	-0.04805	-0.12393	-0.21203	-0.30916	-0.40756	-0.51111	-0.61272	-0.71531	-0.82172	-0.91776	-1.00235	-1.08111	-1.16002	-1.21194	-1.25021	-1.26883	-1.30183	-1.30888	-1.32791	-1.32793	-1.33994	-1.32653	-1.31876	-1.27600	-1.52038	-1.44735	-1.44595	-1.40820	-1.38764	-1.38949	-1.39993	-1.39780	-1.30365	-1.13029	-0.84284	-0.30550	-0.01574	-0.00175	 0.97494	 0.97083	 0.82539	 0.66404	 0.51778	 0.39432	 0.26864	 0.20175	 0.12445	 0.05626	 0.00070	-0.06123	-0.09270	-0.11008	-0.09382	-0.06270	-0.00393	 0.04958	 0.10829	 0.18104	 0.27325	 0.11419	  0.8796	-0.074716	 -0.0699	
      35	   6.686	0.013891	  0.9859	 -0.0686	  0.9809	-0.100987	0.012782	  0.9862	2.998E+6	   0.232	 3808.04	   81.31	  189.16	   0.000	 0.09386	 0.05773	 0.01029	-0.04966	-0.12247	-0.21057	-0.30996	-0.41229	-0.52092	-0.62806	-0.73678	-0.84951	-0.95257	-1.04447	-1.13086	-1.21742	-1.27705	-1.32276	-1.34938	-1.39056	-1.40512	-1.43360	-1.44170	-1.46383	-1.45981	-1.46159	-1.42521	-1.70652	-1.64412	-1.66069	-1.64125	-1.64391	-1.67493	-1.72415	-1.76740	-1.71479	-1.57948	-1.31323	-0.72532	-0.41733	-0.40457	 0.90962	 0.99817	 0.90326	 0.75722	 0.61497	 0.48904	 0.36182	 0.28585	 0.20272	 0.12881	 0.06719	 0.00055	-0.03705	-0.06080	-0.05169	-0.02706	 0.02430	 0.07190	 0.12495	 0.19277	 0.27523	 0.09339	  0.9805	-0.101434	 -0.0688	
      36	   7.719	0.015202	  1.0758	 -0.0663	  1.0681	-0.129430	0.014796	  1.0759	2.996E+6	   0.232	 3805.91	   81.29	  190.77	   0.000	 0.06849	 0.03770	-0.00104	-0.05186	-0.11749	-0.20231	-0.30215	-0.40764	-0.52138	-0.63410	-0.74868	-0.86779	-0.97763	-1.07696	-1.17060	-1.26452	-1.33182	-1.38488	-1.41921	-1.46849	-1.49023	-1.52806	-1.54424	-1.57641	-1.58007	-1.59315	-1.56376	-1.88170	-1.82985	-1.86275	-1.86224	-1.88880	-1.94960	-2.03811	-2.12840	-2.12086	-2.02859	-1.79119	-1.16303	-0.84403	-0.83638	 0.81335	 0.99655	 0.95446	 0.82924	 0.69443	 0.56881	 0.44150	 0.35896	 0.27111	 0.19309	 0.12661	 0.05545	 0.01243	-0.01679	-0.01403	 0.00441	 0.04930	 0.09145	 0.13915	 0.20226	 0.27488	 0.06357	  1.0678	-0.129075	 -0.0665	
