   Runnr	   Alpha	      Cd	      Cl	      Cm	      Cn	      Ct	Cd-press	Cl-press	      Re	       M	       Q	       V	  Z_w.r.	    Flap	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	 Cn-corr	 Ct-corr	 Cm-corr
      26	  -5.145	0.008454	 -0.3030	 -0.0640	 -0.3026	-0.018754	0.006322	 -0.3033	2.995E+6	   0.230	 3755.94	   80.57	   49.14	   0.000	 0.19884	 0.11761	 0.07244	 0.02142	-0.03388	-0.08624	-0.14515	-0.19693	-0.24618	-0.31128	-0.37345	-0.40702	-0.43741	-0.45960	-0.47504	-0.47830	-0.46751	-0.43815	-0.40030	-0.36165	-0.31584	-0.25619	-0.20583	-0.14446	-0.07327	 0.00956	 0.08841	 0.14998	 0.22045	 0.33176	 0.44851	 0.56706	 0.67805	 0.79588	 0.90421	 0.98433	 0.99112	 0.87825	 0.56709	 0.09783	 0.06858	-1.37571	-1.57671	-1.55773	-1.36771	-1.25642	-1.17493	-1.10086	-0.94701	-0.91815	-0.88885	-0.84050	-0.81935	-0.75753	-0.68334	-0.57381	-0.46127	-0.31314	-0.19138	-0.06992	 0.04897	 0.21617	 0.19898	 -0.3024	-0.020637	 -0.0640	
      27	  -6.171	0.009396	 -0.4239	 -0.0618	 -0.4225	-0.036230	0.006945	 -0.4244	2.999E+6	   0.231	 3767.55	   80.70	   50.85	   0.000	 0.19578	 0.12088	 0.08026	 0.03310	-0.01856	-0.06671	-0.12105	-0.16744	-0.21408	-0.29283	-0.32618	-0.35815	-0.38390	-0.40083	-0.41139	-0.40885	-0.39319	-0.35957	-0.31738	-0.27525	-0.22514	-0.16246	-0.10826	-0.04207	 0.03140	 0.11596	 0.19724	 0.26307	 0.33834	 0.44890	 0.56197	 0.67476	 0.77821	 0.88148	 0.96396	 0.99870	 0.94332	 0.73310	 0.29613	-0.31342	-0.35294	-1.94037	-2.05819	-1.94276	-1.68172	-1.50126	-1.28056	-1.24811	-1.11633	-1.05113	-0.99959	-0.93521	-0.89830	-0.82522	-0.73909	-0.61864	-0.49696	-0.34012	-0.21101	-0.08434	 0.03519	 0.20030	 0.19597	 -0.4223	-0.038316	 -0.0618	
      28	  -7.201	0.010482	 -0.5425	 -0.0600	 -0.5396	-0.057606	0.007474	 -0.5432	2.995E+6	   0.230	 3758.21	   80.61	   49.21	   0.000	 0.19042	 0.12374	 0.08791	 0.04470	-0.00324	-0.04717	-0.09675	-0.13708	-0.19594	-0.25222	-0.28195	-0.31064	-0.33198	-0.34356	-0.34907	-0.34187	-0.32148	-0.28421	-0.23878	-0.19224	-0.13914	-0.07316	-0.01585	 0.05382	 0.12881	 0.21427	 0.29695	 0.36580	 0.44401	 0.55232	 0.65972	 0.76492	 0.85774	 0.94230	 0.99411	 0.98238	 0.85373	 0.53664	-0.03156	-0.79015	-0.83928	-2.55083	-2.56817	-2.34409	-2.05283	-1.66784	-1.50746	-1.42057	-1.25936	-1.17318	-1.10464	-1.02463	-0.97424	-0.88946	-0.79145	-0.66020	-0.52933	-0.36374	-0.22758	-0.09645	 0.02257	 0.18352	 0.19106	 -0.5394	-0.060128	 -0.0600	
      29	  -8.237	0.011636	 -0.6565	 -0.0582	 -0.6514	-0.082533	0.008722	 -0.6573	2.999E+6	   0.231	 3770.12	   80.75	   50.86	   0.000	 0.18153	 0.12550	 0.09476	 0.05567	 0.01145	-0.02798	-0.07255	-0.11009	-0.18343	-0.21260	-0.24034	-0.26523	-0.28192	-0.28846	-0.28915	-0.27740	-0.25266	-0.21266	-0.16307	-0.11320	-0.05734	 0.01127	 0.07112	 0.14384	 0.21967	 0.30569	 0.38868	 0.45941	 0.53906	 0.64374	 0.74375	 0.83905	 0.91858	 0.98064	 0.99839	 0.93291	 0.72408	 0.29122	-0.41452	-1.33173	-1.39254	-3.21267	-3.11275	-2.77919	-2.24485	-1.94062	-1.71366	-1.59189	-1.40131	-1.29395	-1.20807	-1.11273	-1.04861	-0.95167	-0.84159	-0.69901	-0.55868	-0.38422	-0.24115	-0.10638	 0.01054	 0.16391	 0.18231	 -0.6512	-0.084832	 -0.0582	
      30	  -9.257	0.013068	 -0.7642	 -0.0567	 -0.7564	-0.110033	0.010168	 -0.7651	2.994E+6	   0.230	 3759.80	   80.64	   49.22	   0.000	 0.16682	 0.12498	 0.09988	 0.06511	 0.02477	-0.00987	-0.04839	-0.10204	-0.15096	-0.17699	-0.20187	-0.22260	-0.23486	-0.23740	-0.23298	-0.21699	-0.18839	-0.14531	-0.09258	-0.03983	 0.01783	 0.08920	 0.15105	 0.22599	 0.30245	 0.38808	 0.47091	 0.54226	 0.62187	 0.72157	 0.81326	 0.89714	 0.96093	 0.99775	 0.98107	 0.85485	 0.56144	 0.00827	-0.83700	-1.91898	-1.99134	-3.90271	-3.67461	-3.25983	-2.43826	-2.19537	-1.91424	-1.75848	-1.53832	-1.40940	-1.30654	-1.19550	-1.11747	-1.00834	-0.88595	-0.73217	-0.58224	-0.39900	-0.24929	-0.11280	-0.00199	 0.13947	 0.16778	 -0.7563	-0.112201	 -0.0566	
      31	 -10.290	0.014989	 -0.8641	 -0.0560	 -0.8529	-0.139608	0.011959	 -0.8651	3.001E+6	   0.231	 3780.73	   80.88	   50.79	   0.000	 0.14370	 0.12091	 0.10224	 0.07222	 0.03585	 0.00664	-0.03014	-0.09538	-0.12134	-0.14582	-0.16727	-0.18474	-0.19206	-0.19026	-0.18176	-0.16261	-0.12992	-0.08388	-0.02861	 0.02670	 0.08622	 0.15928	 0.22279	 0.29924	 0.37556	 0.46043	 0.54243	 0.61348	 0.69192	 0.78551	 0.86820	 0.93938	 0.98645	 0.99778	 0.94402	 0.75477	 0.37647	-0.29831	-1.28058	-2.52328	-2.60989	-4.59589	-4.23668	-3.75946	-2.76319	-2.43458	-2.10418	-1.91447	-1.66580	-1.51522	-1.39550	-1.26913	-1.17713	-1.05573	-0.92079	-0.75553	-0.59578	-0.40382	-0.24841	-0.11437	-0.01554	 0.10703	 0.14370	 -0.8529	-0.141822	 -0.0559	
      32	 -11.302	0.018668	 -0.9507	 -0.0548	 -0.9360	-0.168026	0.014469	 -0.9523	2.995E+6	   0.231	 3768.56	   80.76	   49.23	   0.000	 0.09900	 0.10653	 0.09690	 0.07292	 0.04160	 0.01962	-0.03759	-0.07473	-0.09829	-0.12014	-0.13770	-0.15090	-0.15406	-0.14791	-0.13534	-0.11238	-0.07626	-0.02754	 0.03042	 0.08805	 0.14930	 0.22390	 0.28861	 0.36612	 0.44205	 0.52589	 0.60651	 0.67656	 0.75275	 0.83941	 0.91222	 0.96952	 0.99811	 0.98329	 0.88892	 0.63341	 0.16691	-0.63281	-1.75374	-3.15947	-3.26176	-5.30492	-4.81348	-4.09441	-3.07233	-2.66360	-2.28525	-2.05986	-1.78339	-1.61087	-1.47280	-1.33049	-1.22332	-1.08860	-0.93954	-0.76090	-0.58912	-0.38776	-0.22989	-0.11127	-0.03943	 0.05148	 0.09441	 -0.9361	-0.171413	 -0.0546	
      33	 -12.310	0.041192	 -1.0101	 -0.0493	 -0.9956	-0.175104	0.022345	 -1.0178	3.003E+6	   0.231	 3792.64	   81.04	   50.86	   0.000	 0.05617	 0.09216	 0.09026	 0.07153	 0.04528	 0.01645	-0.03638	-0.05997	-0.08271	-0.10090	-0.11497	-0.12458	-0.12377	-0.11388	-0.09761	-0.07144	-0.03219	 0.01891	 0.07897	 0.13858	 0.20119	 0.27684	 0.34246	 0.42057	 0.49587	 0.57827	 0.65691	 0.72559	 0.79880	 0.87876	 0.94204	 0.98639	 0.99879	 0.96020	 0.82981	 0.51691	-0.02438	-0.92905	-2.16383	-3.70200	-3.80592	-5.90325	-5.25988	-4.19043	-3.30702	-2.83081	-2.41237	-2.15694	-1.85785	-1.66670	-1.51267	-1.35619	-1.23466	-1.08802	-0.92613	-0.73614	-0.55585	-0.35826	-0.22193	-0.13728	-0.09069	-0.01408	 0.03059	 -0.9960	-0.193716	 -0.0492	
      34	   4.634	0.007150	  0.8384	 -0.0796	  0.8363	-0.060609	0.008655	  0.8380	2.993E+6	   0.231	 3769.20	   80.79	   49.22	   0.000	 0.17826	 0.09310	 0.01877	-0.06165	-0.14702	-0.23758	-0.33582	-0.43179	-0.53244	-0.62782	-0.72345	-0.82663	-0.91244	-0.96898	-1.08486	-1.16821	-1.20977	-1.23246	-1.25306	-1.27189	-1.28000	-1.28151	-1.29291	-1.30415	-1.28593	-1.25640	-1.25011	-1.28811	-1.34033	-1.31254	-1.25541	-1.21579	-1.19614	-1.17944	-1.14569	-1.02405	-0.82673	-0.52895	-0.03051	 0.24115	 0.25751	 0.99784	 0.92778	 0.75046	 0.58226	 0.43596	 0.31044	 0.20447	 0.13284	 0.05766	-0.00771	-0.05819	-0.10495	-0.13631	-0.14753	-0.12575	-0.09025	-0.04186	 0.05498	 0.11162	 0.19246	 0.30365	 0.17989	  0.8358	-0.058590	 -0.0798	
      35	   5.663	0.008273	  0.9446	 -0.0789	  0.9409	-0.084984	0.009495	  0.9443	2.997E+6	   0.231	 3780.40	   80.91	   50.84	   0.000	 0.15767	 0.08880	 0.01744	-0.06234	-0.14834	-0.24191	-0.34338	-0.44392	-0.54954	-0.65070	-0.75295	-0.86273	-0.95850	-1.03642	-1.11018	-1.18544	-1.25083	-1.31065	-1.34071	-1.36576	-1.38056	-1.39078	-1.41124	-1.43299	-1.42359	-1.40377	-1.41108	-1.46503	-1.53592	-1.52615	-1.48583	-1.46770	-1.47488	-1.49369	-1.50139	-1.41595	-1.25009	-0.96595	-0.41273	-0.11513	-0.10028	 0.96246	 0.98082	 0.84728	 0.68855	 0.54311	 0.41359	 0.30183	 0.22209	 0.14073	 0.06905	 0.01200	-0.04113	-0.07859	-0.09661	-0.08201	-0.05237	-0.00823	 0.08021	 0.12944	 0.20476	 0.30547	 0.16412	  0.9404	-0.083109	 -0.0791	
      36	   6.686	0.010578	  1.0310	 -0.0754	  1.0253	-0.109541	0.011048	  1.0308	2.992E+6	   0.231	 3769.01	   80.80	   49.24	   0.000	 0.12296	 0.07464	 0.01408	-0.05886	-0.14150	-0.23574	-0.33865	-0.44248	-0.55294	-0.65968	-0.76787	-0.88221	-0.98587	-1.07500	-1.16138	-1.24922	-1.30737	-1.35166	-1.37238	-1.40744	-1.41245	-1.48798	-1.51507	-1.54736	-1.54789	-1.53870	-1.55979	-1.62858	-1.71696	-1.72601	-1.70339	-1.70770	-1.74352	-1.79946	-1.85126	-1.80664	-1.67848	-1.41665	-0.81785	-0.50470	-0.49209	 0.89282	 0.99945	 0.91543	 0.77265	 0.63192	 0.50101	 0.38575	 0.29963	 0.21339	 0.13596	 0.07312	 0.01471	-0.02822	-0.05256	-0.04471	-0.02096	 0.01969	 0.09248	 0.14252	 0.21219	 0.30117	 0.12438	  1.0249	-0.108316	 -0.0756	
      37	   0.004	0.006009	  0.3000	 -0.0747	  0.3000	0.005989	0.006030	  0.3000	2.998E+6	   0.231	 3785.59	   80.97	   50.83	   0.000	 0.19682	 0.10047	 0.03690	-0.03127	-0.10355	-0.17624	-0.25646	-0.33180	-0.40906	-0.47881	-0.54261	-0.62638	-0.71863	-0.76061	-0.80229	-0.83384	-0.85117	-0.84711	-0.83640	-0.82410	-0.80200	-0.76853	-0.74432	-0.71373	-0.66300	-0.59957	-0.54673	-0.52415	-0.50130	-0.41316	-0.30571	-0.19849	-0.09734	 0.02302	 0.16702	 0.35824	 0.57360	 0.79227	 0.95905	 0.99832	 1.00000	 0.52943	 0.19383	-0.04122	-0.14107	-0.22826	-0.29376	-0.34285	-0.35532	-0.38663	-0.41153	-0.42253	-0.43291	-0.43084	-0.40634	-0.35281	-0.27301	-0.14504	-0.06832	 0.01960	 0.12434	 0.27421	 0.19603	  0.2998	0.006051	 -0.0748	
