   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      23	  -6.008	 -0.4321	-0.035307	 -0.0601	0.010117	 -0.4334	 -0.4338	0.006861	  180.77	   0.000	1.984E+6	   0.149	 1583.67	   51.89	   671.1	 1013.23	   26.86	 0.17686	 0.10577	 0.06607	 0.01924	-0.03111	-0.07992	-0.13072	-0.17849	-0.26276	-0.30995	-0.34412	-0.37701	-0.40317	-0.42209	-0.43233	-0.42952	-0.41491	-0.38178	-0.34046	-0.29730	-0.24765	-0.18459	-0.13134	-0.06372	 0.00965	 0.09568	 0.17742	 0.24412	 0.31807	 0.43254	 0.54766	 0.66229	 0.76893	 0.87643	 0.96064	 0.99664	 0.93974	 0.72530	 0.27436	-0.34748	-0.38078	-1.96916	-2.08447	-1.96150	-1.70260	-1.52867	-1.40996	-1.25670	-1.13587	-1.08268	-1.02666	-0.96497	-0.92441	-0.85419	-0.76799	-0.64694	-0.52716	-0.36972	-0.23836	-0.11000	 0.01048	 0.17608	 0.17707	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99527	 0.98515	 0.96655	 0.93930	 0.89975	 0.85727	 0.81192	 0.77286	 0.74856	 0.74344	 0.75496	 0.78735	 0.83007	 0.88528	 0.92847	 0.96390	 0.98261	 0.99431	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.00374	 0.00506	 0.00697	-0.01172	 0.01219	 0.01438	 0.01396	 0.01315	 0.01139	 0.01937	 0.01888	 0.02047	 0.02224	 0.02154	 0.02161	 0.01943	
      24	  -7.009	 -0.5487	-0.056076	 -0.0571	0.011302	 -0.5515	 -0.5519	0.008123	  179.14	   0.000	1.982E+6	   0.149	 1579.93	   51.82	   669.5	 1013.26	   26.86	 0.16829	 0.10742	 0.07310	 0.03053	-0.01568	-0.05960	-0.10473	-0.16171	-0.23457	-0.26835	-0.30077	-0.32999	-0.35147	-0.36512	-0.37065	-0.36316	-0.34366	-0.30695	-0.26159	-0.21493	-0.16174	-0.09549	-0.03926	 0.03220	 0.10725	 0.19409	 0.27775	 0.34722	 0.42450	 0.53716	 0.64697	 0.75412	 0.85019	 0.93871	 0.99215	 0.98080	 0.84871	 0.52531	-0.05922	-0.82930	-0.87234	-2.56790	-2.58263	-2.35140	-2.04619	-1.71004	-1.52237	-1.44146	-1.28751	-1.20770	-1.13438	-1.05668	-1.00194	-0.92005	-0.82200	-0.69003	-0.56090	-0.39487	-0.25645	-0.12378	-0.00520	 0.15339	 0.16884	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99313	 0.98400	 0.96545	 0.93895	 0.90718	 0.86725	 0.82853	 0.79091	 0.76113	 0.74503	 0.74603	 0.75849	 0.78783	 0.82555	 0.87484	 0.91494	 0.95056	 0.97178	 0.98821	 0.99650	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.00810	 0.00166	 0.00439	-0.01289	 0.01129	 0.01407	 0.01384	 0.01213	 0.01075	 0.02049	 0.02056	 0.02258	 0.02475	 0.02477	 0.02551	 0.02396	
      25	  -7.999	 -0.6631	-0.080400	 -0.0552	0.012665	 -0.6679	 -0.6684	0.008753	  180.84	   0.000	1.981E+6	   0.149	 1579.01	   51.81	   669.1	 1013.27	   26.85	 0.15492	 0.10747	 0.07898	 0.04099	-0.00103	-0.03939	-0.08126	-0.15934	-0.20026	-0.23057	-0.26024	-0.28535	-0.30219	-0.31122	-0.31172	-0.30129	-0.27632	-0.23589	-0.18722	-0.13684	-0.08098	-0.01190	 0.04712	 0.12129	 0.19738	 0.28511	 0.36961	 0.44106	 0.51980	 0.62911	 0.73193	 0.82804	 0.91209	 0.97822	 0.99714	 0.93184	 0.71759	 0.27868	-0.44639	-1.37093	-1.42310	-3.20550	-3.10592	-2.76714	-2.46053	-1.93541	-1.73716	-1.61145	-1.42859	-1.32774	-1.23734	-1.14451	-1.07641	-0.98237	-0.87217	-0.72907	-0.59027	-0.41529	-0.26983	-0.13433	-0.02039	 0.12688	 0.15545	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99739	 0.99651	 0.98962	 0.97902	 0.96247	 0.93716	 0.90672	 0.87459	 0.83807	 0.80524	 0.77526	 0.75360	 0.74365	 0.74864	 0.76148	 0.78842	 0.82153	 0.86471	 0.90145	 0.93640	 0.95927	 0.97933	 0.99138	 0.99673	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01213	-0.00149	 0.00200	-0.01421	 0.01028	 0.01373	 0.01354	 0.01092	 0.01006	 0.02142	 0.02226	 0.02468	 0.02725	 0.02800	 0.02943	 0.02858	
      26	  -8.993	 -0.7654	-0.106385	 -0.0526	0.014564	 -0.7726	 -0.7732	0.011073	  179.19	   0.000	1.979E+6	   0.149	 1574.88	   51.74	   667.4	 1013.25	   26.86	 0.13245	 0.10348	 0.08180	 0.04888	 0.01154	-0.02038	-0.07566	-0.13820	-0.16844	-0.19672	-0.22323	-0.24406	-0.25642	-0.26096	-0.25716	-0.24243	-0.21345	-0.16968	-0.11794	-0.06449	-0.00625	 0.06521	 0.12637	 0.20282	 0.27976	 0.36725	 0.45167	 0.52393	 0.60327	 0.70746	 0.80222	 0.88693	 0.95546	 0.99621	 0.98096	 0.85371	 0.55277	-0.00895	-0.87500	-1.95709	-2.01976	-3.86463	-3.63802	-3.19931	-2.55446	-2.19186	-1.93574	-1.77514	-1.56378	-1.44212	-1.33466	-1.22678	-1.14487	-1.03851	-0.91583	-0.76113	-0.61226	-0.42782	-0.27566	-0.14040	-0.03692	 0.09281	 0.13273	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99589	 0.99420	 0.98644	 0.97565	 0.96038	 0.93821	 0.91249	 0.88527	 0.85306	 0.82286	 0.79328	 0.76815	 0.75125	 0.74331	 0.74447	 0.75483	 0.77294	 0.80288	 0.83406	 0.86973	 0.89892	 0.93147	 0.95786	 0.97567	 0.98723	 0.99479	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01707	-0.00547	-0.00113	-0.01627	 0.00903	 0.01286	 0.01279	 0.00961	 0.00866	 0.02037	 0.02354	 0.02643	 0.02936	 0.03075	 0.03274	 0.03241	
      27	 -10.008	 -0.8575	-0.133568	 -0.0504	0.017482	 -0.8676	 -0.8683	0.013758	  180.85	   0.000	1.981E+6	   0.149	 1579.03	   51.81	   669.1	 1013.26	   26.84	 0.09348	 0.09201	 0.07898	 0.05220	 0.02062	-0.01101	-0.08315	-0.11308	-0.14391	-0.16839	-0.19078	-0.20774	-0.21580	-0.21555	-0.20738	-0.18873	-0.15617	-0.10942	-0.05472	 0.00139	 0.06187	 0.13537	 0.19843	 0.27679	 0.35366	 0.44061	 0.52440	 0.59686	 0.67487	 0.77361	 0.85921	 0.93154	 0.98272	 0.99744	 0.94404	 0.75091	 0.36089	-0.32693	-1.33292	-2.57403	-2.64661	-4.53343	-4.17339	-3.67561	-2.69578	-2.43365	-2.12373	-1.92957	-1.69005	-1.54708	-1.42253	-1.29882	-1.20243	-1.08279	-0.94658	-0.77890	-0.61821	-0.42354	-0.26619	-0.14045	-0.06016	 0.04070	 0.08894	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99689	 0.99370	 0.98701	 0.98173	 0.97011	 0.95598	 0.93822	 0.91512	 0.89060	 0.86659	 0.83857	 0.81341	 0.78830	 0.76657	 0.75059	 0.74145	 0.73860	 0.74197	 0.75215	 0.77175	 0.79381	 0.82200	 0.84720	 0.87913	 0.90963	 0.93478	 0.95614	 0.97331	 0.98390	 0.99154	 0.99561	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02112	-0.00862	-0.00341	-0.01717	 0.00855	 0.01285	 0.01193	 0.00775	 0.00703	 0.01797	 0.02537	 0.02877	 0.03199	 0.03386	 0.03625	 0.03636	
      28	   0.011	  0.3108	0.006513	 -0.0772	0.006572	  0.3108	  0.3108	0.006157	  179.15	   0.000	1.983E+6	   0.149	 1581.07	   51.84	   670.0	 1013.29	   26.84	 0.18062	 0.08185	 0.01691	-0.05243	-0.12465	-0.19912	-0.27841	-0.35506	-0.43272	-0.49951	-0.56959	-0.69871	-0.74058	-0.78570	-0.82990	-0.86024	-0.87875	-0.87335	-0.86341	-0.85079	-0.83007	-0.79534	-0.77279	-0.74035	-0.69246	-0.62674	-0.57592	-0.55319	-0.52989	-0.43982	-0.33353	-0.22537	-0.12375	-0.00079	 0.14376	 0.33939	 0.55835	 0.78555	 0.95613	 0.99556	 1.00000	 0.52088	 0.17666	-0.05547	-0.16118	-0.24338	-0.31223	-0.35966	-0.37234	-0.40193	-0.42772	-0.43851	-0.44866	-0.44478	-0.42034	-0.36347	-0.31529	-0.15268	-0.07969	 0.00903	 0.11224	 0.26262	 0.17961	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98455	 0.94790	 0.88504	 0.81792	 0.77179	 0.75949	 0.78039	 0.83134	 0.88986	 0.95110	 0.98381	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02561	 0.02931	 0.02645	-0.00155	 0.02265	 0.02149	 0.01862	 0.01795	 0.01372	 0.01548	 0.01202	 0.01055	 0.00947	 0.00341	-0.00157	-0.00870	
      29	   5.501	  0.9797	-0.086097	 -0.0866	0.008216	  0.9835	  0.9834	0.009380	  180.80	   0.000	1.986E+6	   0.150	 1586.93	   51.93	   672.4	 1013.25	   26.82	 0.15341	 0.06755	-0.01076	-0.09540	-0.18463	-0.28151	-0.38396	-0.48664	-0.59444	-0.69681	-0.79900	-0.90385	-0.99639	-1.06249	-1.18371	-1.28042	-1.32919	-1.35667	-1.38384	-1.40957	-1.42565	-1.43543	-1.45660	-1.47617	-1.46761	-1.44868	-1.45673	-1.51059	-1.58156	-1.57058	-1.53267	-1.51790	-1.52665	-1.54658	-1.55792	-1.47557	-1.31419	-1.02271	-0.47252	-0.16577	-0.14905	 0.95950	 0.98159	 0.84984	 0.68593	 0.54289	 0.40802	 0.29695	 0.21636	 0.13613	 0.06353	 0.00667	-0.04630	-0.08194	-0.10011	-0.08373	-0.05559	-0.00794	 0.05685	 0.13255	 0.20439	 0.30312	 0.15689	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99723	 0.98899	 0.97013	 0.93283	 0.88377	 0.82663	 0.77906	 0.75530	 0.76042	 0.78315	 0.82638	 0.87488	 0.92737	 0.96248	 0.98592	 0.99490	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05420	 0.05406	 0.04764	 0.00950	 0.03693	 0.03326	 0.02833	 0.02198	 0.01633	 0.01832	 0.01239	 0.00804	 0.00424	-0.00682	-0.01666	-0.02890	
      30	   6.512	  1.0793	-0.113483	 -0.0852	0.009661	  1.0852	  1.0851	0.010674	  179.21	   0.000	1.984E+6	   0.149	 1582.84	   51.87	   670.7	 1013.24	   26.82	 0.12823	 0.05969	-0.01299	-0.09539	-0.18446	-0.28378	-0.38969	-0.49672	-0.60947	-0.71781	-0.82708	-0.93826	-1.04190	-1.12962	-1.21339	-1.29388	-1.35104	-1.42729	-1.46753	-1.50436	-1.52825	-1.54645	-1.57538	-1.60486	-1.60503	-1.59684	-1.62009	-1.68938	-1.77830	-1.78650	-1.76773	-1.77719	-1.81501	-1.87395	-1.93144	-1.89298	-1.77289	-1.50788	-0.91446	-0.59244	-0.57850	 0.87965	 0.99907	 0.92157	 0.77547	 0.63750	 0.50126	 0.38630	 0.29902	 0.21366	 0.13561	 0.07295	 0.01424	-0.02704	-0.05179	-0.04231	-0.02014	 0.02284	 0.06910	 0.15093	 0.21638	 0.30338	 0.13254	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99168	 0.97840	 0.95628	 0.91981	 0.87681	 0.82821	 0.78535	 0.75962	 0.75358	 0.76407	 0.79223	 0.82964	 0.87786	 0.91723	 0.95223	 0.97344	 0.98917	 0.99686	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05781	 0.05731	 0.05047	 0.01072	 0.03881	 0.03506	 0.02990	 0.02123	 0.01548	 0.01913	 0.01297	 0.00815	 0.00394	-0.00792	-0.01860	-0.03171	
      31	 -10.998	 -0.9323	-0.146888	 -0.0477	0.033668	 -0.9432	 -0.9462	0.017960	  180.80	   0.000	1.979E+6	   0.149	 1573.97	   51.72	   667.0	 1013.22	   26.79	 0.04438	 0.07381	 0.06978	 0.04943	 0.02404	-0.02998	-0.07364	-0.09902	-0.12871	-0.15025	-0.16940	-0.18232	-0.18648	-0.18221	-0.17025	-0.14808	-0.11206	-0.06290	-0.00517	 0.05316	 0.11380	 0.19047	 0.25494	 0.33486	 0.41184	 0.49810	 0.58093	 0.65279	 0.72922	 0.82219	 0.89945	 0.95947	 0.99429	 0.98640	 0.89630	 0.64333	 0.17320	-0.62704	-1.75314	-3.13433	-3.20881	-5.12095	-4.64657	-4.15389	-2.99890	-2.63165	-2.27671	-2.05242	-1.78827	-1.62585	-1.48514	-1.34722	-1.23661	-1.10439	-0.95467	-0.77374	-0.60170	-0.40136	-0.25150	-0.15415	-0.10305	-0.02743	 0.02786	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99677	 0.99297	 0.98982	 0.98038	 0.96923	 0.95200	 0.92989	 0.90250	 0.88662	 0.87320	 0.85704	 0.83876	 0.82534	 0.80739	 0.79074	 0.77517	 0.75918	 0.74464	 0.73474	 0.72321	 0.71573	 0.71008	 0.70635	 0.70479	 0.70819	 0.71200	 0.71924	 0.72854	 0.74194	 0.75620	 0.77377	 0.78971	 0.81075	 0.83317	 0.85385	 0.87478	 0.89564	 0.91357	 0.93104	 0.94518	 0.97112	 0.98552	 0.99302	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02752	-0.01415	-0.00816	-0.02035	 0.00529	 0.01041	 0.01087	 0.00764	 0.00422	 0.00900	 0.02277	 0.02993	 0.03361	 0.03586	 0.03847	 0.03868	
      32	 -11.995	 -1.0054	-0.164250	 -0.0419	0.048293	 -1.0176	 -1.0224	0.025591	  179.17	   0.000	1.976E+6	   0.149	 1570.71	   51.67	   665.7	 1013.22	   26.81	-0.01425	 0.05091	 0.05720	 0.04492	 0.01001	-0.04102	-0.06510	-0.09060	-0.11779	-0.13597	-0.15169	-0.16063	-0.16116	-0.15274	-0.13687	-0.11136	-0.07214	-0.01992	 0.04028	 0.10095	 0.16355	 0.24177	 0.30731	 0.38857	 0.46551	 0.55078	 0.63267	 0.70338	 0.77738	 0.86402	 0.93203	 0.97920	 0.99704	 0.96454	 0.83568	 0.51950	-0.03265	-0.94823	-2.19733	-3.71969	-3.78016	-5.71772	-5.12901	-4.56920	-3.26383	-2.82187	-2.42424	-2.16928	-1.88014	-1.69821	-1.54135	-1.38872	-1.26319	-1.11774	-0.95342	-0.75807	-0.57408	-0.37557	-0.25525	-0.19743	-0.17108	-0.10915	-0.03685	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99611	 0.99142	 0.98416	 0.97105	 0.95105	 0.93613	 0.92186	 0.90953	 0.89112	 0.87284	 0.85176	 0.83153	 0.81046	 0.79934	 0.79147	 0.78223	 0.77163	 0.76486	 0.75422	 0.74612	 0.73939	 0.73135	 0.72453	 0.72047	 0.71456	 0.71101	 0.70883	 0.70713	 0.70584	 0.70734	 0.70921	 0.71308	 0.71822	 0.72593	 0.73576	 0.74760	 0.75767	 0.77229	 0.78895	 0.80493	 0.82246	 0.84127	 0.85847	 0.87660	 0.89285	 0.92776	 0.95228	 0.97014	 0.98343	 0.99231	 0.99676	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03663	-0.02241	-0.01580	-0.02593	-0.00012	 0.00553	 0.00460	 0.00093	-0.00354	 0.00046	 0.01264	 0.02766	 0.03330	 0.03589	 0.03854	 0.03860	
      33	 -12.996	 -1.0188	-0.166507	 -0.0252	0.066878	 -1.0302	 -1.0359	0.041985	  180.83	   0.000	1.974E+6	   0.149	 1566.42	   51.60	   663.9	 1013.22	   26.82	-0.13386	-0.00822	 0.01491	-0.00014	-0.03414	-0.05962	-0.08148	-0.10505	-0.12836	-0.14287	-0.15455	-0.15989	-0.15634	-0.14400	-0.12444	-0.09539	-0.05280	 0.00199	 0.06504	 0.12798	 0.19259	 0.27225	 0.33950	 0.42188	 0.49885	 0.58382	 0.66441	 0.73454	 0.80669	 0.88868	 0.95023	 0.98857	 0.99462	 0.94416	 0.78887	 0.43084	-0.17551	-1.16431	-2.48741	-4.09336	-4.13902	-6.06772	-5.40666	-4.53807	-3.38118	-2.89222	-2.46386	-2.18380	-1.87413	-1.67098	-1.49209	-1.31342	-1.15079	-0.96116	-0.74164	-0.55171	-0.44632	-0.37649	-0.35818	-0.34697	-0.33162	-0.25824	-0.18096	 1.00000	 1.00000	 0.99107	 0.99524	 0.97978	 0.96534	 0.94720	 0.92544	 0.90001	 0.86925	 0.85121	 0.83801	 0.82535	 0.80840	 0.79358	 0.77742	 0.76365	 0.75079	 0.74252	 0.73870	 0.73369	 0.72755	 0.72464	 0.71740	 0.71459	 0.71158	 0.70847	 0.70576	 0.70511	 0.70263	 0.70173	 0.70120	 0.70155	 0.70228	 0.70470	 0.70773	 0.71202	 0.71708	 0.72142	 0.72909	 0.73764	 0.74443	 0.75493	 0.76625	 0.77805	 0.79104	 0.80578	 0.81936	 0.83510	 0.84896	 0.88285	 0.91082	 0.93410	 0.95575	 0.97372	 0.98551	 0.99394	 0.99720	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04182	-0.02695	-0.02853	-0.05131	-0.04413	-0.04594	-0.04990	-0.04737	-0.04068	-0.02259	 0.00007	 0.02081	 0.03227	 0.03509	 0.03637	 0.03522	
      34	   0.004	  0.3091	0.006481	 -0.0772	0.006500	  0.3091	  0.3091	0.006168	  179.15	   0.000	1.983E+6	   0.149	 1581.14	   51.84	   670.0	 1013.26	   26.80	 0.18058	 0.08191	 0.01699	-0.05229	-0.12446	-0.19886	-0.27807	-0.35467	-0.43260	-0.49912	-0.56958	-0.69829	-0.73986	-0.78494	-0.82916	-0.85936	-0.87784	-0.87253	-0.86212	-0.84987	-0.82884	-0.79407	-0.77153	-0.73902	-0.69089	-0.62523	-0.57431	-0.55139	-0.52813	-0.43777	-0.33107	-0.22224	-0.12124	 0.00194	 0.14664	 0.34207	 0.56063	 0.78734	 0.95622	 0.99509	 1.00000	 0.51756	 0.17317	-0.05885	-0.16404	-0.24562	-0.31440	-0.36149	-0.37391	-0.40345	-0.42897	-0.43983	-0.44983	-0.44572	-0.42125	-0.36427	-0.31616	-0.15308	-0.08009	 0.00863	 0.11170	 0.26246	 0.17946	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99069	 0.96315	 0.90769	 0.84437	 0.78645	 0.75817	 0.77031	 0.82326	 0.87326	 0.93317	 0.97411	 0.99491	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02557	 0.02922	 0.02629	-0.00171	 0.02192	 0.02108	 0.01818	 0.01696	 0.01362	 0.01480	 0.01133	 0.00982	 0.00871	 0.00261	-0.00234	-0.00943	
