   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      23	  -9.000	 -0.7569	-0.098692	 -0.0550	0.020933	 -0.7630	 -0.7644	0.012261	  220.62	   0.000	2.958E+6	   0.238	 3940.88	   84.19	  1636.6	  993.62	   38.10	 0.08871	 0.07318	 0.05370	 0.02207	-0.01594	-0.05428	-0.09698	-0.13646	-0.17268	-0.20452	-0.23242	-0.25855	-0.27043	-0.26884	-0.26163	-0.25179	-0.22094	-0.18132	-0.12406	-0.07273	-0.01195	 0.05612	 0.12328	 0.19995	 0.27620	 0.36168	 0.44550	 0.52255	 0.58062	 0.68825	 0.78695	 0.87780	 0.94887	 0.99454	 0.99004	 0.88095	 0.60564	 0.06825	-0.77367	-1.85060	-1.85263	-3.93027	-3.67569	-3.16535	-2.59460	-2.26806	-2.03564	-1.76664	-1.55658	-1.43807	-1.33262	-1.22094	-1.13570	-1.02532	-0.89775	-0.74075	-0.58611	-0.40435	-0.25757	-0.13820	-0.05495	 0.04804	 0.08896	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99701	 0.99520	 0.99078	 0.98406	 0.97484	 0.96023	 0.94173	 0.91835	 0.88962	 0.85876	 0.82748	 0.79469	 0.76445	 0.73547	 0.71172	 0.69579	 0.68661	 0.68619	 0.69300	 0.70735	 0.73272	 0.76105	 0.79491	 0.82545	 0.86326	 0.89765	 0.92674	 0.95120	 0.96940	 0.98191	 0.99064	 0.99554	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01987	-0.00784	-0.00340	-0.01593	 0.00690	 0.01126	 0.00896	 0.00386	 0.00230	 0.01338	 0.02131	 0.02419	 0.02709	 0.02761	 0.02893	 0.02841	
      24	 -10.998	 -0.8835	-0.124202	 -0.0514	0.046637	 -0.8910	 -0.8958	0.021930	  219.23	   0.000	2.946E+6	   0.237	 3910.63	   83.87	  1624.5	  993.60	   38.18	-0.01766	 0.02061	 0.01940	-0.00044	-0.02976	-0.05936	-0.09427	-0.12610	-0.15438	-0.17845	-0.19818	-0.21681	-0.21965	-0.20972	-0.19456	-0.17763	-0.13925	-0.09349	-0.03076	 0.02597	 0.08998	 0.16317	 0.23281	 0.31169	 0.38837	 0.47461	 0.55757	 0.63322	 0.69586	 0.79307	 0.87733	 0.94754	 0.99126	 0.99624	 0.93250	 0.72125	 0.30730	-0.42783	-1.49428	-2.83145	-2.83433	-5.04940	-4.58271	-3.79500	-3.06166	-2.63132	-2.31831	-1.99359	-1.73666	-1.57657	-1.43924	-1.29758	-1.18140	-1.04318	-0.88499	-0.70031	-0.52549	-0.34822	-0.23785	-0.17569	-0.14041	-0.08057	-0.05461	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99828	 0.99358	 0.98868	 0.98236	 0.97393	 0.96165	 0.94583	 0.92302	 0.89703	 0.86621	 0.84940	 0.83413	 0.81643	 0.79811	 0.78105	 0.76213	 0.74409	 0.72635	 0.70894	 0.69228	 0.67737	 0.66593	 0.65493	 0.64550	 0.63867	 0.63458	 0.63290	 0.63426	 0.63757	 0.64377	 0.65359	 0.66550	 0.68025	 0.69441	 0.71447	 0.73584	 0.75797	 0.78165	 0.80521	 0.82772	 0.85110	 0.87187	 0.91597	 0.94626	 0.96780	 0.98336	 0.99295	 0.99752	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03219	-0.01848	-0.01229	-0.02195	 0.00127	 0.00670	 0.00528	-0.00098	-0.00642	-0.00541	 0.00780	 0.02416	 0.02935	 0.03012	 0.03130	 0.03055	
      25	 -12.002	 -0.9188	-0.127035	 -0.0403	0.066813	 -0.9251	 -0.9321	0.034283	  260.00	   0.000	2.933E+6	   0.236	 3880.85	   83.57	  1612.5	  993.62	   38.32	-0.11196	-0.02936	-0.01715	-0.02890	-0.05268	-0.07707	-0.10771	-0.13554	-0.15968	-0.17989	-0.19573	-0.21041	-0.20921	-0.19532	-0.17651	-0.15586	-0.11404	-0.06534	 0.00011	 0.05951	 0.12540	 0.20077	 0.27109	 0.35098	 0.42804	 0.51454	 0.59717	 0.67210	 0.73553	 0.82800	 0.90565	 0.96668	 0.99829	 0.98653	 0.89609	 0.64150	 0.16998	-0.64577	-1.79984	-3.23895	-3.24191	-5.48170	-4.93568	-4.01837	-3.21547	-2.74032	-2.39251	-2.04545	-1.76813	-1.58516	-1.42799	-1.26570	-1.12245	-0.95671	-0.76466	-0.56884	-0.43260	-0.34283	-0.30680	-0.28364	-0.26248	-0.19683	-0.16196	 1.00000	 1.00000	 1.00000	 1.00000	 0.99237	 0.98417	 0.97213	 0.95264	 0.93150	 0.89533	 0.87635	 0.86130	 0.84485	 0.82721	 0.81038	 0.79117	 0.77385	 0.75697	 0.74831	 0.74239	 0.73499	 0.72835	 0.72046	 0.71127	 0.70511	 0.69803	 0.69114	 0.68409	 0.67623	 0.67385	 0.66839	 0.66365	 0.65990	 0.65778	 0.65572	 0.65709	 0.65806	 0.66094	 0.66365	 0.67078	 0.67908	 0.68710	 0.69932	 0.71236	 0.72682	 0.74350	 0.76116	 0.77879	 0.79862	 0.81716	 0.86096	 0.89617	 0.92571	 0.95190	 0.97213	 0.98502	 0.99354	 0.99720	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04169	-0.02716	-0.02225	-0.03522	-0.02030	-0.02002	-0.02569	-0.02844	-0.03031	-0.02289	-0.00801	 0.01410	 0.02624	 0.02794	 0.02850	 0.02709	
      26	 -13.000	 -0.9153	-0.106165	 -0.0262	0.102439	 -0.9157	 -0.9259	0.058289	  260.00	   0.000	2.911E+6	   0.234	 3822.80	   82.95	  1589.1	  993.59	   38.32	-0.21683	-0.09557	-0.07128	-0.07596	-0.09535	-0.11535	-0.14310	-0.16755	-0.18863	-0.20581	-0.21875	-0.23023	-0.22653	-0.20875	-0.18697	-0.16306	-0.11802	-0.06642	 0.00156	 0.06345	 0.13171	 0.20889	 0.28045	 0.36233	 0.44050	 0.52762	 0.61086	 0.68595	 0.74975	 0.84021	 0.91482	 0.97138	 0.99743	 0.97803	 0.87558	 0.60362	 0.10503	-0.73792	-1.91200	-3.35959	-3.36258	-5.64416	-4.92861	-4.03004	-3.19141	-2.70108	-2.34031	-1.98773	-1.70712	-1.50989	-1.33522	-1.15792	-0.99169	-0.82163	-0.66023	-0.53580	-0.46278	-0.41873	-0.40603	-0.39446	-0.37773	-0.31044	-0.26496	 0.98912	 0.98353	 0.96696	 0.95751	 0.92654	 0.90255	 0.87594	 0.84378	 0.81519	 0.77093	 0.74715	 0.73329	 0.71785	 0.70149	 0.68728	 0.67080	 0.65677	 0.64310	 0.63573	 0.63121	 0.62709	 0.62416	 0.62010	 0.61261	 0.61343	 0.61093	 0.60904	 0.60723	 0.60987	 0.60821	 0.60789	 0.60867	 0.60921	 0.61226	 0.61382	 0.61993	 0.62542	 0.63330	 0.63787	 0.64965	 0.65969	 0.66854	 0.68104	 0.69306	 0.70706	 0.72123	 0.73583	 0.75070	 0.76884	 0.78430	 0.82267	 0.85693	 0.88712	 0.91561	 0.94171	 0.96159	 0.97785	 0.98746	 0.99692	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.06078	-0.04782	-0.05091	-0.06682	-0.06339	-0.06519	-0.07147	-0.07145	-0.06870	-0.05486	-0.03408	-0.00978	 0.01075	 0.01656	 0.01604	 0.01338	Wake not in center of rake!; 
      27	 -13.503	 -0.6443	-0.031314	  0.0725	0.119990	 -0.6338	 -0.6107	0.216257	  260.00	   0.000	2.841E+6	   0.229	 3638.30	   80.91	  1514.7	  993.62	   38.25	-0.54852	-0.31569	-0.25408	-0.23917	-0.24630	-0.25670	-0.27863	-0.29870	-0.31666	-0.33122	-0.34273	-0.35292	-0.34936	-0.33168	-0.31044	-0.28693	-0.24275	-0.19119	-0.12252	-0.06160	 0.00643	 0.08296	 0.15502	 0.23601	 0.31481	 0.40111	 0.48423	 0.55830	 0.61515	 0.71603	 0.80682	 0.88864	 0.95213	 0.99284	 0.99174	 0.90771	 0.69735	 0.29428	-0.30901	-1.03817	-1.03911	-1.99365	-1.41971	-0.76988	-0.70619	-0.70468	-0.71208	-0.71706	-0.71999	-0.72474	-0.72905	-0.73515	-0.74435	-0.75529	-0.76802	-0.78034	-0.79397	-0.79469	-0.80425	-0.79189	-0.75658	-0.62881	-0.50031	 0.99413	 0.98464	 0.96005	 0.94064	 0.90343	 0.87770	 0.85583	 0.83272	 0.82686	 0.79088	 0.78048	 0.77939	 0.77076	 0.76504	 0.75905	 0.74785	 0.73683	 0.72600	 0.71828	 0.71288	 0.70699	 0.70116	 0.69529	 0.68450	 0.68054	 0.67272	 0.66426	 0.65788	 0.65182	 0.64446	 0.63720	 0.62976	 0.62260	 0.61799	 0.61060	 0.60980	 0.60602	 0.60314	 0.59820	 0.60029	 0.60091	 0.60086	 0.60560	 0.61008	 0.61773	 0.62577	 0.63463	 0.64465	 0.65918	 0.67122	 0.70701	 0.74497	 0.78312	 0.82488	 0.86853	 0.90492	 0.94086	 0.96400	 0.98892	 0.99774	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.21953	-0.25914	-0.28777	-0.25047	-0.31358	-0.31883	-0.31824	-0.29293	-0.25426	-0.19371	-0.13855	-0.10121	-0.07035	-0.05025	-0.04749	-0.04960	Wake not in center of rake!; 
      28	 -10.001	 -0.8274	-0.120253	 -0.0548	0.025257	 -0.8357	 -0.8374	0.015660	  220.85	   0.000	2.947E+6	   0.238	 3923.46	   84.06	  1629.6	  993.60	   38.53	 0.03754	 0.04935	 0.03957	 0.01417	-0.01917	-0.05297	-0.09157	-0.12711	-0.15926	-0.18700	-0.21078	-0.23262	-0.24029	-0.23451	-0.22335	-0.20948	-0.17513	-0.13244	-0.07245	-0.01842	 0.04363	 0.11473	 0.18317	 0.26107	 0.33762	 0.42351	 0.50692	 0.58345	 0.64439	 0.74667	 0.83831	 0.91895	 0.97586	 0.99987	 0.96604	 0.80461	 0.45722	-0.18291	-1.14096	-2.35712	-2.35911	-4.51585	-4.14804	-3.50281	-2.84723	-2.46572	-2.19065	-1.89306	-1.65887	-1.51962	-1.39800	-1.27167	-1.17155	-1.04780	-0.90588	-0.73546	-0.56936	-0.38129	-0.23911	-0.14155	-0.08427	-0.00857	 0.03311	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99786	 0.99285	 0.98071	 0.97055	 0.95936	 0.94346	 0.92406	 0.90338	 0.87757	 0.84992	 0.82059	 0.79047	 0.76173	 0.73611	 0.71385	 0.69512	 0.68067	 0.67280	 0.67158	 0.67857	 0.68901	 0.70710	 0.72886	 0.75981	 0.78921	 0.82201	 0.84957	 0.88258	 0.91159	 0.93560	 0.95565	 0.97085	 0.98164	 0.98960	 0.99444	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02247	-0.00945	-0.00400	-0.01568	 0.00795	 0.01171	 0.00352	-0.00022	-0.00189	 0.01388	 0.02319	 0.02628	 0.02914	 0.02958	 0.03086	 0.03038	
      29	  -7.999	 -0.6649	-0.075117	 -0.0557	0.018136	 -0.6689	 -0.6700	0.010135	  219.23	   0.000	2.953E+6	   0.238	 3941.63	   84.26	  1636.9	  993.58	   38.58	 0.12208	 0.08600	 0.05858	 0.02155	-0.02068	-0.06341	-0.11020	-0.15374	-0.19426	-0.23034	-0.26272	-0.29345	-0.30983	-0.31219	-0.30992	-0.30452	-0.27740	-0.24126	-0.18691	-0.13881	-0.08044	-0.01466	 0.05080	 0.12550	 0.20134	 0.28633	 0.37009	 0.44743	 0.50105	 0.61352	 0.71972	 0.82077	 0.90605	 0.97442	 1.00000	 0.94633	 0.74826	 0.32174	-0.38878	-1.31382	-1.31498	-3.29102	-3.15905	-2.80932	-2.30741	-2.03903	-1.84977	-1.61492	-1.43192	-1.33524	-1.24628	-1.14989	-1.07908	-0.98163	-0.86719	-0.72220	-0.57785	-0.40385	-0.26055	-0.13442	-0.03523	 0.08824	 0.12332	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99604	 0.99169	 0.98470	 0.97259	 0.95556	 0.93195	 0.90174	 0.86842	 0.83408	 0.79775	 0.76491	 0.73427	 0.71044	 0.69639	 0.69202	 0.69753	 0.71311	 0.73697	 0.77362	 0.80950	 0.84944	 0.88223	 0.91892	 0.94817	 0.96936	 0.98394	 0.99236	 0.99670	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01552	-0.00436	-0.00072	-0.01417	 0.00787	 0.01179	 0.01040	 0.00621	 0.00458	 0.01670	 0.02023	 0.02263	 0.02526	 0.02535	 0.02625	 0.02530	
      30	  -6.001	 -0.4466	-0.032300	 -0.0585	0.014574	 -0.4476	 -0.4483	0.008058	  220.85	   0.000	2.962E+6	   0.239	 3966.98	   84.54	  1647.1	  993.58	   38.62	 0.15491	 0.09468	 0.05487	 0.00867	-0.04156	-0.09269	-0.14790	-0.19981	-0.24949	-0.29459	-0.33645	-0.37731	-0.40366	-0.41593	-0.42339	-0.42770	-0.40929	-0.38020	-0.33282	-0.29271	-0.23969	-0.18068	-0.11924	-0.05013	 0.02374	 0.10613	 0.18967	 0.26330	 0.30126	 0.42082	 0.53856	 0.65670	 0.76479	 0.87201	 0.96006	 0.99994	 0.94957	 0.73842	 0.29138	-0.33331	-0.33360	-2.04428	-2.13617	-2.02065	-1.70948	-1.55630	-1.45239	-1.28644	-1.15808	-1.10303	-1.04680	-0.98066	-0.93749	-0.86458	-0.77507	-0.65278	-0.52760	-0.37067	-0.23926	-0.11511	-0.00400	 0.14176	 0.15568	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99666	 0.99115	 0.98086	 0.96269	 0.93495	 0.89973	 0.85986	 0.81597	 0.77530	 0.73713	 0.70864	 0.69488	 0.69775	 0.71290	 0.74483	 0.78500	 0.83844	 0.88376	 0.92594	 0.95401	 0.97807	 0.99124	 0.99712	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.00656	 0.00282	 0.00481	-0.01111	 0.01009	 0.01294	 0.01209	 0.00900	 0.00761	 0.01758	 0.01758	 0.01914	 0.02111	 0.01999	 0.01978	 0.01769	
      31	  -3.989	 -0.2142	-0.002240	 -0.0623	0.012668	 -0.2139	 -0.2143	0.006983	  219.23	   0.000	2.964E+6	   0.239	 3974.67	   84.62	  1650.2	  993.55	   38.64	 0.16331	 0.09233	 0.04322	-0.01068	-0.06799	-0.12716	-0.19050	-0.25081	-0.30965	-0.36385	-0.41595	-0.46736	-0.50443	-0.52721	-0.54463	-0.56034	-0.55136	-0.53097	-0.49173	-0.45979	-0.41405	-0.36294	-0.30745	-0.24673	-0.17684	-0.09970	-0.01720	 0.04745	 0.06145	 0.18278	 0.30541	 0.43200	 0.55254	 0.68356	 0.81536	 0.93572	 0.99941	 0.96318	 0.75379	 0.39219	 0.39267	-0.99217	-1.23910	-1.31144	-1.15784	-1.09836	-1.06849	-0.96607	-0.88791	-0.86898	-0.84239	-0.80393	-0.78529	-0.73486	-0.66777	-0.56658	-0.45912	-0.31951	-0.20152	-0.08605	 0.02514	 0.17522	 0.16358	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99473	 0.98553	 0.96660	 0.93494	 0.89330	 0.84686	 0.79714	 0.75294	 0.71581	 0.69582	 0.69683	 0.72338	 0.75702	 0.80910	 0.86157	 0.91792	 0.95502	 0.98075	 0.99210	 0.99806	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00213	 0.00982	 0.01026	-0.00866	 0.01249	 0.01416	 0.01278	 0.01003	 0.00860	 0.01579	 0.01440	 0.01503	 0.01613	 0.01341	 0.01173	 0.00819	
      32	  -1.998	  0.0268	0.012711	 -0.0665	0.011768	  0.0273	  0.0271	0.007140	  220.81	   0.000	2.966E+6	   0.239	 3979.91	   84.68	  1652.3	  993.55	   38.64	 0.16184	 0.08631	 0.02980	-0.03097	-0.09486	-0.16193	-0.23344	-0.30233	-0.37070	-0.43459	-0.49726	-0.55977	-0.60845	-0.64286	-0.67156	-0.69905	-0.70101	-0.69078	-0.66118	-0.63922	-0.60103	-0.56140	-0.51346	-0.46174	-0.40025	-0.33035	-0.25511	-0.20202	-0.21607	-0.09917	 0.01881	 0.14469	 0.26498	 0.40249	 0.55578	 0.72882	 0.88926	 0.98929	 0.98019	 0.84400	 0.84480	-0.15053	-0.48009	-0.66485	-0.65732	-0.67423	-0.70645	-0.66054	-0.62711	-0.63890	-0.63903	-0.62596	-0.62916	-0.59944	-0.55315	-0.47191	-0.38176	-0.25943	-0.15531	-0.05076	 0.05556	 0.20168	 0.16104	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99715	 0.98956	 0.97010	 0.93619	 0.89067	 0.83631	 0.78350	 0.73471	 0.70283	 0.69470	 0.71409	 0.74515	 0.79611	 0.84970	 0.90934	 0.95001	 0.97877	 0.99142	 0.99805	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01112	 0.01714	 0.01603	-0.00596	 0.01523	 0.01602	 0.01405	 0.01107	 0.00855	 0.01438	 0.01204	 0.01177	 0.01198	 0.00762	 0.00439	-0.00065	
      33	   0.000	  0.2651	0.011799	 -0.0698	0.011799	  0.2651	  0.2651	0.007904	  219.22	   0.000	2.964E+6	   0.239	 3975.98	   84.65	  1650.7	  993.52	   38.70	 0.14815	 0.07742	 0.01672	-0.04879	-0.11795	-0.19223	-0.27144	-0.34882	-0.42690	-0.50089	-0.57374	-0.64829	-0.70902	-0.75607	-0.79751	-0.83745	-0.85145	-0.85228	-0.83397	-0.82433	-0.79636	-0.76886	-0.73114	-0.69403	-0.64186	-0.58101	-0.51984	-0.49010	-0.53173	-0.42145	-0.31080	-0.19835	-0.09105	 0.03330	 0.18298	 0.37824	 0.59847	 0.81440	 0.97224	 0.99931	 1.00000	 0.45640	 0.11313	-0.13090	-0.22046	-0.29663	-0.37797	-0.37978	-0.38527	-0.42181	-0.44547	-0.45481	-0.47727	-0.46639	-0.43902	-0.37649	-0.30265	-0.19725	-0.10678	-0.01384	 0.08492	 0.22070	 0.14762	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99632	 0.98619	 0.96320	 0.92522	 0.87237	 0.81593	 0.75947	 0.71682	 0.69690	 0.70220	 0.72383	 0.76576	 0.81441	 0.87411	 0.91983	 0.95775	 0.97878	 0.99296	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01995	 0.02447	 0.02202	-0.00267	 0.01870	 0.01845	 0.01582	 0.01157	 0.00801	 0.01356	 0.01037	 0.00906	 0.00841	 0.00233	-0.00260	-0.00929	
