   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      10	   9.004	  1.1366	-0.143908	 -0.0615	0.035743	  1.1451	  1.1470	0.023738	  180.62	   0.000	2.957E+6	   0.228	 3685.88	   79.88	  1533.9	 1013.37	   32.44	-0.10283	-0.14321	-0.15397	-0.16693	-0.18422	-0.21472	-0.26638	-0.34597	-0.45577	-0.57898	-0.70886	-0.84380	-0.96978	-1.08681	-1.19616	-1.30336	-1.38424	-1.45135	-1.49906	-1.56010	-1.59462	-1.64686	-1.67040	-1.71762	-1.72932	-1.75912	-1.77833	-2.06631	-2.05968	-2.08984	-2.11469	-2.17908	-2.27218	-2.40350	-2.54368	-2.58431	-2.53803	-2.33307	-1.65861	-1.32748	-1.31701	 0.69030	 0.97358	 0.98435	 0.88275	 0.75620	 0.63470	 0.48935	 0.41309	 0.31526	 0.23087	 0.15643	 0.08008	 0.02895	-0.00846	-0.01335	-0.00135	 0.03637	 0.07201	 0.11318	 0.17031	 0.21491	-0.12079	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99770	 0.99320	 0.98427	 0.96775	 0.94253	 0.90620	 0.88513	 0.86511	 0.84201	 0.81727	 0.79517	 0.77115	 0.74923	 0.72849	 0.71050	 0.69586	 0.68535	 0.67844	 0.67458	 0.67461	 0.67893	 0.68521	 0.69578	 0.70617	 0.71945	 0.73434	 0.75182	 0.76916	 0.78747	 0.80295	 0.82249	 0.84107	 0.85859	 0.87639	 0.89244	 0.90675	 0.92085	 0.93282	 0.95578	 0.97045	 0.98093	 0.98880	 0.99404	 0.99704	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05083	 0.05122	 0.04509	 0.00751	 0.03267	 0.01574	-0.00687	-0.00318	 0.00261	 0.01155	 0.00617	 0.00020	-0.00481	-0.01867	-0.03099	-0.04498	
      11	  10.008	  1.1708	-0.147083	 -0.0596	0.058614	  1.1785	  1.1832	0.031683	  179.23	   0.000	2.947E+6	   0.227	 3665.27	   79.68	  1525.6	 1013.37	   32.57	-0.17330	-0.22504	-0.22756	-0.23386	-0.24227	-0.25572	-0.27840	-0.31951	-0.39589	-0.50611	-0.63812	-0.78086	-0.91832	-1.04748	-1.16823	-1.28446	-1.37541	-1.45201	-1.50952	-1.57925	-1.62281	-1.68420	-1.71874	-1.76996	-1.79440	-1.84114	-1.88963	-2.17933	-2.11601	-2.17779	-2.24739	-2.35104	-2.47703	-2.63396	-2.81158	-2.89283	-2.88896	-2.71731	-2.02304	-1.69253	-1.67813	 0.58003	 0.94130	 0.99668	 0.91706	 0.79954	 0.68022	 0.53776	 0.45642	 0.35676	 0.26916	 0.19110	 0.11090	 0.05537	 0.01297	 0.00293	 0.00994	 0.04234	 0.07295	 0.10928	 0.16200	 0.19285	-0.20053	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99088	 0.98125	 0.96806	 0.94991	 0.92391	 0.89142	 0.84888	 0.80566	 0.76137	 0.74009	 0.72242	 0.70384	 0.68657	 0.67155	 0.65613	 0.64390	 0.63337	 0.62369	 0.61568	 0.61137	 0.61026	 0.61002	 0.61154	 0.61606	 0.62083	 0.62829	 0.63608	 0.64551	 0.65674	 0.66851	 0.68221	 0.69639	 0.70871	 0.72599	 0.74203	 0.75863	 0.77493	 0.79126	 0.80653	 0.82318	 0.83760	 0.87058	 0.89665	 0.91927	 0.93979	 0.95718	 0.96980	 0.98070	 0.98735	 0.99565	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04792	 0.04867	 0.04272	 0.00201	 0.00909	-0.01636	-0.01935	-0.01021	-0.00217	 0.00379	-0.00182	-0.00839	-0.01370	-0.02819	-0.04106	-0.05540	
      12	  11.005	  1.2140	-0.165017	 -0.0609	0.069777	  1.2232	  1.2289	0.040389	  180.77	   0.000	2.939E+6	   0.227	 3648.57	   79.51	  1518.8	 1013.37	   32.72	-0.23236	-0.30114	-0.30403	-0.30788	-0.31400	-0.32233	-0.33224	-0.34565	-0.37389	-0.43596	-0.54522	-0.68919	-0.84370	-0.99249	-1.12972	-1.25871	-1.36338	-1.45070	-1.52068	-1.59975	-1.65336	-1.72475	-1.76861	-1.83214	-1.86789	-1.92576	-1.99035	-2.29983	-2.25879	-2.30909	-2.33319	-2.48400	-2.71517	-2.89655	-3.11164	-3.23988	-3.28611	-3.15516	-2.44269	-2.11549	-2.09877	 0.44144	 0.89207	 1.00000	 0.94728	 0.84156	 0.72611	 0.58772	 0.50190	 0.40080	 0.31043	 0.22893	 0.14537	 0.08542	 0.03791	 0.02255	 0.02499	 0.05181	 0.07770	 0.10921	 0.15747	 0.17602	-0.26950	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99792	 0.98756	 0.96213	 0.93963	 0.91387	 0.88332	 0.84557	 0.80473	 0.75749	 0.71388	 0.67260	 0.65326	 0.63875	 0.62384	 0.61140	 0.60044	 0.58789	 0.58155	 0.57561	 0.57109	 0.56837	 0.56907	 0.57246	 0.57569	 0.58096	 0.58867	 0.59719	 0.60764	 0.61803	 0.62984	 0.64326	 0.65632	 0.67234	 0.68840	 0.70163	 0.71977	 0.73612	 0.75327	 0.77031	 0.78708	 0.80318	 0.82060	 0.83492	 0.86788	 0.89402	 0.91561	 0.93549	 0.95303	 0.96617	 0.97767	 0.98481	 0.99396	 0.99796	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04586	 0.04705	 0.04128	-0.00841	-0.01462	-0.03473	-0.03956	-0.03189	-0.02296	-0.01135	-0.01090	-0.01563	-0.02001	-0.03477	-0.04810	-0.06297	
      13	  11.999	  1.2103	-0.197151	 -0.0569	0.058763	  1.2248	  1.2283	0.042660	  179.13	   0.000	2.926E+6	   0.226	 3621.17	   79.24	  1507.8	 1013.34	   32.90	-0.32797	-0.38454	-0.38599	-0.38314	-0.38015	-0.37861	-0.37637	-0.37422	-0.37200	-0.37690	-0.39596	-0.45444	-0.59202	-0.78059	-0.96288	-1.12716	-1.26353	-1.37513	-1.46763	-1.56402	-1.63344	-1.71967	-1.77706	-1.85514	-1.90411	-1.97390	-2.05472	-2.38059	-2.35536	-2.43212	-2.47112	-2.56497	-2.88897	-3.13864	-3.37932	-3.55304	-3.65053	-3.56338	-2.84074	-2.51995	-2.51538	 0.29826	 0.83469	 0.99763	 0.96914	 0.87590	 0.76531	 0.63097	 0.54198	 0.43966	 0.34664	 0.26237	 0.17533	 0.11116	 0.05891	 0.03819	 0.03559	 0.05665	 0.07705	 0.10270	 0.14544	 0.14435	-0.31488	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99073	 0.97081	 0.95005	 0.92547	 0.89375	 0.85229	 0.80611	 0.75181	 0.70424	 0.66389	 0.64685	 0.63514	 0.62441	 0.61665	 0.61141	 0.60612	 0.60638	 0.60798	 0.61223	 0.61882	 0.62803	 0.63881	 0.64985	 0.66220	 0.67678	 0.69102	 0.70695	 0.72135	 0.73683	 0.75308	 0.76814	 0.78448	 0.79980	 0.81194	 0.82749	 0.84106	 0.85471	 0.86752	 0.87916	 0.88986	 0.90080	 0.90986	 0.92863	 0.94378	 0.95595	 0.96694	 0.97591	 0.98233	 0.98808	 0.99178	 0.99662	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04255	 0.04537	 0.04173	-0.00361	 0.00100	-0.03780	-0.07246	-0.08294	-0.08252	-0.07216	-0.05264	-0.03313	-0.01883	-0.02628	-0.04383	-0.06244	
      14	  12.996	  1.2287	-0.223065	 -0.0544	0.058968	  1.2474	  1.2498	0.048778	  180.77	   0.000	2.922E+6	   0.226	 3616.01	   79.20	  1505.7	 1013.37	   33.03	-0.36880	-0.42036	-0.42037	-0.41564	-0.41051	-0.40605	-0.40086	-0.39639	-0.39095	-0.38992	-0.39512	-0.41472	-0.48469	-0.64627	-0.84522	-1.03342	-1.19379	-1.32436	-1.43467	-1.54519	-1.62777	-1.72663	-1.79572	-1.88677	-1.94696	-2.02840	-2.12451	-2.46618	-2.45513	-2.55138	-2.61826	-2.72290	-2.99382	-3.38345	-3.65893	-3.87599	-4.02474	-3.98388	-3.25328	-2.94019	-2.94653	 0.14140	 0.76663	 0.98715	 0.98481	 0.90540	 0.80062	 0.67110	 0.57958	 0.47644	 0.38068	 0.29449	 0.20460	 0.13652	 0.08014	 0.05457	 0.04755	 0.06367	 0.07946	 0.10051	 0.13908	 0.12704	-0.34615	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99405	 0.98005	 0.96420	 0.94603	 0.92087	 0.88558	 0.84261	 0.78757	 0.73458	 0.68410	 0.66115	 0.64415	 0.62768	 0.61460	 0.60468	 0.59373	 0.59087	 0.58832	 0.58856	 0.59141	 0.59642	 0.60619	 0.61564	 0.62760	 0.64163	 0.65602	 0.67208	 0.68831	 0.70529	 0.72325	 0.73949	 0.75805	 0.77597	 0.79049	 0.80913	 0.82572	 0.84220	 0.85780	 0.87251	 0.88553	 0.89874	 0.90985	 0.93225	 0.94878	 0.96208	 0.97302	 0.98176	 0.98768	 0.99252	 0.99517	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.03872	 0.04216	 0.03955	-0.00410	 0.00567	-0.03247	-0.07575	-0.09424	-0.09654	-0.09376	-0.08196	-0.06095	-0.03625	-0.02483	-0.04200	-0.06316	
      15	  14.004	  1.2555	-0.241696	 -0.0537	0.069298	  1.2766	  1.2797	0.057145	  179.22	   0.000	2.910E+6	   0.225	 3590.37	   78.93	  1495.3	 1013.38	   33.14	-0.39879	-0.44995	-0.45100	-0.44588	-0.43928	-0.43329	-0.42598	-0.41952	-0.41256	-0.40977	-0.41071	-0.41944	-0.45297	-0.55865	-0.74404	-0.94675	-1.12825	-1.27680	-1.40418	-1.52793	-1.62332	-1.73428	-1.81493	-1.91910	-1.98983	-2.08350	-2.19464	-2.55203	-2.55560	-2.67072	-2.76186	-2.90625	-3.11510	-3.60017	-3.95333	-4.21209	-4.41407	-4.42702	-3.68153	-3.39032	-3.40340	-0.03446	 0.68586	 0.96842	 0.99508	 0.93118	 0.83347	 0.70946	 0.61647	 0.51281	 0.41346	 0.32695	 0.23439	 0.16258	 0.10210	 0.07198	 0.06060	 0.07191	 0.08328	 0.10005	 0.13481	 0.11416	-0.37693	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99643	 0.98823	 0.97811	 0.96626	 0.94926	 0.92416	 0.89178	 0.84506	 0.79364	 0.73785	 0.70993	 0.68688	 0.66295	 0.64155	 0.62285	 0.59968	 0.58838	 0.57564	 0.56489	 0.55698	 0.55390	 0.55247	 0.55284	 0.55556	 0.56061	 0.56923	 0.57727	 0.58999	 0.60225	 0.61710	 0.62962	 0.64813	 0.66525	 0.67931	 0.69878	 0.71676	 0.73545	 0.75327	 0.77042	 0.78704	 0.80566	 0.82113	 0.85333	 0.88014	 0.90334	 0.92452	 0.94255	 0.95677	 0.96955	 0.97792	 0.98970	 0.99594	 0.99807	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.03330	 0.03735	 0.03570	-0.00682	 0.00610	-0.03128	-0.07938	-0.10308	-0.10634	-0.10469	-0.09695	-0.08020	-0.05497	-0.02823	-0.04151	-0.06452	
      16	  15.011	  1.2875	-0.257765	 -0.0543	0.084489	  1.3103	  1.3149	0.067308	  180.84	   0.000	2.901E+6	   0.224	 3568.70	   78.70	  1486.5	 1013.35	   33.21	-0.42482	-0.47619	-0.47821	-0.47265	-0.46494	-0.45787	-0.45002	-0.44321	-0.43554	-0.43149	-0.43122	-0.43518	-0.45400	-0.51827	-0.66799	-0.87157	-1.06930	-1.23400	-1.37750	-1.51375	-1.62110	-1.74379	-1.83540	-1.95219	-2.03284	-2.13845	-2.26410	-2.63725	-2.65476	-2.78767	-2.89978	-3.07413	-3.29614	-3.78542	-4.24853	-4.55019	-4.80861	-4.87799	-4.11686	-3.85385	-3.87407	-0.22159	 0.59588	 0.94232	 0.99996	 0.95262	 0.86278	 0.74485	 0.65154	 0.54766	 0.44647	 0.35859	 0.26405	 0.18907	 0.12468	 0.09039	 0.07495	 0.08185	 0.08901	 0.10177	 0.13309	 0.10454	-0.40255	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99073	 0.97375	 0.95644	 0.93735	 0.91211	 0.87778	 0.83643	 0.78197	 0.72665	 0.66986	 0.64195	 0.62038	 0.59853	 0.57912	 0.56272	 0.53978	 0.53133	 0.51932	 0.50999	 0.50308	 0.50082	 0.50039	 0.50025	 0.50273	 0.50688	 0.51582	 0.52223	 0.53481	 0.54600	 0.55994	 0.57009	 0.58883	 0.60483	 0.61834	 0.63822	 0.65630	 0.67596	 0.69499	 0.71428	 0.73204	 0.75269	 0.76905	 0.80587	 0.83710	 0.86486	 0.89139	 0.91517	 0.93366	 0.95130	 0.96339	 0.98065	 0.99110	 0.99566	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02865	 0.03326	 0.03178	-0.01586	-0.01336	-0.05689	-0.10301	-0.12022	-0.11910	-0.11443	-0.10420	-0.08656	-0.05911	-0.03425	-0.04888	-0.07284	
      17	  -0.004	  0.2685	0.011957	 -0.0690	0.011940	  0.2685	  0.2685	0.009074	  179.15	   0.000	2.972E+6	   0.230	 3749.40	   80.68	  1559.5	 1013.36	   33.30	 0.14602	 0.07753	 0.01696	-0.04790	-0.11594	-0.19016	-0.26975	-0.34654	-0.42452	-0.49914	-0.57147	-0.64670	-0.70684	-0.75539	-0.79708	-0.83703	-0.84981	-0.85190	-0.83255	-0.82467	-0.79820	-0.77163	-0.73215	-0.69211	-0.63799	-0.58590	-0.54475	-0.59581	-0.48893	-0.39379	-0.29053	-0.18291	-0.08004	 0.04225	 0.19021	 0.38370	 0.59938	 0.81284	 0.96909	 0.99868	 0.99927	 0.48274	 0.13991	-0.09560	-0.18850	-0.26860	-0.30638	-0.43703	-0.37374	-0.41493	-0.43887	-0.45047	-0.47391	-0.46229	-0.43660	-0.37416	-0.30113	-0.19578	-0.10569	-0.01315	 0.08565	 0.21985	 0.14462	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99828	 0.99279	 0.97737	 0.94560	 0.89845	 0.84361	 0.78531	 0.73668	 0.70165	 0.69114	 0.70459	 0.74493	 0.78524	 0.83995	 0.89026	 0.93947	 0.96934	 0.98830	 0.99558	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02029	 0.02473	 0.02238	-0.00289	 0.01908	 0.01893	 0.01616	 0.01148	 0.00863	 0.01387	 0.01062	 0.00924	 0.00848	 0.00234	-0.00267	-0.00945	
      18	  -1.001	  0.1462	0.014326	 -0.0674	0.011770	  0.1464	  0.1464	0.008744	  180.62	   0.000	2.973E+6	   0.230	 3753.17	   80.72	  1561.0	 1013.37	   33.30	 0.15357	 0.08269	 0.02384	-0.03882	-0.10419	-0.17489	-0.25038	-0.32275	-0.39567	-0.46514	-0.53247	-0.60098	-0.65473	-0.69683	-0.73200	-0.76524	-0.77175	-0.76788	-0.74258	-0.72828	-0.69661	-0.66309	-0.61842	-0.57143	-0.51320	-0.45410	-0.40440	-0.43733	-0.32553	-0.22351	-0.11402	 0.00118	 0.11232	 0.24325	 0.39579	 0.58149	 0.77141	 0.93184	 0.99905	 0.95836	 0.95449	 0.20602	-0.14307	-0.35365	-0.40367	-0.45397	-0.46585	-0.58596	-0.49478	-0.52356	-0.53673	-0.53748	-0.55205	-0.53067	-0.49563	-0.42367	-0.34229	-0.22796	-0.13099	-0.03229	 0.07097	 0.21215	 0.15245	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99344	 0.97847	 0.94701	 0.89979	 0.84455	 0.78626	 0.73748	 0.70161	 0.69069	 0.70455	 0.74626	 0.78781	 0.84434	 0.89548	 0.94472	 0.97373	 0.99107	 0.99699	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01600	 0.02117	 0.01945	-0.00420	 0.01731	 0.01770	 0.01534	 0.01159	 0.00904	 0.01433	 0.01154	 0.01071	 0.01041	 0.00519	 0.00109	-0.00479	
      19	  -2.002	  0.0240	0.012566	 -0.0657	0.011720	  0.0244	  0.0243	0.008453	  179.22	   0.000	2.972E+6	   0.230	 3751.45	   80.71	  1560.3	 1013.36	   33.34	 0.15886	 0.08688	 0.03065	-0.02945	-0.09195	-0.15882	-0.23035	-0.29830	-0.36634	-0.43066	-0.49243	-0.55500	-0.60273	-0.63866	-0.66741	-0.69440	-0.69482	-0.68541	-0.65446	-0.63435	-0.59787	-0.55804	-0.50875	-0.45569	-0.39301	-0.32925	-0.27181	-0.28845	-0.17279	-0.06596	 0.04836	 0.16757	 0.28458	 0.41918	 0.57001	 0.73976	 0.89445	 0.98971	 0.97750	 0.84164	 0.83271	-0.12766	-0.46586	-0.63748	-0.63587	-0.65060	-0.63366	-0.74359	-0.62037	-0.63512	-0.63662	-0.62583	-0.63115	-0.59986	-0.55491	-0.47330	-0.38344	-0.26009	-0.15616	-0.05137	 0.05609	 0.20342	 0.15796	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99773	 0.99125	 0.97418	 0.94042	 0.89246	 0.83814	 0.78159	 0.73469	 0.70104	 0.69231	 0.70765	 0.75178	 0.79485	 0.85260	 0.90397	 0.95185	 0.97853	 0.99352	 0.99795	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01118	 0.01713	 0.01613	-0.00642	 0.01533	 0.01622	 0.01423	 0.01114	 0.00907	 0.01457	 0.01221	 0.01190	 0.01204	 0.00768	 0.00440	-0.00069	
      20	  -2.999	 -0.0957	0.006743	 -0.0639	0.011742	 -0.0952	 -0.0954	0.008184	  180.77	   0.000	2.972E+6	   0.230	 3752.20	   80.72	  1560.6	 1013.35	   33.37	 0.16257	 0.09128	 0.03824	-0.01897	-0.07853	-0.14146	-0.20917	-0.27304	-0.33624	-0.39573	-0.45233	-0.50926	-0.55120	-0.58129	-0.60423	-0.62533	-0.62004	-0.60552	-0.56993	-0.54447	-0.50359	-0.45790	-0.40464	-0.34666	-0.27994	-0.21256	-0.14779	-0.15036	-0.03339	 0.07776	 0.19412	 0.31562	 0.43423	 0.56791	 0.71073	 0.85779	 0.96881	 0.99701	 0.89525	 0.65390	 0.64014	-0.51098	-0.82066	-0.94062	-0.87976	-0.85400	-0.80650	-0.91016	-0.74624	-0.74655	-0.73624	-0.71292	-0.70916	-0.66754	-0.61281	-0.52130	-0.42295	-0.29068	-0.17987	-0.06907	 0.04207	 0.19439	 0.16228	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99549	 0.98558	 0.96372	 0.92542	 0.87551	 0.82246	 0.76951	 0.72695	 0.69903	 0.69555	 0.71560	 0.76365	 0.80878	 0.86712	 0.91703	 0.96107	 0.98385	 0.99567	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00723	 0.01399	 0.01373	-0.00727	 0.01436	 0.01570	 0.01402	 0.01139	 0.00994	 0.01566	 0.01377	 0.01392	 0.01449	 0.01098	 0.00851	 0.00422	
      21	  -3.996	 -0.2200	-0.003375	 -0.0619	0.011962	 -0.2197	 -0.2199	0.008003	  179.23	   0.000	2.969E+6	   0.230	 3746.79	   80.67	  1558.5	 1013.33	   33.43	 0.16395	 0.09519	 0.04581	-0.00804	-0.06431	-0.12318	-0.18669	-0.24636	-0.30446	-0.35957	-0.41048	-0.46160	-0.49769	-0.52216	-0.53911	-0.55431	-0.54361	-0.52406	-0.48395	-0.45315	-0.40788	-0.35726	-0.30034	-0.23805	-0.16737	-0.09828	-0.02586	-0.01546	 0.10242	 0.21582	 0.33222	 0.45365	 0.57034	 0.69824	 0.82633	 0.94200	 0.99869	 0.95768	 0.74532	 0.38349	 0.36185	-0.96815	-1.23012	-1.28195	-1.15163	-1.07750	-0.99778	-1.08798	-0.88112	-0.86515	-0.84188	-0.80511	-0.79093	-0.73822	-0.67287	-0.57071	-0.46345	-0.32184	-0.20366	-0.08689	 0.02738	 0.18317	 0.16462	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99777	 0.99149	 0.97748	 0.95089	 0.91047	 0.86108	 0.81064	 0.76159	 0.72314	 0.69915	 0.69927	 0.72102	 0.77013	 0.81487	 0.87243	 0.92111	 0.96318	 0.98473	 0.99595	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00280	 0.01043	 0.01095	-0.00854	 0.01308	 0.01496	 0.01354	 0.01122	 0.01037	 0.01658	 0.01516	 0.01580	 0.01681	 0.01414	 0.01246	 0.00892	
      22	  -5.011	 -0.3360	-0.016741	 -0.0599	0.012672	 -0.3362	 -0.3365	0.008471	  180.78	   0.000	2.968E+6	   0.230	 3745.19	   80.66	  1557.8	 1013.29	   33.46	 0.16287	 0.09749	 0.05238	 0.00210	-0.05088	-0.10593	-0.16534	-0.22069	-0.27439	-0.32484	-0.37046	-0.41646	-0.44716	-0.46600	-0.47776	-0.48734	-0.47194	-0.44786	-0.40335	-0.36805	-0.31935	-0.26397	-0.20411	-0.13757	-0.06457	 0.00657	 0.08463	 0.10561	 0.22335	 0.33739	 0.45232	 0.57053	 0.68276	 0.80062	 0.90904	 0.98717	 0.98952	 0.86681	 0.54117	 0.05340	 0.02336	-1.46033	-1.65944	-1.63209	-1.43053	-1.30641	-1.18478	-1.19748	-1.01639	-0.98169	-0.94318	-0.89415	-0.86835	-0.80444	-0.72792	-0.61554	-0.49928	-0.34856	-0.22367	-0.10180	 0.01356	 0.16828	 0.16344	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99758	 0.99279	 0.98053	 0.95898	 0.92563	 0.88104	 0.83160	 0.78470	 0.74175	 0.71072	 0.69480	 0.70186	 0.72774	 0.77807	 0.82200	 0.87743	 0.92340	 0.96312	 0.98393	 0.99526	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.00116	 0.00728	 0.00853	-0.00946	 0.01206	 0.01446	 0.01308	 0.01083	 0.01055	 0.01770	 0.01672	 0.01778	 0.01925	 0.01738	 0.01647	 0.01370	
