   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      23	  -1.998	  0.0562	0.008192	 -0.0731	0.006229	  0.0564	  0.0564	0.005426	   50.85	   0.000	2.967E+6	   0.228	 3682.71	   79.73	  1532.6	 1013.16	   31.48	 0.18441	 0.08856	 0.03029	-0.03267	-0.09976	-0.16569	-0.23897	-0.30641	-0.37430	-0.43132	-0.49537	-0.59522	-0.63303	-0.67072	-0.70302	-0.72315	-0.72846	-0.71300	-0.68951	-0.66477	-0.63130	-0.58467	-0.54744	-0.50105	-0.43956	-0.36377	-0.29670	-0.25383	-0.20498	-0.10066	 0.01916	 0.14070	 0.25891	 0.39531	 0.54720	 0.72013	 0.88050	 0.98594	 0.98326	 0.85893	 0.85090	-0.08866	-0.43108	-0.60977	-0.61759	-0.64296	-0.65881	-0.66609	-0.64021	-0.64309	-0.64365	-0.63184	-0.62157	-0.60211	-0.56231	-0.46303	-0.36257	-0.23965	-0.14355	-0.03926	 0.07695	 0.24427	 0.18320	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99554	 0.97561	 0.93204	 0.86689	 0.80316	 0.76614	 0.77047	 0.80428	 0.86673	 0.92662	 0.97645	 0.99483	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01457	 0.02024	 0.01906	-0.00627	 0.01789	 0.01825	 0.01615	 0.01614	 0.01317	 0.01590	 0.01340	 0.01301	 0.01301	 0.00859	 0.00518	-0.00017	
      24	  -3.002	 -0.0703	0.002963	 -0.0702	0.006641	 -0.0700	 -0.0701	0.005343	   49.18	   0.000	2.964E+6	   0.228	 3675.95	   79.66	  1529.9	 1013.14	   31.51	 0.18523	 0.09322	 0.03896	-0.02038	-0.08380	-0.14550	-0.21439	-0.27702	-0.33939	-0.38910	-0.47840	-0.53762	-0.57480	-0.60792	-0.63484	-0.64903	-0.64865	-0.62802	-0.59924	-0.56923	-0.53112	-0.47912	-0.43667	-0.38404	-0.31854	-0.23897	-0.16665	-0.11601	-0.05755	 0.05122	 0.17281	 0.29650	 0.41636	 0.55214	 0.69644	 0.84661	 0.96275	 0.99796	 0.90516	 0.67277	 0.65925	-0.47927	-0.79410	-0.92107	-0.86900	-0.85392	-0.83996	-0.82241	-0.77544	-0.76206	-0.74924	-0.72591	-0.70552	-0.67455	-0.59105	-0.50814	-0.41393	-0.27847	-0.17195	-0.06024	 0.05942	 0.23155	 0.18432	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99788	 0.98758	 0.95804	 0.91037	 0.84877	 0.79268	 0.76276	 0.77094	 0.80459	 0.86572	 0.92433	 0.97407	 0.99358	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00961	 0.01616	 0.01580	-0.00801	 0.01621	 0.01707	 0.01537	 0.01553	 0.01319	 0.01658	 0.01456	 0.01469	 0.01516	 0.01162	 0.00904	 0.00450	
      25	  -4.000	 -0.1976	-0.005944	 -0.0665	0.007856	 -0.1976	 -0.1977	0.005788	   50.80	   0.000	2.968E+6	   0.228	 3685.37	   79.77	  1533.7	 1013.11	   31.54	 0.18354	 0.09701	 0.04726	-0.00811	-0.06783	-0.12514	-0.18948	-0.24713	-0.30334	-0.35261	-0.44720	-0.48265	-0.51738	-0.54526	-0.56642	-0.57506	-0.56907	-0.54354	-0.50956	-0.47468	-0.43189	-0.37512	-0.32792	-0.26956	-0.20051	-0.11834	-0.04116	 0.01633	 0.08200	 0.19435	 0.31551	 0.43871	 0.55721	 0.68721	 0.81701	 0.93578	 0.99747	 0.96283	 0.75832	 0.40462	 0.38360	-0.93831	-1.20622	-1.26540	-1.14350	-1.08057	-1.03281	-0.98778	-0.91912	-0.88606	-0.82101	-0.78378	-0.78344	-0.73078	-0.66680	-0.56551	-0.45940	-0.31594	-0.19896	-0.08026	 0.04005	 0.21198	 0.18318	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99372	 0.97795	 0.94848	 0.90202	 0.84791	 0.80107	 0.76380	 0.75537	 0.77211	 0.81232	 0.87528	 0.92730	 0.96884	 0.98822	 0.99768	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00413	 0.01158	 0.01207	-0.00940	 0.01415	 0.01565	 0.01444	 0.01505	 0.01212	 0.01739	 0.01592	 0.01661	 0.01761	 0.01504	 0.01336	 0.00970	
      26	  -5.000	 -0.3172	-0.019080	 -0.0634	0.008643	 -0.3177	 -0.3179	0.006531	   49.14	   0.000	2.963E+6	   0.228	 3675.45	   79.67	  1529.7	 1013.06	   31.61	 0.18128	 0.10069	 0.05541	 0.00387	-0.05221	-0.10537	-0.16534	-0.21809	-0.26831	-0.33475	-0.39823	-0.43256	-0.46366	-0.48642	-0.50228	-0.50573	-0.49484	-0.46499	-0.42650	-0.38718	-0.34056	-0.27982	-0.22858	-0.16610	-0.09359	-0.00920	 0.07110	 0.13376	 0.20551	 0.31897	 0.43800	 0.55885	 0.67200	 0.79212	 0.90255	 0.98414	 0.99102	 0.87581	 0.55772	 0.07806	 0.04817	-1.42911	-1.63523	-1.61623	-1.42241	-1.30904	-1.22608	-1.15072	-0.99378	-0.96455	-0.93486	-0.88567	-0.86426	-0.80122	-0.72550	-0.61361	-0.49859	-0.34711	-0.22254	-0.09815	 0.02376	 0.19624	 0.18143	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99558	 0.98482	 0.96318	 0.93022	 0.88542	 0.83961	 0.79492	 0.76344	 0.75347	 0.77151	 0.80183	 0.85272	 0.90301	 0.95205	 0.97946	 0.99433	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00007	 0.00841	 0.00968	-0.01067	 0.01331	 0.01509	 0.01425	 0.01341	 0.01216	 0.01830	 0.01721	 0.01830	 0.01968	 0.01786	 0.01685	 0.01392	
      27	  -5.998	 -0.4433	-0.036906	 -0.0604	0.009612	 -0.4447	 -0.4449	0.007181	   50.85	   0.000	2.966E+6	   0.228	 3684.74	   79.78	  1533.4	 1013.03	   31.66	 0.17769	 0.10449	 0.06417	 0.01678	-0.03545	-0.08421	-0.13945	-0.18667	-0.23420	-0.31458	-0.34866	-0.38139	-0.40779	-0.42521	-0.43615	-0.43373	-0.41792	-0.38376	-0.34089	-0.29807	-0.24710	-0.18334	-0.12822	-0.06091	 0.01389	 0.09998	 0.18270	 0.24965	 0.32627	 0.43889	 0.55408	 0.66899	 0.77438	 0.87957	 0.96351	 0.99873	 0.94232	 0.72749	 0.28048	-0.34295	-0.38335	-2.00825	-2.13000	-2.01261	-1.74622	-1.56218	-1.33693	-1.30423	-1.16990	-1.10359	-1.05123	-0.98570	-0.94823	-0.87367	-0.78573	-0.66261	-0.53816	-0.37763	-0.24539	-0.11549	 0.00732	 0.17842	 0.17789	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99585	 0.98797	 0.97070	 0.94339	 0.90807	 0.86502	 0.82393	 0.78561	 0.76013	 0.75294	 0.76907	 0.79490	 0.83902	 0.88486	 0.93347	 0.96495	 0.98608	 0.99458	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.00433	 0.00485	 0.00686	-0.01186	 0.01195	 0.01443	 0.01387	 0.01266	 0.01165	 0.01935	 0.01877	 0.02036	 0.02220	 0.02123	 0.02098	 0.01885	
      28	  -6.998	 -0.5666	-0.058740	 -0.0578	0.010730	 -0.5695	 -0.5699	0.007734	   49.21	   0.000	2.961E+6	   0.228	 3673.21	   79.66	  1528.8	 1013.00	   31.70	 0.17168	 0.10775	 0.07263	 0.02947	-0.01883	-0.06317	-0.11350	-0.15449	-0.21451	-0.27195	-0.30235	-0.33176	-0.35370	-0.36571	-0.37155	-0.36441	-0.34380	-0.30598	-0.25985	-0.21257	-0.15860	-0.09152	-0.03328	 0.03754	 0.11383	 0.20079	 0.28488	 0.35487	 0.43442	 0.54471	 0.65409	 0.76115	 0.85563	 0.94163	 0.99416	 0.98222	 0.85082	 0.52648	-0.05521	-0.83158	-0.88185	-2.63519	-2.65467	-2.42650	-2.12920	-1.73587	-1.57234	-1.48404	-1.31961	-1.23187	-1.16218	-1.08068	-1.02944	-0.94291	-0.84276	-0.70852	-0.57455	-0.40489	-0.26524	-0.13059	-0.00804	 0.15959	 0.17233	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99757	 0.99325	 0.98294	 0.96536	 0.94033	 0.90554	 0.86834	 0.82782	 0.79162	 0.76670	 0.75340	 0.75549	 0.77330	 0.80319	 0.84843	 0.88980	 0.93039	 0.95751	 0.98063	 0.99299	 0.99790	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.00922	 0.00095	 0.00388	-0.01321	 0.01084	 0.01388	 0.01378	 0.01276	 0.01129	 0.02054	 0.02073	 0.02284	 0.02514	 0.02498	 0.02547	 0.02404	
      29	  -8.006	 -0.6846	-0.084256	 -0.0552	0.011921	 -0.6897	 -0.6901	0.009036	   50.86	   0.000	2.963E+6	   0.228	 3682.12	   79.77	  1532.4	 1013.04	   31.77	 0.16196	 0.10977	 0.08014	 0.04137	-0.00300	-0.04265	-0.08780	-0.12593	-0.20073	-0.23051	-0.25889	-0.28447	-0.30170	-0.30861	-0.30956	-0.29783	-0.27282	-0.23225	-0.18191	-0.13128	-0.07452	-0.00481	 0.05598	 0.12987	 0.20698	 0.29446	 0.37883	 0.45070	 0.53167	 0.63820	 0.73997	 0.83690	 0.91772	 0.98065	 0.99846	 0.93183	 0.71820	 0.27502	-0.44806	-1.38746	-1.44973	-3.31590	-3.21561	-2.87593	-2.32966	-2.01890	-1.78718	-1.66321	-1.46869	-1.35928	-1.27185	-1.17465	-1.10937	-1.01034	-0.89777	-0.75180	-0.60801	-0.42907	-0.28213	-0.14354	-0.02288	 0.13777	 0.16276	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99665	 0.99184	 0.98252	 0.96592	 0.94295	 0.91474	 0.87987	 0.84530	 0.81005	 0.78018	 0.76053	 0.75202	 0.75574	 0.77211	 0.79844	 0.83859	 0.87633	 0.91514	 0.94294	 0.96953	 0.98607	 0.99454	 0.99806	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01357	-0.00249	 0.00125	-0.01458	 0.00968	 0.01329	 0.01340	 0.01167	 0.01085	 0.02123	 0.02220	 0.02477	 0.02751	 0.02808	 0.02932	 0.02861	
      30	  -9.000	 -0.7958	-0.112473	 -0.0530	0.013400	 -0.8036	 -0.8040	0.010547	   49.22	   0.000	2.957E+6	   0.227	 3668.93	   79.63	  1527.0	 1013.07	   31.84	 0.14617	 0.10930	 0.08569	 0.05152	 0.01123	-0.02344	-0.06236	-0.11692	-0.16678	-0.19336	-0.21885	-0.24021	-0.25297	-0.25584	-0.25161	-0.23559	-0.20668	-0.16300	-0.10948	-0.05594	 0.00262	 0.07512	 0.13793	 0.21405	 0.29177	 0.37881	 0.46298	 0.53544	 0.61634	 0.71774	 0.81097	 0.89618	 0.96085	 0.99788	 0.98101	 0.85206	 0.55151	-0.01539	-0.88218	-1.99129	-2.06545	-4.02702	-3.79551	-3.37304	-2.53226	-2.28424	-1.99692	-1.83812	-1.61319	-1.48168	-1.37685	-1.26352	-1.18397	-1.07237	-0.94708	-0.78948	-0.63569	-0.44752	-0.29354	-0.15292	-0.03828	 0.11092	 0.14715	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99702	 0.99401	 0.98672	 0.97562	 0.95909	 0.93582	 0.90853	 0.87923	 0.84617	 0.81632	 0.78777	 0.76540	 0.75284	 0.75082	 0.75710	 0.77452	 0.79940	 0.83583	 0.87005	 0.90582	 0.93281	 0.95997	 0.97886	 0.98993	 0.99574	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01747	-0.00544	-0.00090	-0.01602	 0.00928	 0.01331	 0.01308	 0.01085	 0.01065	 0.02217	 0.02408	 0.02707	 0.03014	 0.03131	 0.03312	 0.03297	
      31	 -10.008	 -0.8985	-0.142928	 -0.0516	0.015387	 -0.9096	 -0.9102	0.012422	   50.79	   0.000	2.963E+6	   0.228	 3685.55	   79.82	  1533.8	 1013.10	   31.93	 0.12158	 0.10494	 0.08816	 0.05901	 0.02289	-0.00614	-0.04323	-0.10962	-0.13601	-0.16103	-0.18304	-0.20112	-0.20888	-0.20734	-0.19900	-0.17978	-0.14673	-0.10004	-0.04395	 0.01219	 0.07263	 0.14684	 0.21132	 0.28897	 0.36652	 0.45279	 0.53608	 0.60822	 0.68790	 0.78303	 0.86703	 0.93919	 0.98668	 0.99791	 0.94330	 0.74952	 0.36152	-0.33077	-1.33911	-2.61428	-2.70313	-4.74358	-4.37752	-3.89097	-2.87079	-2.53473	-2.19666	-2.00296	-1.74864	-1.59483	-1.47265	-1.34352	-1.24958	-1.12528	-0.98698	-0.81741	-0.65332	-0.45592	-0.29583	-0.15742	-0.05487	 0.07570	 0.12157	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99828	 0.99579	 0.99103	 0.98499	 0.97377	 0.95906	 0.93975	 0.91536	 0.88864	 0.86136	 0.83156	 0.80510	 0.78026	 0.76069	 0.74886	 0.74533	 0.74917	 0.76174	 0.78083	 0.81002	 0.83965	 0.87303	 0.90006	 0.93072	 0.95575	 0.97355	 0.98577	 0.99332	 0.99714	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02104	-0.00810	-0.00280	-0.01648	 0.00885	 0.01349	 0.01251	 0.00985	 0.01008	 0.02215	 0.02600	 0.02939	 0.03277	 0.03447	 0.03680	 0.03718	
      32	 -10.999	 -0.9876	-0.172395	 -0.0498	0.019191	 -1.0024	 -1.0032	0.015054	   49.23	   0.000	2.955E+6	   0.227	 3668.51	   79.65	  1526.9	 1013.12	   32.02	 0.07442	 0.08951	 0.08219	 0.05936	 0.02850	 0.00694	-0.05098	-0.08861	-0.11253	-0.13487	-0.15295	-0.16671	-0.17025	-0.16431	-0.15184	-0.12876	-0.09221	-0.04278	 0.01607	 0.07457	 0.13681	 0.21261	 0.27833	 0.35708	 0.43426	 0.51949	 0.60139	 0.67253	 0.74992	 0.83796	 0.91183	 0.96977	 0.99829	 0.98339	 0.88695	 0.62475	 0.14555	-0.67613	-1.82843	-3.27292	-3.37800	-5.48030	-4.97804	-4.24255	-3.19527	-2.77660	-2.38887	-2.15832	-1.87515	-1.69863	-1.55746	-1.41179	-1.30215	-1.16399	-1.01094	-0.82734	-0.65059	-0.44316	-0.28021	-0.15736	-0.08237	 0.01638	 0.06971	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99593	 0.99192	 0.98806	 0.98125	 0.97137	 0.96054	 0.94472	 0.92655	 0.90551	 0.88144	 0.85702	 0.83328	 0.80846	 0.78674	 0.76642	 0.75032	 0.74021	 0.73593	 0.73713	 0.74450	 0.75691	 0.77747	 0.79971	 0.82663	 0.85028	 0.88032	 0.90820	 0.93197	 0.95256	 0.96865	 0.98025	 0.98869	 0.99388	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02518	-0.01118	-0.00486	-0.01778	 0.00881	 0.01376	 0.01051	 0.00727	 0.00775	 0.01971	 0.02790	 0.03182	 0.03537	 0.03735	 0.03994	 0.04052	
      33	 -11.995	 -1.0563	-0.180897	 -0.0441	0.042577	 -1.0708	 -1.0749	0.023316	   50.86	   0.000	2.956E+6	   0.228	 3673.18	   79.71	  1528.8	 1013.07	   32.11	 0.02547	 0.07043	 0.07117	 0.05375	 0.02803	-0.00060	-0.05421	-0.07800	-0.10111	-0.11974	-0.13428	-0.14443	-0.14393	-0.13417	-0.11788	-0.09142	-0.05153	 0.00054	 0.06178	 0.12257	 0.18645	 0.26364	 0.33057	 0.41026	 0.48711	 0.57122	 0.65142	 0.72143	 0.79606	 0.87756	 0.94192	 0.98672	 0.99895	 0.95979	 0.82560	 0.50276	-0.05618	-0.99046	-2.26628	-3.85493	-3.96223	-6.13138	-5.46979	-4.36886	-3.46008	-2.96983	-2.53879	-2.27609	-1.96817	-1.77154	-1.61319	-1.45215	-1.32710	-1.17590	-1.00879	-0.81245	-0.62593	-0.42127	-0.27973	-0.19135	-0.14201	-0.05712	-0.00094	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99597	 0.99008	 0.97680	 0.96696	 0.95687	 0.94529	 0.93010	 0.91388	 0.89398	 0.87363	 0.85201	 0.84096	 0.83198	 0.82219	 0.81170	 0.80330	 0.79300	 0.78346	 0.77444	 0.76528	 0.75742	 0.75045	 0.74444	 0.73910	 0.73385	 0.72989	 0.72684	 0.72542	 0.72569	 0.72646	 0.72859	 0.73300	 0.73879	 0.74687	 0.75452	 0.76570	 0.77923	 0.79309	 0.80888	 0.82603	 0.84311	 0.86154	 0.87869	 0.91720	 0.94531	 0.96682	 0.98224	 0.99213	 0.99678	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03453	-0.01939	-0.01228	-0.02530	-0.00494	-0.00462	-0.00931	-0.00926	-0.00845	 0.00079	 0.01596	 0.03047	 0.03625	 0.03862	 0.04110	 0.04149	
      34	   4.500	  0.8764	-0.061647	 -0.0870	0.007307	  0.8786	  0.8784	0.008944	   49.22	   0.000	2.961E+6	   0.228	 3689.92	   79.91	  1535.5	 1013.01	   32.19	 0.16059	 0.06676	-0.01187	-0.09585	-0.18442	-0.27805	-0.37922	-0.47789	-0.58124	-0.67901	-0.77688	-0.88246	-0.97018	-1.02787	-1.14622	-1.23123	-1.27347	-1.29634	-1.31705	-1.33592	-1.34379	-1.34483	-1.35600	-1.36692	-1.34776	-1.31697	-1.30991	-1.34812	-1.40082	-1.37173	-1.31265	-1.27145	-1.25067	-1.23287	-1.19769	-1.07263	-0.87015	-0.56382	-0.05312	 0.22483	 0.24154	 0.99793	 0.92723	 0.74728	 0.57659	 0.42821	 0.30100	 0.19382	 0.12161	 0.04570	-0.02018	-0.07095	-0.11797	-0.14938	-0.16032	-0.13762	-0.10114	-0.05161	 0.04704	 0.10450	 0.18623	 0.29597	 0.16226	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99603	 0.98458	 0.95667	 0.91362	 0.85621	 0.80261	 0.77168	 0.76989	 0.79057	 0.83379	 0.88274	 0.93546	 0.96900	 0.98983	 0.99681	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04811	 0.04891	 0.04316	 0.00650	 0.03341	 0.03050	 0.02594	 0.02058	 0.01487	 0.01686	 0.01132	 0.00738	 0.00418	-0.00625	-0.01559	-0.02695	
      35	   5.501	  0.9867	-0.086526	 -0.0870	0.008459	  0.9905	  0.9904	0.009820	   50.84	   0.000	2.964E+6	   0.228	 3698.81	   80.01	  1539.1	 1013.03	   32.23	 0.13908	 0.06097	-0.01504	-0.09865	-0.18810	-0.28503	-0.38970	-0.49320	-0.60179	-0.70558	-0.81033	-0.92275	-1.02073	-1.10035	-1.17563	-1.25240	-1.31904	-1.37991	-1.41028	-1.43547	-1.45015	-1.46005	-1.48043	-1.50205	-1.49183	-1.47087	-1.47764	-1.53210	-1.60385	-1.59308	-1.55107	-1.53172	-1.53828	-1.55668	-1.56372	-1.47532	-1.30420	-1.01152	-0.44440	-0.13974	-0.12456	 0.96217	 0.98097	 0.84584	 0.68489	 0.53747	 0.40625	 0.29323	 0.21285	 0.13071	 0.05847	 0.00108	-0.05235	-0.08991	-0.10763	-0.09223	-0.06168	-0.01642	 0.07371	 0.12363	 0.19969	 0.29835	 0.14568	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99710	 0.98991	 0.97385	 0.94371	 0.90305	 0.85250	 0.80542	 0.77546	 0.76600	 0.77628	 0.80575	 0.84476	 0.89436	 0.93346	 0.96566	 0.98310	 0.99452	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05265	 0.05288	 0.04659	 0.00827	 0.03599	 0.03261	 0.02773	 0.02071	 0.01490	 0.01774	 0.01186	 0.00745	 0.00378	-0.00746	-0.01760	-0.02987	
