   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      10	  17.993	  1.1937	-0.072266	 -0.0753	0.300000	  1.1576	  1.2124	0.131526	  260.00	   0.000	9.661E+5	   0.075	  391.25	   26.16	   167.0	  993.34	   29.38	-0.58852	-0.63754	-0.64235	-0.63972	-0.63221	-0.62485	-0.61467	-0.60578	-0.58986	-0.58650	-0.57737	-0.57026	-0.56725	-0.56552	-0.56391	-0.57173	-0.58983	-0.64259	-0.76106	-0.92964	-1.09911	-1.27985	-1.42358	-1.59008	-1.71636	-1.82482	-1.96956	-2.14397	-2.50827	-2.66103	-2.81497	-3.01488	-3.28643	-3.70600	-4.36475	-4.66980	-5.00690	-5.17768	-4.65486	-4.41318	-4.41987	-0.55024	 0.44978	 0.89890	 1.00000	 0.97158	 0.88319	 0.78544	 0.68432	 0.57886	 0.47753	 0.37269	 0.27786	 0.19254	 0.11385	 0.06844	 0.04579	 0.03757	 0.04156	 0.04797	 0.06752	 0.02545	-0.54505	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99416	 0.98027	 0.94898	 0.89453	 0.81534	 0.75796	 0.71198	 0.65891	 0.60070	 0.53855	 0.46326	 0.39502	 0.32537	 0.28568	 0.25200	 0.22365	 0.19908	 0.17014	 0.13013	 0.11783	 0.09087	 0.06608	 0.04410	 0.02584	 0.00847	-0.01126	-0.02330	-0.04200	-0.04655	-0.06296	-0.06151	-0.07517	-0.07840	-0.08529	-0.08413	-0.08839	-0.08670	-0.08685	-0.08497	-0.08172	-0.08109	-0.07532	-0.07064	-0.06227	-0.05639	-0.04508	-0.01958	 0.00330	 0.03492	 0.07185	 0.10757	 0.15911	 0.20258	 0.29650	 0.41257	 0.52534	 0.63751	 0.73873	 0.88781	 0.96718	 0.99269	 1.00000	-0.04266	-0.03827	-0.04295	-0.09763	-0.13216	-0.19903	-0.24641	-0.25180	-0.23838	-0.23012	-0.21599	-0.20468	-0.18230	-0.13848	-0.13551	-0.15337	cpt_wake < 0; 
      11	  20.002	  1.1744	-0.108229	 -0.0916	0.300000	  1.1406	  1.1838	0.181245	  260.00	   0.000	9.641E+5	   0.075	  389.22	   26.08	   166.1	  993.32	   29.27	-0.66832	-0.71223	-0.72162	-0.72463	-0.72080	-0.71579	-0.70661	-0.69803	-0.68169	-0.67779	-0.66497	-0.65686	-0.65066	-0.64713	-0.64246	-0.64423	-0.64507	-0.64762	-0.65770	-0.68631	-0.75510	-0.89500	-1.06151	-1.26390	-1.43702	-1.59083	-1.77033	-1.97118	-2.34484	-2.53550	-2.72244	-2.95610	-3.25501	-3.68233	-4.44650	-4.80881	-5.18065	-5.42063	-4.95295	-4.74793	-4.75638	-0.74143	 0.34276	 0.85561	 0.99558	 0.98196	 0.90507	 0.81127	 0.71196	 0.60650	 0.50256	 0.39439	 0.29555	 0.20457	 0.11918	 0.06739	 0.03783	 0.02275	 0.02019	 0.02089	 0.03476	-0.02003	-0.62403	 1.00000	 1.00000	 1.00000	 1.00000	 0.98161	 0.95551	 0.91220	 0.83491	 0.71703	 0.56490	 0.46927	 0.40274	 0.32497	 0.24387	 0.16463	 0.07599	 0.00018	-0.07599	-0.11171	-0.14659	-0.17339	-0.19578	-0.21591	-0.24772	-0.25651	-0.27531	-0.29021	-0.30117	-0.31029	-0.31551	-0.32332	-0.32713	-0.33259	-0.32800	-0.33322	-0.32435	-0.33210	-0.32959	-0.32844	-0.32386	-0.32182	-0.31686	-0.31571	-0.31050	-0.30553	-0.30148	-0.29598	-0.29015	-0.28481	-0.28130	-0.27761	-0.25979	-0.24270	-0.22274	-0.19608	-0.16892	-0.12703	-0.09197	-0.01324	 0.09841	 0.21292	 0.33695	 0.45718	 0.67611	 0.85291	 0.93916	 0.98040	-0.12577	-0.13014	-0.16250	-0.23377	-0.34206	-0.41036	-0.43603	-0.41524	-0.38111	-0.36112	-0.35535	-0.35931	-0.34799	-0.29308	-0.25250	-0.24854	cpt_wake < 0; 
      12	  11.002	  1.2053	-0.186982	 -0.0577	0.046477	  1.2189	  1.2218	0.031539	  220.86	   0.000	9.912E+5	   0.077	  411.21	   26.81	   175.5	  993.32	   29.20	-0.21461	-0.26862	-0.26722	-0.26793	-0.26956	-0.27385	-0.28075	-0.29993	-0.34864	-0.44254	-0.57338	-0.72385	-0.87647	-1.01546	-1.14306	-1.26008	-1.36600	-1.44396	-1.51165	-1.58379	-1.64028	-1.69514	-1.74858	-1.81377	-1.85092	-1.86548	-1.91585	-2.00845	-2.33288	-2.37162	-2.41781	-2.51783	-2.75920	-2.93599	-3.13789	-3.27507	-3.35726	-3.24663	-2.62357	-2.27990	-2.28619	 0.36622	 0.87815	 0.99657	 0.95026	 0.83914	 0.70848	 0.60296	 0.50333	 0.40561	 0.31662	 0.22772	 0.15384	 0.09127	 0.04141	 0.02515	 0.02973	 0.05246	 0.08587	 0.11888	 0.16813	 0.19003	-0.23355	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99226	 0.98265	 0.96731	 0.94349	 0.92840	 0.91439	 0.89630	 0.87716	 0.85519	 0.83237	 0.80872	 0.78419	 0.76145	 0.74159	 0.72253	 0.70762	 0.69340	 0.67989	 0.67212	 0.66893	 0.66477	 0.66599	 0.66742	 0.67186	 0.67956	 0.68715	 0.69612	 0.70499	 0.71875	 0.73079	 0.74332	 0.75606	 0.76954	 0.78273	 0.79750	 0.81002	 0.83809	 0.86261	 0.88332	 0.90314	 0.92231	 0.93878	 0.95415	 0.96512	 0.98000	 0.99062	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04813	 0.04867	 0.04413	 0.00225	 0.03336	 0.01533	-0.01960	-0.03554	-0.03586	-0.02364	-0.00907	-0.00359	-0.00432	-0.02052	-0.03446	-0.05103	
      13	   8.996	  1.1282	-0.155582	 -0.0613	0.022746	  1.1386	  1.1392	0.019016	  219.22	   0.000	9.951E+5	   0.077	  414.27	   26.90	   176.8	  993.32	   29.15	-0.07754	-0.10732	-0.11874	-0.13470	-0.15484	-0.19406	-0.26249	-0.35915	-0.47291	-0.60215	-0.72642	-0.85344	-0.97645	-1.08803	-1.19032	-1.28695	-1.37241	-1.43063	-1.47744	-1.53231	-1.57169	-1.60686	-1.64187	-1.68660	-1.70373	-1.68853	-1.71053	-1.88088	-2.08748	-2.11160	-2.13788	-2.19855	-2.30160	-2.43049	-2.56289	-2.61143	-2.59156	-2.39793	-1.78491	-1.43345	-1.43900	 0.65349	 0.97148	 0.98134	 0.88073	 0.74857	 0.60999	 0.50581	 0.41017	 0.31766	 0.23471	 0.15296	 0.08559	 0.03243	-0.00753	-0.01264	 0.00183	 0.03458	 0.07919	 0.12282	 0.18170	 0.22862	-0.08133	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99435	 0.98887	 0.98355	 0.97520	 0.96337	 0.94728	 0.92774	 0.90385	 0.87549	 0.84542	 0.81484	 0.78506	 0.75872	 0.73650	 0.71712	 0.70669	 0.70422	 0.70760	 0.71621	 0.73093	 0.74850	 0.77332	 0.79463	 0.81927	 0.84066	 0.86668	 0.89013	 0.90975	 0.92830	 0.94482	 0.95773	 0.96927	 0.97794	 0.98927	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04982	 0.04963	 0.04408	 0.00359	 0.03401	 0.03011	 0.01311	-0.00698	-0.00742	 0.00449	 0.00923	 0.00408	-0.00022	-0.01461	-0.02629	-0.04076	
      14	   6.988	  0.9993	-0.105023	 -0.0687	0.017326	  1.0046	  1.0051	0.013726	  220.80	   0.000	9.979E+5	   0.077	  416.41	   26.97	   177.7	  993.33	   29.09	 0.02799	-0.00346	-0.03779	-0.08481	-0.14558	-0.22788	-0.32301	-0.42678	-0.53160	-0.64628	-0.75356	-0.86418	-0.97132	-1.06652	-1.15318	-1.23475	-1.30286	-1.34646	-1.37796	-1.41545	-1.43952	-1.45684	-1.47451	-1.49775	-1.49927	-1.46288	-1.48351	-1.65968	-1.76795	-1.75362	-1.75026	-1.75904	-1.79675	-1.85113	-1.91382	-1.87464	-1.75510	-1.49062	-0.91684	-0.57742	-0.58126	 0.88395	 1.00000	 0.90952	 0.76013	 0.61554	 0.46713	 0.37303	 0.28627	 0.20329	 0.12585	 0.05506	-0.00386	-0.04822	-0.07640	-0.07012	-0.04468	 0.00625	 0.05949	 0.11042	 0.17647	 0.24812	 0.02652	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98977	 0.98183	 0.96786	 0.94658	 0.91947	 0.88665	 0.84944	 0.81198	 0.77519	 0.73976	 0.71496	 0.70331	 0.70038	 0.70810	 0.72507	 0.74916	 0.78501	 0.81667	 0.85292	 0.88307	 0.91721	 0.94424	 0.96365	 0.97824	 0.98821	 0.99410	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04613	 0.04615	 0.04065	 0.00242	 0.03059	 0.02753	 0.02084	 0.00420	 0.00186	 0.01113	 0.00838	 0.00368	 0.00012	-0.01226	-0.02210	-0.03491	
      15	   5.000	  0.8124	-0.055894	 -0.0715	0.015129	  0.8142	  0.8145	0.011335	  219.40	   0.000	9.998E+5	   0.078	  417.83	   27.01	   178.3	  993.33	   29.05	 0.08394	 0.03904	-0.01287	-0.07651	-0.14873	-0.23538	-0.32777	-0.42527	-0.52027	-0.62407	-0.71964	-0.81749	-0.91039	-0.99169	-1.06429	-1.13586	-1.18509	-1.21345	-1.23010	-1.25228	-1.26253	-1.26240	-1.26749	-1.26888	-1.25160	-1.20882	-1.22151	-1.30530	-1.40116	-1.35330	-1.31373	-1.27656	-1.26160	-1.24647	-1.22895	-1.10937	-0.91317	-0.60609	-0.11059	 0.18882	 0.18451	 0.99739	 0.92896	 0.74190	 0.56702	 0.41951	 0.27213	 0.19716	 0.12405	 0.05243	-0.01271	-0.07177	-0.12014	-0.15259	-0.16761	-0.14263	-0.10484	-0.04161	 0.01661	 0.07997	 0.15557	 0.24727	 0.08204	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98943	 0.97678	 0.95453	 0.92315	 0.88431	 0.83948	 0.79463	 0.75224	 0.71561	 0.69447	 0.68945	 0.70123	 0.72164	 0.75651	 0.79587	 0.84615	 0.88516	 0.92268	 0.94892	 0.97378	 0.98818	 0.99484	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.03880	 0.03958	 0.03484	-0.00070	 0.02620	 0.02362	 0.01879	 0.00721	 0.00437	 0.01117	 0.00680	 0.00286	 0.00020	-0.01041	-0.01867	-0.02978	
      16	  -2.009	  0.0271	0.013623	 -0.0649	0.012664	  0.0276	  0.0274	0.006814	  220.81	   0.000	9.921E+5	   0.077	  411.13	   26.79	   175.4	  993.31	   28.97	 0.15517	 0.08348	 0.02936	-0.02998	-0.09131	-0.15800	-0.22553	-0.29496	-0.36231	-0.42424	-0.48296	-0.54096	-0.59154	-0.62656	-0.65408	-0.68257	-0.68556	-0.67211	-0.64565	-0.62305	-0.59101	-0.55556	-0.52057	-0.46083	-0.40343	-0.33083	-0.26353	-0.20721	-0.21471	-0.10116	 0.01591	 0.13993	 0.25871	 0.39456	 0.54301	 0.72132	 0.88582	 0.98794	 0.98393	 0.84350	 0.84217	-0.14446	-0.47595	-0.65477	-0.65837	-0.66220	-0.69961	-0.64083	-0.60956	-0.61788	-0.61819	-0.61541	-0.60831	-0.58476	-0.54252	-0.46514	-0.37574	-0.25604	-0.15242	-0.04945	 0.05627	 0.20104	 0.15326	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98931	 0.96758	 0.92817	 0.87510	 0.81600	 0.75950	 0.71091	 0.67581	 0.66874	 0.68812	 0.73444	 0.78107	 0.84273	 0.89843	 0.95122	 0.97866	 0.99336	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00864	 0.01385	 0.01376	-0.01157	 0.01291	 0.01281	 0.01130	 0.00869	 0.00690	 0.01085	 0.00907	 0.00848	 0.00904	 0.00449	 0.00169	-0.00353	
      17	  -3.992	 -0.2083	-0.001693	 -0.0613	0.012813	 -0.2079	 -0.2083	0.006658	  219.15	   0.000	9.920E+5	   0.077	  410.94	   26.79	   175.3	  993.29	   28.94	 0.15908	 0.09042	 0.04322	-0.00987	-0.06495	-0.12499	-0.18388	-0.24546	-0.30394	-0.35622	-0.40354	-0.45101	-0.49063	-0.51480	-0.53129	-0.54873	-0.54114	-0.51687	-0.48240	-0.45087	-0.41100	-0.36424	-0.31884	-0.24954	-0.18878	-0.10472	-0.02742	 0.04330	 0.05731	 0.18139	 0.30262	 0.42755	 0.54850	 0.67937	 0.80691	 0.93228	 0.99862	 0.96207	 0.74834	 0.38139	 0.38276	-0.98431	-1.22396	-1.28623	-1.15651	-1.07019	-1.04915	-0.94069	-0.85881	-0.83839	-0.81295	-0.78869	-0.76150	-0.71858	-0.65689	-0.55996	-0.45348	-0.31679	-0.19996	-0.08534	 0.02749	 0.18004	 0.15906	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99399	 0.98088	 0.95385	 0.91197	 0.86111	 0.80627	 0.75484	 0.71022	 0.67900	 0.67385	 0.69365	 0.74029	 0.78736	 0.84946	 0.90444	 0.95562	 0.98086	 0.99415	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.00026	 0.00646	 0.00786	-0.01502	 0.00955	 0.01070	 0.00981	 0.00779	 0.00717	 0.01197	 0.01115	 0.01124	 0.01293	 0.01005	 0.00877	 0.00506	
      18	  -6.001	 -0.4338	-0.031914	 -0.0576	0.013616	 -0.4348	 -0.4354	0.007658	  220.87	   0.000	9.913E+5	   0.077	  410.26	   26.76	   175.0	  993.28	   28.90	 0.15624	 0.09545	 0.05680	 0.01054	-0.03796	-0.09050	-0.14144	-0.19516	-0.24434	-0.28758	-0.32600	-0.36226	-0.39307	-0.40781	-0.41454	-0.42288	-0.40699	-0.37372	-0.33375	-0.29007	-0.24346	-0.18613	-0.13322	-0.06084	 0.00990	 0.09690	 0.18049	 0.26071	 0.29509	 0.41829	 0.53527	 0.65647	 0.76199	 0.86903	 0.95559	 0.99878	 0.94697	 0.73125	 0.27320	-0.34643	-0.35188	-2.00349	-2.08732	-1.99386	-1.69310	-1.50777	-1.41326	-1.23125	-1.11536	-1.06567	-1.00962	-0.95817	-0.90895	-0.84525	-0.76279	-0.64543	-0.52201	-0.36827	-0.23786	-0.11469	 0.00020	 0.15169	 0.15696	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98886	 0.97504	 0.94944	 0.91162	 0.86465	 0.81495	 0.76635	 0.72536	 0.69414	 0.67795	 0.68583	 0.71435	 0.76506	 0.81096	 0.86818	 0.91615	 0.95971	 0.98141	 0.99362	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.00790	 0.00036	 0.00325	-0.01733	 0.00801	 0.01006	 0.00903	 0.00699	 0.00765	 0.01425	 0.01429	 0.01519	 0.01770	 0.01631	 0.01644	 0.01405	
      19	  -7.999	 -0.6364	-0.072241	 -0.0550	0.017015	 -0.6402	 -0.6412	0.010131	  219.92	   0.000	9.898E+5	   0.077	  408.92	   26.72	   174.5	  993.27	   28.86	 0.11688	 0.08200	 0.05670	 0.02007	-0.02003	-0.06404	-0.10668	-0.15412	-0.19774	-0.23691	-0.26527	-0.29276	-0.31100	-0.31938	-0.31671	-0.31137	-0.28570	-0.24544	-0.19796	-0.14666	-0.09320	-0.02777	 0.03181	 0.11023	 0.18318	 0.27441	 0.35865	 0.44247	 0.49095	 0.60749	 0.71523	 0.81980	 0.90490	 0.97210	 0.99724	 0.94424	 0.74234	 0.31077	-0.41247	-1.31242	-1.32057	-3.16030	-3.04489	-2.75592	-2.23978	-1.93681	-1.77216	-1.53481	-1.37492	-1.28905	-1.19791	-1.11687	-1.03982	-0.95173	-0.84537	-0.70621	-0.56368	-0.39262	-0.25050	-0.12680	-0.02999	 0.08254	 0.11652	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99344	 0.98516	 0.97520	 0.95903	 0.93651	 0.90805	 0.87488	 0.83749	 0.79884	 0.76295	 0.73418	 0.71109	 0.69978	 0.69755	 0.70621	 0.72856	 0.75825	 0.79959	 0.83314	 0.87400	 0.90843	 0.94286	 0.96403	 0.98052	 0.98943	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01519	-0.00509	-0.00043	-0.01921	 0.00712	 0.01033	 0.00541	 0.00315	 0.00568	 0.01688	 0.01786	 0.01928	 0.02234	 0.02199	 0.02302	 0.02149	
      20	 -10.001	 -0.7784	-0.105800	 -0.0512	0.030993	 -0.7850	 -0.7874	0.017286	  220.81	   0.000	9.878E+5	   0.077	  407.09	   26.66	   173.7	  993.27	   28.82	 0.01384	 0.04099	 0.03821	 0.01895	-0.02491	-0.08595	-0.11499	-0.14480	-0.17473	-0.20270	-0.22330	-0.24229	-0.25300	-0.25349	-0.24161	-0.22855	-0.19486	-0.14776	-0.09544	-0.03770	 0.02128	 0.09201	 0.15608	 0.23818	 0.31237	 0.40405	 0.48769	 0.57311	 0.62851	 0.73633	 0.83079	 0.91666	 0.97481	 1.00000	 0.96633	 0.80865	 0.45893	-0.17800	-1.13904	-2.29094	-2.30000	-4.22973	-3.90959	-3.43325	-2.68469	-2.30070	-2.07209	-1.77394	-1.56891	-1.44690	-1.32483	-1.21432	-1.10983	-0.99651	-0.86170	-0.69451	-0.52742	-0.34214	-0.21322	-0.14051	-0.10314	-0.04992	-0.01832	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99476	 0.98868	 0.97925	 0.96552	 0.94258	 0.91231	 0.87585	 0.85575	 0.83790	 0.81848	 0.79940	 0.77981	 0.76148	 0.74322	 0.72590	 0.71288	 0.70266	 0.69358	 0.69006	 0.68913	 0.69106	 0.69999	 0.71211	 0.72895	 0.74454	 0.76502	 0.78662	 0.81491	 0.83748	 0.86161	 0.88151	 0.90629	 0.92688	 0.94357	 0.95745	 0.96991	 0.97950	 0.98678	 0.99162	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02359	-0.01170	-0.00511	-0.02199	 0.00593	 0.00912	 0.00248	-0.00343	-0.00482	 0.00999	 0.02098	 0.02353	 0.02676	 0.02665	 0.02782	 0.02636	
      21	 -11.002	 -0.8502	-0.102020	 -0.0438	0.062100	 -0.8540	 -0.8611	0.025728	  180.00	   0.000	9.859E+5	   0.076	  405.30	   26.59	   172.9	  993.26	   28.74	-0.03670	 0.02185	 0.03013	 0.00138	-0.05760	-0.08241	-0.11009	-0.13943	-0.16568	-0.19000	-0.20702	-0.22225	-0.22711	-0.22380	-0.20803	-0.19144	-0.15394	-0.10531	-0.04879	 0.01187	 0.07211	 0.14642	 0.21134	 0.29654	 0.37036	 0.46217	 0.54428	 0.62899	 0.68738	 0.78852	 0.87668	 0.94655	 0.99443	 0.99777	 0.93024	 0.71533	 0.28885	-0.45525	-1.53350	-2.81146	-2.82091	-4.76881	-4.34015	-3.73495	-2.90080	-2.47574	-2.20917	-1.88178	-1.65226	-1.51179	-1.37287	-1.24902	-1.12796	-1.00007	-0.84944	-0.66840	-0.49411	-0.32609	-0.23948	-0.20140	-0.18022	-0.12760	-0.09018	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99450	 0.98248	 0.95700	 0.91334	 0.85477	 0.81851	 0.78920	 0.75693	 0.72425	 0.69323	 0.66253	 0.63827	 0.61927	 0.61152	 0.60752	 0.60355	 0.60256	 0.60014	 0.60245	 0.60634	 0.61026	 0.61852	 0.62750	 0.63764	 0.65044	 0.66279	 0.67498	 0.69211	 0.70937	 0.72874	 0.74513	 0.76444	 0.78285	 0.80493	 0.82262	 0.84235	 0.85912	 0.88026	 0.89835	 0.91399	 0.92890	 0.94254	 0.95382	 0.96387	 0.97200	 0.98510	 0.99244	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02980	-0.01701	-0.00967	-0.02597	 0.00178	 0.00406	-0.00407	-0.01110	-0.01251	-0.00289	 0.01770	 0.02491	 0.02823	 0.02835	 0.02913	 0.02747	
      22	 -11.995	 -0.8605	-0.120716	 -0.0323	0.060759	 -0.8668	 -0.8718	0.037035	  180.00	   0.000	9.871E+5	   0.076	  406.18	   26.62	   173.3	  993.26	   28.72	-0.17657	-0.04993	-0.04273	-0.06274	-0.07854	-0.10185	-0.12707	-0.15264	-0.17407	-0.19364	-0.20678	-0.21737	-0.21912	-0.21047	-0.19110	-0.17013	-0.13021	-0.07844	-0.01821	 0.04558	 0.10717	 0.18346	 0.24990	 0.33727	 0.41207	 0.50194	 0.58367	 0.66781	 0.72646	 0.82365	 0.90458	 0.96532	 1.00000	 0.98898	 0.89423	 0.63728	 0.15370	-0.66606	-1.82562	-3.18801	-3.19748	-5.12656	-4.61523	-3.85647	-3.01581	-2.55585	-2.25704	-1.90611	-1.65455	-1.49097	-1.33014	-1.17928	-1.02305	-0.84958	-0.64026	-0.43533	-0.33915	-0.31542	-0.32508	-0.33024	-0.32484	-0.27992	-0.22234	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98849	 0.97599	 0.95631	 0.92775	 0.88966	 0.86480	 0.84700	 0.82405	 0.80117	 0.77963	 0.75544	 0.73382	 0.71373	 0.70364	 0.69638	 0.68889	 0.68388	 0.67677	 0.67046	 0.66682	 0.66098	 0.65856	 0.65900	 0.65893	 0.66074	 0.66247	 0.66435	 0.67155	 0.67994	 0.68962	 0.70066	 0.71374	 0.72801	 0.74534	 0.76082	 0.77890	 0.79462	 0.81622	 0.83591	 0.85382	 0.87074	 0.88808	 0.90439	 0.92021	 0.93318	 0.95927	 0.97638	 0.98755	 0.99442	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03143	-0.01598	-0.01348	-0.05392	-0.05563	-0.06511	-0.06936	-0.06458	-0.04735	-0.01459	 0.01378	 0.02607	 0.03035	 0.02878	 0.02804	 0.02520	
