   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      23	  -8.993	 -0.7097	-0.084668	 -0.0562	0.027301	 -0.7142	 -0.7160	0.015856	  259.22	   0.000	2.953E+6	   0.237	 3913.47	   83.84	  1625.6	  993.42	   37.67	 0.05081	 0.04662	 0.03080	 0.00038	-0.03753	-0.07569	-0.11888	-0.15865	-0.19503	-0.22741	-0.25566	-0.28324	-0.29544	-0.29259	-0.28665	-0.27763	-0.24594	-0.20616	-0.15073	-0.09979	-0.04097	 0.02699	 0.08942	 0.16535	 0.24330	 0.33162	 0.41516	 0.48760	 0.56975	 0.67306	 0.77114	 0.85896	 0.93491	 0.98886	 0.99600	 0.90544	 0.65524	 0.15490	-0.63848	-1.65856	-1.66053	-3.63387	-3.47650	-3.08068	-2.45522	-2.17847	-1.93426	-1.77112	-1.56654	-1.41743	-1.27682	-1.16815	-1.08256	-0.97256	-0.84544	-0.69087	-0.54015	-0.36911	-0.23842	-0.14018	-0.07546	 0.01116	 0.04490	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99726	 0.99051	 0.98412	 0.97657	 0.96490	 0.94956	 0.93207	 0.90881	 0.88253	 0.85280	 0.82028	 0.78767	 0.75606	 0.72683	 0.70105	 0.67793	 0.66044	 0.64928	 0.64479	 0.64705	 0.65570	 0.67013	 0.69394	 0.71982	 0.75113	 0.77991	 0.81764	 0.85354	 0.88554	 0.91496	 0.93952	 0.95859	 0.97377	 0.98402	 0.99634	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02161	-0.00973	-0.00519	-0.01757	 0.00535	 0.00927	 0.00347	-0.00134	-0.00289	 0.00674	 0.01851	 0.02170	 0.02418	 0.02410	 0.02471	 0.02358	
      24	 -11.012	 -0.8058	-0.105879	 -0.0481	0.049993	 -0.8112	 -0.8147	0.031850	  260.84	   0.000	2.945E+6	   0.237	 3894.41	   83.65	  1617.9	  993.41	   37.74	-0.07570	-0.01517	-0.01077	-0.02950	-0.05956	-0.08570	-0.13250	-0.17341	-0.19979	-0.22493	-0.24605	-0.26286	-0.26802	-0.26320	-0.25184	-0.23070	-0.19420	-0.14467	-0.08610	-0.02628	 0.03674	 0.11326	 0.17995	 0.25971	 0.33992	 0.42860	 0.51287	 0.58601	 0.66809	 0.76446	 0.85139	 0.92523	 0.98005	 0.99933	 0.95927	 0.78474	 0.42022	-0.24309	-1.21880	-2.45230	-2.45487	-4.51261	-4.19733	-3.49352	-2.84207	-2.46795	-2.15592	-1.93778	-1.69325	-1.50694	-1.33843	-1.19919	-1.08141	-0.94250	-0.78424	-0.61020	-0.46216	-0.33419	-0.26623	-0.22322	-0.19556	-0.14007	-0.11011	 1.00000	 1.00000	 1.00000	 1.00000	 0.99620	 0.99258	 0.98751	 0.97943	 0.97107	 0.95583	 0.94733	 0.93944	 0.93058	 0.91986	 0.90815	 0.89236	 0.87450	 0.85201	 0.83942	 0.82787	 0.81395	 0.79948	 0.78501	 0.76829	 0.75207	 0.73495	 0.71716	 0.70017	 0.68469	 0.67216	 0.65968	 0.64874	 0.64100	 0.63595	 0.63364	 0.63461	 0.63809	 0.64515	 0.65553	 0.66935	 0.68577	 0.70175	 0.72440	 0.74820	 0.77240	 0.79853	 0.82466	 0.84926	 0.87402	 0.89547	 0.93762	 0.96338	 0.98043	 0.99123	 0.99674	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.03491	-0.02131	-0.01560	-0.02600	-0.00337	 0.00008	-0.00751	-0.01425	-0.01521	-0.01114	 0.00696	 0.02028	 0.02406	 0.02355	 0.02348	 0.02169	
      25	 -12.001	 -0.7412	-0.032021	 -0.0220	0.122801	 -0.7317	 -0.7446	0.061918	  220.00	   0.000	2.917E+6	   0.235	 3830.84	   83.00	  1592.3	  993.41	   38.03	-0.28858	-0.13836	-0.10798	-0.11131	-0.13090	-0.15461	-0.20161	-0.22761	-0.25003	-0.27109	-0.28823	-0.30116	-0.30233	-0.29317	-0.27836	-0.25361	-0.21353	-0.16063	-0.09881	-0.03627	 0.02937	 0.10836	 0.17702	 0.25866	 0.34022	 0.43004	 0.51531	 0.58910	 0.67138	 0.76757	 0.85380	 0.92742	 0.98042	 0.99842	 0.95706	 0.78241	 0.41880	-0.23642	-1.19119	-2.38650	-2.38884	-4.39721	-4.02082	-3.31854	-2.67137	-2.29634	-1.97574	-1.74003	-1.48585	-1.28109	-1.08835	-0.91488	-0.75295	-0.60990	-0.50564	-0.44908	-0.42756	-0.41911	-0.42669	-0.42491	-0.41652	-0.36589	-0.28924	 0.99471	 0.98753	 0.96431	 0.93654	 0.87418	 0.82853	 0.78085	 0.72456	 0.67494	 0.61018	 0.57956	 0.56418	 0.54419	 0.52518	 0.51048	 0.49785	 0.49071	 0.48603	 0.48391	 0.48461	 0.48621	 0.49025	 0.49409	 0.49279	 0.50405	 0.51056	 0.51856	 0.52628	 0.53667	 0.54947	 0.56086	 0.57423	 0.58925	 0.60547	 0.62066	 0.63733	 0.65468	 0.67306	 0.69016	 0.71175	 0.73162	 0.74836	 0.77022	 0.78983	 0.80945	 0.82910	 0.84779	 0.86487	 0.88270	 0.89680	 0.92636	 0.94762	 0.96396	 0.97682	 0.98650	 0.99235	 0.99634	 0.99811	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.04650	-0.04013	-0.06335	-0.08828	-0.10172	-0.10717	-0.11178	-0.10409	-0.08274	-0.04733	-0.01209	 0.00814	 0.01625	 0.01428	 0.01088	 0.00634	Wake not in center of rake!; 
      26	 -13.005	 -0.6120	0.166558	  0.0551	0.300000	 -0.5588	 -0.5833	0.193709	  220.00	   0.000	2.840E+6	   0.229	 3632.15	   80.83	  1512.2	  993.40	   38.06	-0.53926	-0.33525	-0.29206	-0.29033	-0.31010	-0.33189	-0.36483	-0.39443	-0.42112	-0.44473	-0.46404	-0.48304	-0.48533	-0.47068	-0.45388	-0.43421	-0.39038	-0.33856	-0.26885	-0.20757	-0.13728	-0.05980	 0.01143	 0.09440	 0.17870	 0.27131	 0.36067	 0.43512	 0.51977	 0.62691	 0.72904	 0.82150	 0.90332	 0.97052	 1.00000	 0.95733	 0.79014	 0.43353	-0.14438	-0.87243	-0.87297	-2.12819	-1.85294	-1.15824	-1.00908	-0.97512	-0.93758	-0.90331	-0.87449	-0.85860	-0.84595	-0.83113	-0.81687	-0.80990	-0.80494	-0.80300	-0.80612	-0.80235	-0.81530	-0.80771	-0.78081	-0.65018	-0.55692	 0.75123	 0.61696	 0.45684	 0.31243	 0.18863	 0.13066	 0.08510	 0.05312	 0.02248	 0.01364	-0.00504	 0.01044	 0.02273	 0.02894	 0.04233	 0.05778	 0.08146	 0.09990	 0.10993	 0.12029	 0.13847	 0.16102	 0.17349	 0.18258	 0.21578	 0.23749	 0.26284	 0.28522	 0.31480	 0.33983	 0.36151	 0.39053	 0.41197	 0.44361	 0.46473	 0.49437	 0.52088	 0.55089	 0.56945	 0.60240	 0.62767	 0.64936	 0.67785	 0.70014	 0.72537	 0.74866	 0.76992	 0.78938	 0.81280	 0.83091	 0.86640	 0.89663	 0.92108	 0.94195	 0.95820	 0.97057	 0.98155	 0.98788	 0.99514	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.16572	-0.18830	-0.23800	-0.22644	-0.26913	-0.27114	-0.27216	-0.26046	-0.23339	-0.18767	-0.13323	-0.09437	-0.06944	-0.05919	-0.06492	-0.07308	Wake not in center of rake!; cpt_wake < 0; 
      27	 -10.004	 -0.7596	-0.096717	 -0.0547	0.036714	 -0.7648	 -0.7675	0.021541	  259.13	   0.000	2.960E+6	   0.238	 3949.85	   84.31	  1640.2	  993.33	   38.23	-0.00881	 0.01674	 0.01074	-0.01400	-0.04815	-0.08138	-0.12127	-0.15757	-0.19039	-0.21938	-0.24455	-0.26815	-0.27744	-0.27378	-0.26677	-0.25192	-0.21904	-0.17371	-0.11827	-0.06147	-0.00077	 0.07313	 0.13785	 0.21588	 0.29511	 0.38404	 0.46798	 0.54101	 0.62326	 0.72315	 0.81569	 0.89714	 0.96199	 0.99813	 0.98174	 0.84850	 0.53967	-0.04429	-0.93207	-2.06287	-2.06487	-4.09273	-3.85211	-3.29975	-2.66439	-2.33539	-2.05802	-1.86479	-1.64065	-1.47280	-1.31796	-1.19445	-1.09379	-0.97008	-0.82802	-0.66120	-0.50327	-0.33947	-0.23118	-0.16188	-0.11884	-0.05609	-0.02852	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99832	 0.99664	 0.99340	 0.98728	 0.97618	 0.95871	 0.93243	 0.91630	 0.90020	 0.88030	 0.85799	 0.83572	 0.80971	 0.78377	 0.75706	 0.73059	 0.70553	 0.68311	 0.66450	 0.64829	 0.63475	 0.62565	 0.62165	 0.62257	 0.62735	 0.63674	 0.65027	 0.67071	 0.69300	 0.71895	 0.74263	 0.77413	 0.80541	 0.83490	 0.86380	 0.89076	 0.91408	 0.93543	 0.95234	 0.97934	 0.99119	 0.99683	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.02666	-0.01389	-0.00845	-0.01933	 0.00382	 0.00791	 0.00125	-0.00515	-0.00674	-0.00094	 0.01633	 0.02241	 0.02499	 0.02471	 0.02506	 0.02371	
      28	  -8.003	 -0.6322	-0.065831	 -0.0569	0.022823	 -0.6352	 -0.6366	0.012910	  260.77	   0.000	2.966E+6	   0.239	 3973.66	   84.60	  1649.8	  993.41	   38.49	 0.09677	 0.06794	 0.04309	 0.00687	-0.03533	-0.07806	-0.12527	-0.16907	-0.20968	-0.24632	-0.27896	-0.31072	-0.32771	-0.33004	-0.32889	-0.32393	-0.29630	-0.25989	-0.20571	-0.15781	-0.09957	-0.03397	 0.02993	 0.10228	 0.17692	 0.26235	 0.34488	 0.41599	 0.49747	 0.60443	 0.70856	 0.80399	 0.89114	 0.96555	 1.00000	 0.95886	 0.77837	 0.37767	-0.29833	-1.18216	-1.18311	-3.07641	-3.02129	-2.77557	-2.18513	-1.97492	-1.76987	-1.63860	-1.45873	-1.33056	-1.20614	-1.11310	-1.04212	-0.94550	-0.83216	-0.68960	-0.54821	-0.38065	-0.24552	-0.13073	-0.04705	 0.06263	 0.09529	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99469	 0.98912	 0.98212	 0.97035	 0.95374	 0.93402	 0.90739	 0.87713	 0.84302	 0.80629	 0.77030	 0.73795	 0.70919	 0.68565	 0.66749	 0.65796	 0.65744	 0.66814	 0.68289	 0.70803	 0.73774	 0.77770	 0.81433	 0.85304	 0.88400	 0.91848	 0.94607	 0.96638	 0.98094	 0.99012	 0.99526	 0.99801	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.01586	-0.00490	-0.00131	-0.01434	 0.00736	 0.01086	 0.00535	 0.00254	 0.00095	 0.01467	 0.01868	 0.02096	 0.02326	 0.02300	 0.02349	 0.02220	
      29	  -6.001	 -0.4322	-0.027695	 -0.0594	0.017644	 -0.4327	 -0.4336	0.009164	  259.16	   0.000	2.973E+6	   0.240	 3992.74	   84.80	  1657.5	  993.42	   38.49	 0.14248	 0.08547	 0.04686	 0.00106	-0.04911	-0.10035	-0.15574	-0.20779	-0.25736	-0.30285	-0.34485	-0.38621	-0.41316	-0.42538	-0.43336	-0.43832	-0.41949	-0.39007	-0.34307	-0.30338	-0.25079	-0.19132	-0.13154	-0.06322	 0.01105	 0.09181	 0.17205	 0.23535	 0.31137	 0.42280	 0.53710	 0.64295	 0.74909	 0.85992	 0.95389	 0.99993	 0.95717	 0.75747	 0.32717	-0.27706	-0.27724	-1.93564	-2.07471	-1.98435	-1.73339	-1.51522	-1.39279	-1.32993	-1.20093	-1.11531	-1.02410	-0.96142	-0.91788	-0.84604	-0.75739	-0.63688	-0.51352	-0.35988	-0.23207	-0.11140	-0.00864	 0.12603	 0.14302	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99788	 0.99463	 0.98796	 0.97642	 0.95755	 0.93018	 0.89639	 0.85855	 0.81582	 0.77511	 0.73507	 0.70140	 0.67886	 0.66752	 0.66975	 0.68535	 0.71211	 0.75561	 0.79949	 0.84751	 0.88635	 0.92837	 0.95933	 0.97927	 0.99084	 0.99654	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	-0.00821	 0.00102	 0.00300	-0.01240	 0.00842	 0.01126	 0.00984	 0.00644	 0.00526	 0.01461	 0.01590	 0.01748	 0.01934	 0.01814	 0.01775	 0.01550	
      30	  -3.989	 -0.2077	0.000310	 -0.0626	0.014760	 -0.2072	 -0.2077	0.007378	  260.87	   0.000	2.969E+6	   0.239	 3983.53	   84.70	  1653.8	  993.44	   38.49	 0.15691	 0.08774	 0.03932	-0.01432	-0.07143	-0.13079	-0.19429	-0.25466	-0.31326	-0.36761	-0.41986	-0.47165	-0.50916	-0.53206	-0.55029	-0.56603	-0.55666	-0.53602	-0.49732	-0.46581	-0.42068	-0.36954	-0.31522	-0.25495	-0.18637	-0.11077	-0.03404	 0.01922	 0.08343	 0.19388	 0.31241	 0.41932	 0.53457	 0.66895	 0.80604	 0.93064	 0.99855	 0.96720	 0.76600	 0.41543	 0.41629	-0.93532	-1.21130	-1.28197	-1.15893	-1.09819	-1.01593	-1.01381	-0.93362	-0.88686	-0.82756	-0.79238	-0.77331	-0.72403	-0.65768	-0.55756	-0.45153	-0.31380	-0.19787	-0.08336	 0.02272	 0.16387	 0.15758	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99749	 0.99285	 0.98205	 0.96298	 0.93306	 0.89211	 0.84552	 0.79875	 0.75320	 0.71490	 0.68510	 0.67221	 0.67820	 0.70799	 0.74236	 0.79434	 0.84689	 0.90479	 0.94472	 0.97389	 0.98799	 0.99644	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.00182	 0.00936	 0.00974	-0.00885	 0.01201	 0.01371	 0.01163	 0.00915	 0.00769	 0.01522	 0.01384	 0.01451	 0.01552	 0.01281	 0.01106	 0.00748	
      31	  -1.998	  0.0281	0.014403	 -0.0662	0.013413	  0.0286	  0.0284	0.007072	  259.16	   0.000	2.971E+6	   0.239	 3988.21	   84.75	  1655.7	  993.43	   38.50	 0.15697	 0.08351	 0.02772	-0.03256	-0.09620	-0.16326	-0.23480	-0.30366	-0.37166	-0.43578	-0.49831	-0.56098	-0.61001	-0.64442	-0.67414	-0.70144	-0.70300	-0.69250	-0.66347	-0.64200	-0.60499	-0.56491	-0.51853	-0.46873	-0.40727	-0.33943	-0.27117	-0.23240	-0.18281	-0.08202	 0.03388	 0.13069	 0.24289	 0.38447	 0.54394	 0.72152	 0.88473	 0.98796	 0.98142	 0.85108	 0.85227	-0.12060	-0.46795	-0.65158	-0.65301	-0.67767	-0.67217	-0.70611	-0.67140	-0.65932	-0.62947	-0.61914	-0.62209	-0.59350	-0.54773	-0.46728	-0.37809	-0.25695	-0.15421	-0.04968	 0.05318	 0.19177	 0.15678	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99757	 0.99158	 0.97697	 0.94827	 0.90744	 0.85916	 0.80520	 0.75562	 0.71125	 0.68232	 0.67526	 0.69405	 0.72357	 0.77303	 0.82664	 0.88885	 0.93386	 0.96840	 0.98556	 0.99591	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01029	 0.01627	 0.01517	-0.00639	 0.01465	 0.01533	 0.01323	 0.01030	 0.00762	 0.01369	 0.01135	 0.01113	 0.01126	 0.00693	 0.00362	-0.00148	
      32	   0.000	  0.2623	0.013143	 -0.0691	0.013143	  0.2623	  0.2623	0.007424	  260.87	   0.000	2.970E+6	   0.239	 3987.02	   84.74	  1655.2	  993.41	   38.51	 0.14541	 0.07637	 0.01643	-0.04864	-0.11743	-0.19161	-0.27087	-0.34816	-0.42585	-0.49992	-0.57261	-0.64739	-0.70826	-0.75530	-0.79746	-0.83734	-0.85082	-0.85165	-0.83387	-0.82417	-0.79702	-0.76957	-0.73334	-0.69652	-0.64415	-0.58786	-0.53029	-0.51093	-0.48222	-0.39704	-0.29256	-0.21680	-0.12123	 0.00984	 0.16771	 0.36973	 0.59313	 0.81148	 0.97016	 0.99904	 1.00000	 0.47044	 0.12050	-0.12438	-0.21717	-0.30431	-0.36728	-0.42237	-0.42548	-0.44327	-0.43959	-0.45101	-0.47311	-0.46321	-0.43625	-0.37426	-0.30108	-0.19654	-0.10696	-0.01355	 0.08281	 0.21187	 0.14525	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99415	 0.98059	 0.95322	 0.91200	 0.85778	 0.80166	 0.74579	 0.70288	 0.68112	 0.68236	 0.69993	 0.73801	 0.78485	 0.84499	 0.89410	 0.93808	 0.96547	 0.98653	 0.99593	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01969	 0.02411	 0.02165	-0.00258	 0.01846	 0.01826	 0.01557	 0.01176	 0.00782	 0.01338	 0.01029	 0.00908	 0.00840	 0.00244	-0.00248	-0.00909	
