   Runnr	   Alpha	      Cn	      Ct	      Cm	      Cd	      Cl	Cl-press	Cd-press	  Z-w.r.	    Flap	      Re	       M	       Q	       V	     Dpb	   P-bar	       T	 Cpu_001	 Cpu_002	 Cpu_003	 Cpu_004	 Cpu_005	 Cpu_006	 Cpu_007	 Cpu_008	 Cpu_009	 Cpu_010	 Cpu_011	 Cpu_012	 Cpu_013	 Cpu_014	 Cpu_015	 Cpu_016	 Cpu_017	 Cpu_018	 Cpu_019	 Cpu_020	 Cpu_021	 Cpu_022	 Cpu_023	 Cpu_024	 Cpu_025	 Cpu_026	 Cpu_027	 Cpu_028	 Cpu_029	 Cpu_030	 Cpu_031	 Cpu_032	 Cpu_033	 Cpu_034	 Cpu_035	 Cpu_036	 Cpu_037	 Cpu_038	 Cpu_039	 Cpu_040	 Cpl_001	 Cpl_002	 Cpl_003	 Cpl_004	 Cpl_005	 Cpl_006	 Cpl_007	 Cpl_008	 Cpl_009	 Cpl_010	 Cpl_011	 Cpl_012	 Cpl_013	 Cpl_014	 Cpl_015	 Cpl_016	 Cpl_017	 Cpl_018	 Cpl_019	 Cpl_020	 Cpl_021	 Cpl_022	 Cpl_023	  Cpt_01	  Cpt_02	  Cpt_03	  Cpt_04	  Cpt_05	  Cpt_06	  Cpt_07	  Cpt_08	  Cpt_09	  Cpt_10	  Cpt_11	  Cpt_12	  Cpt_13	  Cpt_14	  Cpt_15	  Cpt_16	  Cpt_17	  Cpt_18	  Cpt_19	  Cpt_20	  Cpt_21	  Cpt_22	  Cpt_23	  Cpt_24	  Cpt_25	  Cpt_26	  Cpt_27	  Cpt_28	  Cpt_29	  Cpt_30	  Cpt_31	  Cpt_32	  Cpt_33	  Cpt_34	  Cpt_35	  Cpt_36	  Cpt_37	  Cpt_38	  Cpt_39	  Cpt_40	  Cpt_41	  Cpt_42	  Cpt_43	  Cpt_44	  Cpt_45	  Cpt_46	  Cpt_47	  Cpt_48	  Cpt_49	  Cpt_50	  Cpt_51	  Cpt_52	  Cpt_53	  Cpt_54	  Cpt_55	  Cpt_56	  Cpt_57	  Cpt_58	  Cpt_59	  Cpt_60	  Cpt_61	  Cpt_62	  Cpt_63	  Cpt_64	  Cpt_65	  Cpt_66	  Cpt_67	  Cps_01	  Cps_02	  Cps_03	  Cps_04	  Cps_05	  Cps_06	  Cps_07	  Cps_08	  Cps_09	  Cps_10	  Cps_11	  Cps_12	  Cps_13	  Cps_14	  Cps_15	  Cps_16
      13	   9.004	  1.2112	-0.173131	 -0.0692	0.018552	  1.2234	  1.2235	0.018084	  179.22	   0.000	9.936E+5	   0.074	  385.46	   25.45	   164.5	 1013.44	   23.36	-0.00004	-0.02862	-0.05513	-0.09314	-0.14740	-0.22744	-0.32768	-0.43853	-0.55226	-0.67319	-0.79695	-0.92707	-1.04448	-1.15666	-1.25727	-1.34449	-1.43237	-1.49695	-1.53948	-1.58608	-1.61527	-1.64985	-1.73448	-1.80570	-1.82915	-1.86093	-1.92891	-2.01611	-2.13240	-2.17533	-2.21372	-2.28478	-2.39343	-2.53580	-2.70443	-2.75932	-2.76548	-2.57905	-1.96595	-1.63088	-1.63469	 0.57693	 0.94179	 0.99706	 0.90622	 0.78483	 0.66308	 0.54170	 0.44689	 0.35640	 0.26730	 0.19323	 0.12383	 0.06998	 0.03124	 0.02614	 0.04347	 0.06698	 0.10631	 0.14661	 0.19011	 0.28082	-0.00730	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99422	 0.98835	 0.98057	 0.96954	 0.95234	 0.92984	 0.90363	 0.87024	 0.83720	 0.80321	 0.77147	 0.74550	 0.72324	 0.71183	 0.70971	 0.71751	 0.72905	 0.74907	 0.77419	 0.80596	 0.83488	 0.86356	 0.88874	 0.91872	 0.94070	 0.96003	 0.97419	 0.98427	 0.99085	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.06129	 0.06059	 0.05352	 0.01148	 0.03789	 0.03782	 0.02628	 0.01080	 0.00899	 0.01838	 0.01416	 0.00868	 0.00396	-0.00991	-0.02242	-0.03716	
      14	  10.012	  1.2309	-0.184706	 -0.0624	0.032094	  1.2443	  1.2457	0.024136	  180.86	   0.000	9.924E+5	   0.074	  384.43	   25.41	   164.1	 1013.45	   23.34	-0.08086	-0.11583	-0.12618	-0.14084	-0.16220	-0.20305	-0.27344	-0.37089	-0.48438	-0.61253	-0.74493	-0.88270	-1.00797	-1.12963	-1.23880	-1.33312	-1.43016	-1.50360	-1.55702	-1.61286	-1.65861	-1.69870	-1.74304	-1.79021	-1.83135	-1.89035	-2.03540	-2.12412	-2.24156	-2.29849	-2.35374	-2.44527	-2.57785	-2.74608	-2.95079	-3.04552	-3.09373	-2.94243	-2.32361	-1.99235	-1.99654	 0.45264	 0.89986	 1.00000	 0.93382	 0.82288	 0.70386	 0.58323	 0.48616	 0.39345	 0.30088	 0.22308	 0.15000	 0.09210	 0.04835	 0.03810	 0.05046	 0.06882	 0.10427	 0.14513	 0.17144	 0.25712	-0.09725	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99002	 0.97641	 0.95407	 0.93846	 0.92403	 0.90487	 0.88479	 0.86385	 0.83933	 0.81369	 0.78995	 0.76569	 0.74576	 0.72671	 0.71238	 0.70116	 0.69136	 0.68772	 0.68734	 0.69151	 0.69725	 0.70682	 0.71990	 0.73539	 0.75161	 0.76821	 0.78406	 0.80626	 0.82490	 0.84537	 0.86459	 0.88217	 0.89801	 0.91376	 0.92814	 0.95189	 0.96850	 0.98077	 0.98900	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05953	 0.05911	 0.05224	 0.01014	 0.03660	 0.03057	 0.00465	 0.00194	 0.00593	 0.01600	 0.01117	 0.00521	-0.00001	-0.01464	-0.02771	-0.04274	
      15	  11.002	  1.2560	-0.198577	 -0.0602	0.044759	  1.2708	  1.2734	0.031185	  179.22	   0.000	9.905E+5	   0.073	  382.91	   25.36	   163.4	 1013.45	   23.32	-0.16513	-0.21434	-0.21473	-0.21964	-0.22575	-0.23597	-0.25842	-0.30563	-0.39753	-0.51631	-0.65777	-0.80963	-0.94847	-1.08403	-1.20495	-1.30907	-1.41581	-1.49864	-1.56307	-1.62819	-1.68423	-1.73458	-1.79236	-1.85838	-1.89100	-1.89367	-2.02482	-2.23262	-2.36784	-2.43066	-2.50243	-2.61679	-2.77121	-2.96674	-3.20634	-3.34510	-3.44077	-3.32852	-2.70748	-2.38407	-2.38371	 0.31274	 0.84435	 1.00000	 0.95733	 0.85862	 0.74458	 0.62413	 0.52526	 0.43056	 0.33518	 0.25415	 0.17800	 0.11564	 0.06745	 0.05126	 0.05912	 0.07208	 0.10339	 0.14144	 0.17104	 0.23409	-0.18597	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98804	 0.97964	 0.96404	 0.94250	 0.91142	 0.87178	 0.82716	 0.78191	 0.76003	 0.74248	 0.72407	 0.70897	 0.69631	 0.68324	 0.67386	 0.66697	 0.66251	 0.66282	 0.66341	 0.66754	 0.67371	 0.68038	 0.69065	 0.69986	 0.71299	 0.72303	 0.73603	 0.75033	 0.76543	 0.78096	 0.79421	 0.80732	 0.82620	 0.84068	 0.85645	 0.87140	 0.88464	 0.89734	 0.90975	 0.92119	 0.94172	 0.95777	 0.96935	 0.97902	 0.98729	 0.99283	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05684	 0.05682	 0.05037	 0.00604	 0.01748	-0.00781	-0.01535	-0.00918	 0.00049	 0.00945	 0.00466	-0.00208	-0.00832	-0.02422	-0.03808	-0.05346	
      16	  11.999	  1.2671	-0.196592	 -0.0639	0.071132	  1.2803	  1.2860	0.044360	  180.80	   0.000	9.879E+5	   0.073	  380.83	   25.29	   162.5	 1013.48	   23.31	-0.25918	-0.33941	-0.34339	-0.34637	-0.34973	-0.35313	-0.35647	-0.36141	-0.37558	-0.40919	-0.49504	-0.63324	-0.79163	-0.95622	-1.10074	-1.23080	-1.34986	-1.44819	-1.52788	-1.60462	-1.67053	-1.73460	-1.80594	-1.88779	-1.93932	-1.97255	-2.04346	-2.17410	-2.40801	-2.53434	-2.64100	-2.77356	-2.93961	-3.14883	-3.41858	-3.59942	-3.73995	-3.66752	-3.05062	-2.73691	-2.72465	 0.17512	 0.78615	 0.99438	 0.97290	 0.88514	 0.77243	 0.65709	 0.55775	 0.46129	 0.36346	 0.27889	 0.19832	 0.13270	 0.08008	 0.05908	 0.06236	 0.07032	 0.09670	 0.13122	 0.16040	 0.19346	-0.29604	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98502	 0.95979	 0.93624	 0.91280	 0.88092	 0.84338	 0.80162	 0.75460	 0.71177	 0.67070	 0.65069	 0.63542	 0.61994	 0.60903	 0.59855	 0.58552	 0.57906	 0.57339	 0.56905	 0.56848	 0.56898	 0.57093	 0.57490	 0.57847	 0.58515	 0.59276	 0.60165	 0.61129	 0.62282	 0.63653	 0.64921	 0.66555	 0.67942	 0.69289	 0.71251	 0.72868	 0.74658	 0.76395	 0.78075	 0.79616	 0.81353	 0.82900	 0.86108	 0.88876	 0.91198	 0.93399	 0.95351	 0.96766	 0.97929	 0.98665	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.05136	 0.05227	 0.04654	-0.00742	-0.01328	-0.03636	-0.04831	-0.04800	-0.04228	-0.02771	-0.01725	-0.01529	-0.01701	-0.03189	-0.04647	-0.06272	
      17	  13.010	  1.2211	-0.226525	 -0.0564	0.054191	  1.2407	  1.2420	0.048571	  179.23	   0.000	9.836E+5	   0.073	  377.51	   25.18	   161.1	 1013.45	   23.30	-0.35087	-0.41688	-0.41456	-0.40801	-0.40094	-0.39475	-0.38904	-0.38412	-0.37941	-0.37161	-0.38009	-0.41808	-0.51409	-0.68810	-0.87416	-1.04249	-1.19637	-1.32206	-1.42506	-1.52139	-1.60423	-1.68328	-1.76715	-1.86237	-1.92766	-1.97504	-2.06705	-2.21223	-2.40090	-2.45825	-2.67609	-2.91170	-3.06481	-3.26536	-3.55423	-3.77158	-3.95196	-3.91415	-3.30579	-3.00400	-3.00905	 0.06434	 0.73630	 0.98500	 0.98174	 0.90397	 0.79553	 0.68187	 0.58079	 0.48317	 0.38229	 0.29542	 0.21197	 0.14207	 0.08461	 0.05967	 0.05838	 0.06165	 0.08314	 0.11319	 0.13903	 0.14681	-0.34328	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99123	 0.98185	 0.97239	 0.95518	 0.93244	 0.89949	 0.85589	 0.80808	 0.75736	 0.73327	 0.71496	 0.69555	 0.67974	 0.66559	 0.65061	 0.64164	 0.63344	 0.62803	 0.62793	 0.63023	 0.63335	 0.63948	 0.64549	 0.65488	 0.66504	 0.67691	 0.68898	 0.70250	 0.71832	 0.73214	 0.74857	 0.76268	 0.77584	 0.79471	 0.80902	 0.82446	 0.83892	 0.85300	 0.86557	 0.87891	 0.89025	 0.91136	 0.92972	 0.94535	 0.95817	 0.96895	 0.97718	 0.98433	 0.98890	 0.99443	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.04516	 0.04796	 0.04531	-0.00036	 0.01366	-0.02031	-0.06388	-0.08361	-0.08575	-0.08267	-0.07203	-0.05219	-0.02810	-0.01726	-0.03507	-0.05630	
      18	  13.997	  1.2171	-0.227817	 -0.0577	0.073336	  1.2361	  1.2392	0.060964	  180.86	   0.000	9.803E+5	   0.073	  374.98	   25.09	   160.0	 1013.43	   23.29	-0.39929	-0.46715	-0.46728	-0.45972	-0.45076	-0.44250	-0.43420	-0.42643	-0.41935	-0.40837	-0.40729	-0.41778	-0.44323	-0.53527	-0.69892	-0.88433	-1.06602	-1.21472	-1.34022	-1.45320	-1.55095	-1.64332	-1.73873	-1.84628	-1.92238	-1.98143	-2.08663	-2.24500	-2.45675	-2.52428	-2.53464	-3.10476	-3.24557	-3.41336	-3.70659	-3.96609	-4.19078	-4.19463	-3.59729	-3.31019	-3.31220	-0.06555	 0.67490	 0.97073	 0.98914	 0.92243	 0.81976	 0.70820	 0.60656	 0.50806	 0.40527	 0.31563	 0.22913	 0.15587	 0.09441	 0.06498	 0.06037	 0.05889	 0.07671	 0.10283	 0.12655	 0.12352	-0.38293	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99222	 0.97766	 0.96232	 0.94720	 0.92334	 0.89294	 0.85276	 0.80349	 0.74969	 0.69710	 0.67170	 0.65216	 0.63200	 0.61626	 0.60114	 0.58323	 0.57431	 0.56459	 0.55667	 0.55382	 0.55284	 0.55373	 0.55516	 0.55804	 0.56421	 0.57169	 0.57914	 0.59100	 0.60247	 0.61663	 0.62866	 0.64639	 0.66217	 0.67692	 0.69680	 0.71242	 0.73130	 0.74914	 0.76598	 0.78149	 0.79880	 0.81365	 0.84362	 0.87058	 0.89376	 0.91664	 0.93617	 0.95141	 0.96528	 0.97482	 0.98683	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.03722	 0.04109	 0.03955	-0.00882	-0.00278	-0.04291	-0.08379	-0.10127	-0.10077	-0.09858	-0.09176	-0.07437	-0.04740	-0.02448	-0.04006	-0.06282	
      19	  15.001	  1.2265	-0.209646	 -0.0602	0.114977	  1.2390	  1.2495	0.075725	  179.21	   0.000	9.767E+5	   0.072	  372.22	   25.00	   158.9	 1013.42	   23.29	-0.44564	-0.50753	-0.50745	-0.49890	-0.48870	-0.47991	-0.47122	-0.46377	-0.45647	-0.44553	-0.44267	-0.44858	-0.45501	-0.49339	-0.59397	-0.75898	-0.95366	-1.12152	-1.26659	-1.39401	-1.50605	-1.61092	-1.71750	-1.83706	-1.92360	-1.99374	-2.11096	-2.28144	-2.50962	-2.60567	-2.64100	-2.92802	-3.47185	-3.60306	-3.87959	-4.17949	-4.45495	-4.50347	-3.91985	-3.64889	-3.64116	-0.21355	 0.60361	 0.95150	 0.99485	 0.94087	 0.84470	 0.73554	 0.63484	 0.53550	 0.43104	 0.33848	 0.24930	 0.17278	 0.10722	 0.07366	 0.06505	 0.05883	 0.07293	 0.09533	 0.11685	 0.10396	-0.42038	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98398	 0.96041	 0.93857	 0.91883	 0.89044	 0.85661	 0.81478	 0.76362	 0.71279	 0.65839	 0.62927	 0.60656	 0.58313	 0.56305	 0.54384	 0.51642	 0.50530	 0.48780	 0.47197	 0.45976	 0.44991	 0.44021	 0.43060	 0.42370	 0.41630	 0.41649	 0.41224	 0.41715	 0.41916	 0.42546	 0.42621	 0.43970	 0.44610	 0.45426	 0.46797	 0.47859	 0.49464	 0.50846	 0.52279	 0.53652	 0.55684	 0.57123	 0.60745	 0.64901	 0.68600	 0.72381	 0.76263	 0.79690	 0.83362	 0.86078	 0.90935	 0.94739	 0.97196	 0.98711	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02713	 0.03185	 0.03062	-0.02195	-0.02779	-0.07385	-0.11513	-0.12499	-0.11778	-0.11484	-0.10309	-0.08268	-0.05506	-0.03191	-0.04871	-0.07256	
      20	   8.503	  1.2046	-0.164621	 -0.0758	0.015305	  1.2157	  1.2155	0.016900	  180.82	   0.000	9.953E+5	   0.074	  386.41	   25.47	   164.9	 1013.45	   23.26	 0.05300	 0.01749	-0.02642	-0.08645	-0.16152	-0.25607	-0.36215	-0.47387	-0.58413	-0.70201	-0.82057	-0.94766	-1.05986	-1.16674	-1.26216	-1.34527	-1.42692	-1.48108	-1.51174	-1.58175	-1.64717	-1.68154	-1.72784	-1.77535	-1.80041	-1.81163	-1.87491	-1.96035	-2.07225	-2.10805	-2.13781	-2.19102	-2.29958	-2.41882	-2.56924	-2.60231	-2.58502	-2.38198	-1.77171	-1.43795	-1.43939	 0.63978	 0.96023	 0.99113	 0.88827	 0.76199	 0.63847	 0.51766	 0.42429	 0.33580	 0.24828	 0.17544	 0.10972	 0.05856	 0.02254	 0.02030	 0.03978	 0.06574	 0.10745	 0.14684	 0.21677	 0.29663	 0.05180	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99104	 0.98081	 0.96477	 0.94344	 0.91306	 0.87841	 0.83975	 0.80178	 0.76763	 0.73785	 0.71990	 0.71498	 0.72401	 0.73822	 0.76391	 0.79517	 0.83442	 0.86870	 0.90165	 0.92741	 0.95540	 0.97290	 0.98617	 0.99349	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.06199	 0.06127	 0.05382	 0.01215	 0.03930	 0.03743	 0.03026	 0.01608	 0.01315	 0.01946	 0.01385	 0.00861	 0.00402	-0.00934	-0.02151	-0.03589	
      21	   7.499	  1.1614	-0.141667	 -0.0847	0.011109	  1.1699	  1.1696	0.013872	  179.14	   0.000	9.964E+5	   0.074	  387.18	   25.50	   165.2	 1013.47	   23.24	 0.12027	 0.05654	-0.01350	-0.09555	-0.18455	-0.28547	-0.39153	-0.50153	-0.60680	-0.71796	-0.83109	-0.95030	-1.05322	-1.14207	-1.22416	-1.35685	-1.43951	-1.48787	-1.52872	-1.55955	-1.59041	-1.61132	-1.65291	-1.69150	-1.70460	-1.70538	-1.75471	-1.83171	-1.93184	-1.94993	-1.96116	-1.99210	-2.07329	-2.15911	-2.26897	-2.26587	-2.19959	-1.96078	-1.36760	-1.03477	-1.03039	 0.76071	 0.98784	 0.96835	 0.84123	 0.70954	 0.58107	 0.46039	 0.37107	 0.28866	 0.20160	 0.13377	 0.07205	 0.02517	-0.00504	-0.00198	 0.02345	 0.05435	 0.09747	 0.13682	 0.23998	 0.31295	 0.12967	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.98768	 0.96915	 0.93992	 0.89635	 0.84770	 0.79866	 0.75790	 0.73187	 0.72248	 0.73682	 0.76643	 0.81435	 0.85356	 0.89993	 0.93871	 0.97012	 0.98636	 0.99439	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.06109	 0.06019	 0.05264	 0.01137	 0.03709	 0.03584	 0.02971	 0.02103	 0.01781	 0.01794	 0.01168	 0.00672	 0.00248	-0.01034	-0.02189	-0.03558	
      22	  -1.001	  0.1777	0.010878	 -0.0745	0.007772	  0.1779	  0.1779	0.006780	  180.77	   0.000	1.001E+6	   0.074	  390.81	   25.62	   166.8	 1013.44	   23.22	 0.17726	 0.08492	 0.02575	-0.03887	-0.10532	-0.17400	-0.24204	-0.30877	-0.36341	-0.53074	-0.57348	-0.61656	-0.65834	-0.70546	-0.74076	-0.76147	-0.77552	-0.77271	-0.75684	-0.73119	-0.70609	-0.66472	-0.64077	-0.59688	-0.54522	-0.47511	-0.42221	-0.38402	-0.35133	-0.24849	-0.13810	-0.02192	 0.07923	 0.21690	 0.36279	 0.56399	 0.75011	 0.92675	 1.00000	 0.96113	 0.96125	 0.24869	-0.10695	-0.30954	-0.37901	-0.43372	-0.47304	-0.50045	-0.49414	-0.50534	-0.52254	-0.52296	-0.52162	-0.50897	-0.47497	-0.41188	-0.35851	-0.18886	-0.10128	-0.00533	 0.09525	 0.25565	 0.17847	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99345	 0.97544	 0.93854	 0.89111	 0.84171	 0.79455	 0.76670	 0.76489	 0.79304	 0.82677	 0.87702	 0.92592	 0.96996	 0.99094	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.02067	 0.02541	 0.02379	-0.00325	 0.01849	 0.02045	 0.01831	 0.01741	 0.01479	 0.01576	 0.01337	 0.01265	 0.01236	 0.00729	 0.00292	-0.00352	
      23	  -2.009	  0.0534	0.009678	 -0.0716	0.007802	  0.0537	  0.0536	0.006740	  179.19	   0.000	1.001E+6	   0.074	  390.60	   25.61	   166.7	 1013.41	   23.21	 0.17849	 0.08902	 0.03372	-0.02733	-0.09031	-0.15450	-0.21776	-0.27701	-0.36062	-0.48504	-0.51646	-0.56311	-0.60449	-0.64664	-0.67619	-0.69128	-0.69918	-0.69182	-0.67088	-0.63829	-0.60849	-0.56096	-0.53203	-0.47998	-0.42365	-0.34955	-0.28975	-0.24415	-0.20000	-0.09031	 0.02398	 0.14597	 0.25289	 0.39474	 0.54240	 0.72777	 0.88009	 0.99304	 0.98993	 0.85440	 0.85096	-0.07387	-0.41926	-0.58352	-0.60477	-0.62560	-0.63869	-0.64541	-0.62001	-0.61670	-0.62192	-0.61106	-0.59904	-0.57808	-0.53526	-0.47040	-0.42236	-0.21004	-0.13156	-0.02746	 0.07861	 0.24655	 0.17984	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.99299	 0.97571	 0.94025	 0.89316	 0.84410	 0.79721	 0.76770	 0.76370	 0.78974	 0.82300	 0.87344	 0.92332	 0.96890	 0.99072	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 1.00000	 0.01558	 0.02109	 0.02027	-0.00546	 0.01559	 0.01883	 0.01712	 0.01670	 0.01457	 0.01599	 0.01408	 0.01387	 0.01404	 0.00982	 0.00623	 0.00063	
